new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,2,1,1,0,2048,1,167.6088
1,0,1,1,1,1,1024,9,337.4748
1,2,1,0,0,0,4096,0,337.4748
0,0,1,2,1,0,512,0,337.4748
0,0,2,1,1,0,512,9,337.4748
1,1,2,0,0,1,1024,1,337.4748
1,0,1,2,0,0,2048,9,337.4748
1,1,1,2,1,1,4096,0,337.4748
0,2,2,2,0,0,4096,9,164.3828
1,0,1,1,1,1,1024,5,337.4748
0,0,1,1,0,1,4096,1,337.4748
1,1,1,0,1,0,512,9,337.4748
0,1,2,2,0,1,1024,1,337.4748
1,2,2,0,0,0,4096,9,167.429
1,2,1,1,1,1,512,9,337.4748
1,2,2,2,1,0,2048,0,337.4748
0,0,2,0,1,0,4096,9,337.4748
1,2,1,1,0,1,512,1,337.4748
0,2,1,1,0,1,512,5,337.4748
1,0,2,2,0,0,2048,1,337.4748
0,0,2,0,1,1,2048,1,337.4748
1,1,2,2,1,0,1024,5,337.4748
1,2,1,0,0,1,512,5,168.1124
1,0,2,0,1,0,512,9,337.4748
0,0,2,1,0,0,1024,1,337.4748
1,2,2,2,0,0,512,5,165.3112
0,0,2,2,0,1,4096,0,164.0186
0,1,1,0,0,0,4096,9,337.4748
1,0,2,0,1,0,4096,9,337.4748
1,1,1,0,0,0,4096,9,337.4748
0,1,2,1,1,0,512,1,337.4748
1,0,1,0,1,0,2048,0,166.9782
0,0,2,0,0,1,4096,9,337.4748
1,0,2,0,1,0,2048,1,337.4748
1,2,2,0,1,1,2048,0,337.4748
1,2,1,2,0,1,1024,1,337.4748
1,1,2,2,0,1,4096,9,337.4748
1,2,2,0,0,1,2048,1,164.6884
1,0,1,1,1,1,4096,9,337.4748
0,2,2,1,0,1,2048,5,165.462
1,0,2,2,0,1,4096,5,337.4748
1,2,2,0,0,0,4096,9,167.429
0,1,2,2,0,1,4096,5,337.4748
0,0,1,1,0,1,1024,1,337.4748
0,2,1,2,0,0,1024,0,337.4748
1,2,2,1,1,1,1024,5,165.7098
1,2,1,1,0,0,512,9,337.4748
1,1,1,0,0,0,512,9,337.4748
1,1,1,1,0,0,2048,0,337.4748
1,1,2,0,0,1,512,5,337.4748
1,0,1,2,1,1,2048,5,337.4748
1,2,2,2,0,0,2048,1,167.0078
0,2,1,1,1,0,512,0,337.4748
0,0,2,0,1,1,1024,1,337.4748
0,1,1,2,1,1,2048,5,337.4748
1,1,2,1,0,0,4096,0,32.6976
0,2,2,2,1,1,512,0,337.4748
1,0,1,0,0,0,4096,1,337.4748
0,0,2,2,1,1,1024,9,337.4748
0,1,2,0,1,1,4096,1,337.4748
1,2,1,2,1,1,4096,5,337.4748
0,1,1,1,0,1,4096,0,337.4748
1,2,1,2,1,1,1024,9,337.4748
0,0,2,0,0,1,2048,0,166.7804
0,2,1,1,1,0,4096,5,337.4748
1,0,1,0,1,0,1024,5,337.4748
0,1,1,2,1,0,4096,1,337.4748
0,0,2,1,1,0,512,9,337.4748
1,0,1,1,0,1,512,9,337.4748
0,0,1,2,0,1,4096,0,337.4748
1,1,2,1,0,0,4096,5,337.4748
0,0,2,2,0,0,1024,0,164.0658
1,2,2,0,1,1,2048,5,165.2798
0,0,1,2,0,1,1024,9,337.4748
0,1,2,2,0,0,512,1,337.4748
1,2,1,1,1,1,4096,0,337.4748
0,0,2,1,1,1,4096,0,164.5404
0,0,1,0,1,1,512,9,337.4748
1,2,1,0,0,1,1024,5,167.4358
1,2,2,1,1,0,2048,9,165.8198
1,1,2,2,0,0,512,9,337.4748
1,1,2,0,1,1,512,1,337.4748
0,0,2,2,0,1,1024,5,337.4748
0,1,1,2,1,0,512,1,337.4748
1,0,2,2,1,0,512,0,164.1874
0,0,1,1,0,1,4096,1,337.4748
1,0,2,1,0,0,512,1,337.4748
1,2,2,0,1,0,4096,1,166.8476
1,0,2,0,1,1,1024,5,337.4748
0,1,1,1,1,1,4096,0,337.4748
0,0,1,2,1,0,4096,0,337.4748
0,1,1,1,0,0,4096,9,337.4748
1,2,1,0,0,1,4096,5,165.9954
0,1,1,0,0,1,4096,0,32.8334
0,1,2,0,0,0,4096,1,337.4748
0,1,1,0,1,1,1024,1,337.4748
1,1,2,2,1,1,512,5,337.4748
0,2,2,0,1,1,512,0,337.4748
0,1,1,0,0,0,2048,0,32.2248
1,0,2,1,0,0,1024,5,337.4748
