new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,0,1,2,0,0,1024,0,337.4748
1,1,2,2,1,1,512,5,337.4748
0,1,1,0,1,1,2048,5,337.4748
1,2,1,2,1,0,512,0,337.4748
1,2,1,0,0,0,1024,1,168.5756
0,1,2,0,0,1,4096,9,337.4748
1,0,2,1,0,1,512,9,337.4748
1,2,1,0,1,0,4096,5,167.177
0,0,2,1,0,0,2048,5,337.4748
0,2,1,1,0,0,2048,0,337.4748
0,0,1,2,1,0,2048,9,337.4748
1,2,2,1,1,0,1024,1,163.8996
1,1,2,0,1,0,4096,5,337.4748
1,1,1,2,0,0,1024,1,337.4748
1,0,2,2,0,0,2048,9,337.4748
0,2,1,0,0,0,4096,9,166.5608
0,2,2,2,0,1,1024,1,164.1594
0,2,1,1,1,1,1024,1,337.4748
0,2,1,2,1,1,2048,9,337.4748
0,2,2,0,1,0,4096,9,166.0144
0,2,1,0,0,1,512,5,165.2014
0,0,1,0,0,0,512,0,166.1946
0,2,1,1,1,1,1024,1,337.4748
1,2,1,2,0,1,2048,5,337.4748
0,2,1,1,1,1,4096,9,337.4748
1,2,1,2,0,0,1024,0,337.4748
1,1,1,1,1,0,512,5,337.4748
0,1,1,2,0,1,512,0,337.4748
0,2,1,2,0,1,4096,9,337.4748
0,2,2,1,0,0,4096,9,165.1006
1,2,1,0,0,0,1024,1,168.5756
1,2,1,1,0,0,512,5,337.4748
1,0,1,0,1,1,1024,9,337.4748
0,2,1,0,1,0,4096,1,167.8766
0,1,1,2,1,1,1024,0,337.4748
1,0,1,1,0,1,2048,9,337.4748
1,1,2,0,0,0,512,5,337.4748
1,1,2,2,1,1,1024,0,32.0974
1,2,2,2,0,1,512,0,337.4748
1,2,2,2,0,0,4096,0,337.4748
0,0,2,2,1,0,2048,0,164.9596
1,1,1,0,0,0,1024,5,337.4748
0,0,2,2,0,1,4096,9,337.4748
1,0,1,1,1,0,2048,0,337.4748
1,0,2,0,0,1,512,1,337.4748
0,0,1,2,0,1,1024,9,337.4748
1,0,2,2,1,1,512,9,337.4748
1,1,1,2,0,1,2048,5,337.4748
0,1,2,0,0,1,4096,0,32.164
1,1,1,1,1,1,512,0,337.4748
1,2,2,1,1,0,4096,1,167.3408
0,1,2,2,1,0,2048,1,337.4748
1,0,1,2,1,1,2048,0,337.4748
0,2,2,0,0,0,1024,0,337.4748
0,1,1,1,1,1,1024,9,337.4748
0,0,2,1,0,1,512,9,337.4748
1,0,1,2,1,0,2048,5,337.4748
0,2,2,0,0,0,512,9,164.7462
0,1,2,2,0,1,512,9,337.4748
1,2,1,0,0,1,1024,1,167.9776
0,0,2,1,1,1,4096,5,337.4748
1,0,1,0,1,0,2048,5,337.4748
1,0,2,1,0,1,512,0,165.4614
0,1,1,2,0,0,2048,5,337.4748
1,2,2,1,1,1,2048,1,166.4988
0,1,1,0,0,1,4096,9,337.4748
1,2,2,2,1,1,4096,1,164.7978
0,2,1,2,0,1,4096,0,337.4748
1,0,1,2,0,1,2048,5,337.4748
0,0,1,2,0,1,1024,0,337.4748
0,2,1,1,1,0,512,1,337.4748
0,0,2,0,0,1,512,9,337.4748
0,2,1,2,1,0,512,1,337.4748
0,1,2,0,1,1,512,0,31.4334
1,2,1,1,0,0,1024,5,337.4748
0,2,2,0,1,0,512,9,162.5204
0,0,1,1,0,0,4096,0,337.4748
0,2,1,0,1,0,512,9,165.5856
1,0,1,2,0,0,2048,5,337.4748
1,1,2,1,0,1,4096,1,337.4748
0,0,2,2,0,0,1024,0,164.0658
1,1,1,1,0,1,2048,9,337.4748
0,1,2,0,1,1,512,9,337.4748
1,2,2,0,1,0,1024,1,166.9388
0,0,2,0,0,1,512,5,337.4748
0,2,1,1,1,0,4096,1,337.4748
1,1,1,0,0,0,1024,5,337.4748
0,0,1,2,1,0,4096,5,337.4748
1,0,1,0,0,1,1024,1,337.4748
1,1,2,0,1,0,1024,5,337.4748
1,1,2,1,1,0,2048,9,337.4748
1,0,2,0,1,1,512,9,337.4748
0,1,1,1,0,0,512,5,337.4748
1,1,2,1,1,1,1024,9,337.4748
1,0,2,2,0,1,4096,5,337.4748
1,2,1,0,1,0,4096,1,168.2544
1,0,1,0,0,1,512,5,337.4748
1,0,1,0,1,1,1024,1,337.4748
0,2,1,0,0,1,4096,9,167.0496
1,2,2,2,0,0,2048,9,166.5826
