new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,0,1,2,1,1,1024,5,337.4748
0,1,2,0,0,1,1024,1,337.4748
0,1,2,2,1,1,2048,9,337.4748
0,1,2,1,0,1,4096,9,337.4748
1,2,1,1,1,1,4096,9,337.4748
0,0,1,2,0,0,2048,1,337.4748
1,0,2,0,0,1,4096,5,337.4748
0,2,2,0,1,1,1024,0,337.4748
1,0,2,0,0,1,2048,9,337.4748
0,0,1,2,1,1,2048,9,337.4748
0,2,1,1,1,1,1024,9,337.4748
0,2,1,1,1,0,4096,1,337.4748
0,1,2,1,1,0,512,5,337.4748
0,0,1,1,0,1,2048,5,337.4748
0,1,2,1,1,0,4096,5,337.4748
1,1,2,1,0,1,2048,0,33.0064
0,1,2,2,1,0,512,5,337.4748
0,0,2,0,1,1,4096,0,164.3484
1,2,1,0,0,1,512,0,337.4748
1,1,2,1,0,1,1024,1,337.4748
1,1,2,1,1,0,4096,1,337.4748
1,2,1,1,1,1,2048,1,337.4748
0,0,1,1,1,0,512,0,337.4748
1,1,1,1,0,0,512,9,337.4748
1,2,2,1,0,1,4096,0,337.4748
0,2,2,2,1,0,1024,1,165.0964
0,0,1,0,1,1,2048,9,337.4748
1,2,1,2,0,1,2048,5,337.4748
1,1,2,1,1,1,4096,1,337.4748
1,0,2,2,1,1,512,5,337.4748
1,2,1,1,0,0,4096,0,337.4748
0,1,2,2,1,1,2048,1,337.4748
0,2,2,0,0,1,1024,0,337.4748
0,1,1,0,1,1,4096,1,337.4748
0,0,1,1,1,0,512,9,337.4748
1,1,2,1,0,1,2048,9,337.4748
0,1,1,0,0,0,512,0,32.1214
1,0,1,2,0,0,1024,1,337.4748
0,2,1,1,1,0,4096,1,337.4748
0,0,1,2,0,0,1024,1,337.4748
1,0,2,1,0,1,512,0,165.4614
1,2,1,1,0,1,4096,0,337.4748
1,2,2,0,0,0,512,1,164.3716
0,2,1,2,0,1,512,1,337.4748
1,1,1,2,1,0,2048,9,337.4748
1,1,1,2,1,1,2048,1,337.4748
0,1,1,1,1,1,4096,0,337.4748
0,0,1,0,1,0,2048,5,337.4748
1,0,1,2,1,0,2048,0,337.4748
1,0,2,1,0,1,4096,0,166.4262
1,2,2,1,0,1,1024,9,166.699
0,2,1,2,1,1,1024,0,337.4748
1,1,1,1,1,1,512,9,337.4748
1,1,2,0,0,1,512,0,31.2796
1,1,2,2,1,1,4096,5,337.4748
1,1,2,1,0,1,2048,0,33.0064
0,1,1,1,1,0,1024,9,337.4748
1,0,2,0,0,1,512,9,337.4748
0,2,2,2,0,1,512,1,164.987
0,0,2,2,1,0,512,5,337.4748
0,2,2,0,0,0,512,1,164.9276
0,1,1,0,1,0,1024,9,337.4748
1,1,2,2,0,1,1024,1,337.4748
1,2,2,2,0,1,4096,1,167.0054
1,0,1,0,0,1,2048,1,337.4748
1,0,1,1,0,1,1024,0,337.4748
0,1,1,1,1,1,2048,1,337.4748
1,1,2,0,0,0,1024,9,337.4748
1,1,1,2,1,0,1024,0,337.4748
0,2,2,1,1,0,512,9,167.3204
0,1,2,0,1,1,4096,9,337.4748
1,2,2,0,1,0,1024,1,166.9388
1,1,2,1,0,1,512,0,32.099
0,0,1,0,0,0,4096,5,337.4748
1,1,1,1,1,1,4096,0,337.4748
1,2,2,0,1,0,1024,0,337.4748
1,0,1,0,1,1,1024,5,337.4748
1,0,1,2,1,1,1024,5,337.4748
1,0,2,2,1,1,4096,0,162.7602
0,1,2,1,1,0,1024,0,31.5162
0,0,1,1,0,1,2048,9,337.4748
1,2,1,1,0,1,1024,9,337.4748
1,2,1,0,0,0,2048,1,168.358
1,0,2,0,0,0,2048,5,337.4748
0,2,1,0,1,1,1024,1,167.8084
1,2,2,0,0,0,512,0,337.4748
1,2,2,2,1,0,512,9,165.0668
0,2,2,1,0,0,1024,1,166.5234
1,0,1,1,1,0,2048,1,337.4748
0,1,1,2,1,0,4096,0,337.4748
1,1,1,0,1,1,512,0,32.952
0,2,2,0,0,0,4096,5,164.7146
1,2,2,1,1,1,1024,5,165.7098
0,2,2,0,1,0,4096,5,163.597
0,1,1,0,0,0,1024,5,337.4748
0,0,2,2,1,1,512,9,337.4748
0,1,1,1,1,0,2048,5,337.4748
0,1,2,0,1,1,4096,1,337.4748
0,2,1,1,0,0,512,0,337.4748
1,2,1,1,0,1,1024,5,337.4748
