new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,1,1,1,1,512,5,337.4748
0,2,1,1,0,1,512,1,337.4748
0,0,2,0,1,1,4096,9,337.4748
0,0,2,1,0,1,2048,9,337.4748
1,2,2,1,0,0,2048,0,337.4748
0,0,1,0,1,1,4096,5,337.4748
0,1,2,2,0,0,1024,5,337.4748
0,2,2,0,1,1,4096,5,165.733
0,1,2,2,0,1,1024,1,337.4748
0,0,1,0,0,1,4096,0,167.7698
0,0,1,2,1,1,1024,1,337.4748
0,1,2,2,0,1,1024,9,337.4748
0,1,1,1,0,0,2048,9,337.4748
0,1,2,2,0,1,1024,0,31.926
0,2,2,2,0,0,1024,5,165.2936
1,0,2,1,0,0,4096,0,165.9296
1,1,2,0,1,1,4096,1,337.4748
1,1,2,0,1,1,2048,0,32.7946
1,1,2,2,0,1,1024,1,337.4748
0,1,1,2,0,0,4096,5,337.4748
0,0,1,0,1,1,2048,9,337.4748
0,0,2,2,1,0,2048,1,337.4748
1,0,2,2,1,0,1024,5,337.4748
0,1,2,2,1,1,1024,1,337.4748
1,2,2,1,1,0,2048,0,337.4748
1,0,2,1,0,1,2048,0,168.3294
0,1,2,1,0,1,2048,0,32.4956
1,1,1,0,0,1,4096,0,33.0218
1,0,1,1,1,1,4096,5,337.4748
1,1,1,1,1,1,4096,0,337.4748
0,1,2,2,0,1,1024,9,337.4748
1,2,2,1,1,0,2048,1,167.6088
1,2,2,2,0,1,4096,9,166.4572
1,2,1,1,1,0,512,5,337.4748
0,1,1,0,1,0,1024,1,337.4748
0,0,1,1,1,0,4096,5,337.4748
0,2,2,2,1,0,512,9,165.94
1,0,1,2,1,0,2048,9,337.4748
0,1,1,2,0,0,512,1,337.4748
0,0,2,0,1,1,1024,5,337.4748
0,0,2,0,1,0,1024,0,163.6422
1,2,1,0,1,1,4096,5,166.1682
0,1,1,1,1,0,1024,5,337.4748
0,0,1,2,1,1,1024,0,337.4748
1,0,1,1,0,0,2048,1,337.4748
1,1,1,1,1,1,512,1,337.4748
1,2,1,0,1,1,2048,1,166.2124
0,2,1,0,0,0,1024,5,167.4082
1,0,1,2,0,0,2048,9,337.4748
1,2,2,1,1,1,4096,0,337.4748
0,2,2,0,0,0,4096,9,165.3784
1,1,2,2,0,0,1024,5,337.4748
1,1,1,2,1,1,4096,5,337.4748
0,1,2,1,1,1,512,9,337.4748
1,0,2,2,0,1,512,0,163.7938
0,1,2,0,1,1,2048,0,32.3634
0,1,1,2,0,1,1024,5,337.4748
1,0,1,1,1,1,1024,5,337.4748
0,0,1,2,0,0,1024,1,337.4748
1,2,2,2,1,1,512,5,163.3302
1,2,1,2,0,0,2048,0,337.4748
0,0,1,2,0,0,512,9,337.4748
1,0,2,1,1,0,512,0,164.8182
1,2,1,1,0,1,4096,5,337.4748
0,2,2,0,1,1,512,1,165.261
0,1,1,1,0,0,2048,0,337.4748
1,1,2,2,0,1,2048,1,337.4748
0,0,1,1,1,0,512,1,337.4748
1,0,1,0,0,0,2048,1,337.4748
0,1,1,2,0,0,2048,1,337.4748
0,1,1,1,0,0,4096,0,337.4748
0,2,1,1,1,0,2048,9,337.4748
0,2,2,2,0,1,1024,5,164.4504
0,0,2,0,0,0,512,1,337.4748
1,2,2,1,1,0,1024,5,165.7048
0,0,2,2,1,1,2048,0,165.5004
0,2,2,0,1,1,4096,1,164.8436
1,1,2,1,1,0,4096,1,337.4748
0,1,2,2,1,0,4096,0,31.3372
0,2,2,2,1,0,4096,1,166.4626
0,2,2,2,1,1,4096,0,337.4748
1,0,2,2,0,0,2048,0,163.4202
0,2,2,2,0,0,1024,9,165.1044
0,2,2,2,1,0,512,0,337.4748
1,1,2,1,1,1,4096,9,337.4748
1,2,2,0,0,1,4096,0,337.4748
1,0,1,2,0,0,1024,5,337.4748
1,1,2,1,1,1,4096,5,337.4748
1,0,1,1,0,0,1024,9,337.4748
0,2,1,1,0,1,512,9,337.4748
1,1,2,2,1,1,512,1,337.4748
1,0,1,2,1,1,1024,5,337.4748
1,2,1,1,1,0,1024,5,337.4748
0,2,2,2,1,0,4096,9,165.7986
0,2,1,0,1,1,1024,9,165.7104
1,0,1,1,1,1,512,5,337.4748
0,2,2,1,1,0,2048,0,337.4748
0,1,2,0,1,0,1024,9,337.4748
0,2,2,0,1,1,512,1,165.261
0,1,1,1,0,0,4096,5,337.4748
