new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,0,1,1,0,0,2048,9,337.4748
0,1,1,2,0,1,512,1,337.4748
0,2,1,0,1,0,2048,0,337.4748
1,0,1,1,0,0,4096,1,337.4748
0,0,2,1,1,0,512,5,337.4748
0,1,1,0,1,1,1024,9,337.4748
0,0,2,1,0,0,2048,0,164.7834
1,0,1,1,0,1,4096,1,337.4748
0,1,1,1,1,0,4096,0,337.4748
0,2,2,2,1,1,512,0,337.4748
0,0,1,2,0,1,4096,9,337.4748
0,1,2,1,0,1,1024,1,337.4748
0,2,1,1,1,0,1024,9,337.4748
0,1,2,1,1,0,1024,5,337.4748
1,1,2,0,1,0,512,5,337.4748
0,1,1,1,1,1,1024,9,337.4748
0,2,1,2,0,0,512,9,337.4748
1,0,1,1,0,1,512,9,337.4748
1,0,2,0,1,0,1024,1,337.4748
0,2,1,2,1,1,4096,1,337.4748
1,0,1,1,0,0,4096,0,337.4748
0,0,2,0,1,1,512,1,337.4748
1,0,1,2,0,1,1024,1,337.4748
0,1,2,1,1,1,2048,5,337.4748
0,2,1,1,0,1,512,1,337.4748
0,2,1,2,0,1,1024,5,337.4748
0,0,2,2,1,0,1024,1,337.4748
0,0,1,2,1,0,1024,9,337.4748
1,2,1,0,1,0,4096,0,337.4748
1,2,1,2,1,0,4096,9,337.4748
1,2,2,1,0,0,512,1,165.4328
1,0,2,1,1,0,512,0,164.8182
0,2,2,2,0,0,4096,0,337.4748
1,1,2,0,1,0,1024,9,337.4748
0,2,1,2,1,1,1024,1,337.4748
1,2,2,0,0,1,4096,9,165.6086
0,1,1,2,1,1,1024,5,337.4748
1,2,1,2,1,1,1024,9,337.4748
1,0,1,1,1,0,2048,9,337.4748
0,1,1,2,1,1,1024,1,337.4748
1,0,1,0,1,0,1024,9,337.4748
0,2,2,0,1,1,4096,0,337.4748
1,2,1,1,0,0,1024,1,337.4748
0,2,1,0,1,0,512,9,165.5856
1,2,1,1,0,0,512,9,337.4748
1,1,1,1,0,1,2048,5,337.4748
0,1,1,1,1,0,2048,9,337.4748
1,2,2,2,1,1,4096,1,164.7978
0,2,1,2,0,1,512,0,337.4748
1,0,2,2,1,1,4096,5,337.4748
0,0,1,0,0,0,512,9,337.4748
1,1,1,1,0,0,512,1,337.4748
0,2,2,1,1,0,1024,9,163.9654
1,2,2,2,1,1,4096,0,337.4748
1,2,1,2,0,0,4096,1,337.4748
1,0,1,1,0,0,4096,1,337.4748
1,0,2,0,0,1,4096,0,163.7542
0,2,1,2,0,1,1024,9,337.4748
1,0,1,0,0,0,4096,5,337.4748
1,2,1,0,1,1,512,0,337.4748
0,1,2,0,0,1,2048,5,337.4748
1,2,2,2,0,1,2048,5,164.538
1,2,1,1,0,1,2048,5,337.4748
0,0,1,2,0,1,512,0,337.4748
1,2,1,0,0,1,512,9,166.1178
0,0,1,0,1,0,1024,0,165.4058
0,1,2,1,1,0,1024,5,337.4748
0,1,1,2,0,1,4096,5,337.4748
1,2,1,1,0,1,4096,0,337.4748
1,2,1,2,0,0,4096,1,337.4748
0,2,1,1,1,0,4096,5,337.4748
1,1,1,1,1,1,1024,0,337.4748
1,2,1,2,0,0,4096,0,337.4748
0,1,1,2,0,0,2048,5,337.4748
0,1,1,1,0,0,4096,9,337.4748
0,2,2,2,1,1,4096,9,165.688
0,0,2,0,0,0,2048,0,164.191
1,0,1,1,0,1,4096,0,337.4748
0,0,2,1,1,1,2048,1,337.4748
0,1,2,0,0,1,512,9,337.4748
0,1,1,1,0,1,1024,1,337.4748
0,1,1,2,1,1,512,5,337.4748
0,0,2,2,1,0,1024,0,161.9528
0,2,2,1,1,1,4096,9,165.8732
0,0,1,2,0,1,2048,9,337.4748
0,1,1,0,0,1,512,9,337.4748
0,0,1,2,1,1,2048,0,337.4748
0,0,1,2,0,1,4096,0,337.4748
1,0,1,2,1,1,1024,5,337.4748
1,1,2,2,0,0,4096,1,337.4748
0,0,2,0,1,1,1024,5,337.4748
0,2,2,2,0,1,2048,1,164.6412
0,0,1,2,0,0,1024,1,337.4748
0,1,1,0,0,1,1024,1,337.4748
1,0,1,0,0,1,4096,1,337.4748
0,1,1,0,0,0,1024,5,337.4748
0,1,1,1,0,0,4096,5,337.4748
0,0,2,2,1,0,2048,9,337.4748
0,0,1,2,0,0,4096,5,337.4748
0,1,2,1,0,0,4096,1,337.4748
