new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,1,0,0,1,2048,5,168.3288
0,2,2,2,0,1,2048,9,164.5982
1,2,2,2,0,0,2048,5,164.5752
1,2,2,0,0,1,1024,5,164.6338
1,1,2,0,1,1,1024,0,32.0384
0,1,1,0,1,1,2048,0,32.7328
1,1,2,2,1,1,2048,0,32.0416
1,2,2,2,1,0,2048,1,164.4126
1,0,2,0,1,1,512,0,165.6214
1,2,2,2,1,0,2048,9,164.509
0,1,2,1,0,1,2048,0,32.4956
1,1,2,1,1,0,2048,0,32.3072
1,1,2,0,0,0,1024,0,31.2326
0,1,1,0,0,0,4096,0,31.9984
0,2,1,0,0,1,4096,1,167.9556
1,0,1,0,1,0,4096,0,167.49
0,1,1,0,1,1,512,0,32.465
1,1,1,0,0,0,512,0,32.4742
0,1,2,0,0,0,1024,0,31.2232
0,1,2,2,0,1,4096,0,31.9772
1,0,2,0,0,1,4096,0,163.7542
0,1,2,2,1,0,512,0,30.8186
0,1,2,0,1,1,2048,0,32.3634
0,1,1,0,0,0,2048,0,32.2248
0,2,1,0,1,0,2048,1,167.6616
1,1,2,0,1,0,2048,0,31.7862
1,0,1,0,1,1,2048,0,168.3238
0,1,2,0,0,0,1024,0,31.2232
0,1,2,0,1,1,512,0,31.4334
1,1,2,1,1,0,512,0,31.6506
1,2,2,1,0,0,512,5,165.398
0,0,2,1,1,0,1024,0,166.7776
1,1,2,1,0,1,1024,0,32.517
0,1,2,1,1,1,2048,0,32.8896
1,0,2,1,1,0,2048,0,166.2018
0,2,2,1,0,1,2048,9,165.4474
0,0,2,2,1,1,512,0,163.3642
0,1,2,1,0,0,512,0,30.7448
1,1,2,0,1,0,512,0,31.376
1,2,2,0,1,0,1024,9,166.98
0,1,2,1,1,0,4096,0,32.1888
0,0,2,1,1,1,2048,0,166.6984
1,0,2,1,1,1,4096,0,167.7684
1,0,2,1,1,1,4096,0,167.7684
0,0,2,1,0,1,4096,0,165.5204
1,2,2,1,1,0,4096,5,165.3856
0,1,2,2,0,1,4096,0,31.9772
1,1,2,2,1,1,1024,0,32.0974
1,0,2,2,0,0,1024,0,167.1676
0,1,2,2,0,0,1024,0,31.2602
1,0,2,2,0,0,4096,0,166.9954
1,1,2,2,1,0,512,0,31.1244
0,1,2,1,1,1,512,0,31.368
1,1,2,2,0,1,512,0,31.8482
0,1,2,0,0,0,512,0,31.3186
1,1,2,2,0,0,1024,0,31.7042
1,1,2,1,1,0,2048,0,32.3072
1,2,2,1,1,0,4096,1,167.3408
1,2,2,0,1,0,2048,9,164.9432
1,1,1,0,1,0,4096,0,32.5432
1,0,2,0,0,0,4096,0,164.1756
1,1,2,0,1,1,2048,0,32.7946
1,0,1,0,1,1,1024,0,167.7914
1,2,2,2,1,1,2048,9,167.0402
1,0,1,0,1,0,2048,0,166.9782
1,1,1,0,1,0,512,0,32.389
0,1,1,0,0,1,512,0,32.3318
0,1,2,2,0,0,512,0,31.1458
1,1,2,1,1,0,512,0,31.6506
1,0,2,1,0,0,2048,0,166.1558
0,1,2,0,1,0,1024,0,31.4174
0,0,2,0,1,1,2048,0,165.9408
0,1,1,0,0,1,1024,0,32.5466
1,1,2,0,0,1,4096,0,32.6992
1,0,1,0,0,1,512,0,166.8032
0,1,2,0,1,0,4096,0,31.6904
0,0,2,1,1,1,4096,0,164.5404
1,0,2,0,1,1,4096,0,165.9072
0,0,1,0,1,1,4096,0,167.8852
1,1,1,0,0,0,4096,0,32.509
1,2,1,0,0,0,512,1,166.3008
0,1,2,0,0,1,4096,0,32.164
0,0,1,0,1,1,4096,0,167.8852
1,1,1,0,0,1,2048,0,33.0006
0,1,1,0,1,1,1024,0,32.7334
0,0,1,0,1,0,512,0,167.0268
1,1,1,0,0,1,4096,0,33.0218
0,1,1,0,1,0,4096,0,32.237
0,1,2,0,1,1,512,0,31.4334
0,0,1,0,1,1,4096,0,167.8852
1,1,1,0,1,0,512,0,32.389
0,1,2,1,0,1,4096,0,32.1136
0,1,2,0,1,1,1024,0,31.9392
0,0,2,0,0,1,2048,0,166.7804
0,1,2,2,1,0,2048,0,31.2782
1,0,2,0,1,0,2048,0,165.0044
0,2,2,2,1,0,512,1,163.8384
0,0,2,2,0,0,512,0,161.9756
1,1,2,2,1,1,4096,0,32.0234
