new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,2,0,0,0,512,9,165.0278
1,0,2,0,0,0,2048,0,166.4034
0,2,2,0,1,0,512,5,163.0798
0,1,1,0,1,0,4096,0,32.237
0,1,1,0,0,1,1024,0,32.5466
0,0,1,0,1,0,1024,0,165.4058
1,0,1,0,1,1,1024,0,167.7914
0,1,2,1,0,1,512,0,31.4648
0,1,1,0,0,1,4096,0,32.8334
0,2,1,0,0,1,2048,9,166.8372
0,1,1,0,1,0,1024,0,31.9034
1,0,1,0,0,0,1024,0,168.0676
0,1,2,2,1,0,512,0,30.8186
1,1,2,2,0,0,4096,0,31.8124
1,1,2,0,1,0,1024,0,31.9844
0,1,2,2,0,0,1024,0,31.2602
1,1,2,1,0,0,4096,0,32.6976
1,1,2,0,0,1,512,0,31.2796
1,1,2,1,0,0,2048,0,32.2072
1,2,2,2,0,0,2048,1,167.0078
1,1,2,0,1,0,512,0,31.376
1,0,1,0,1,0,1024,0,168.1436
0,1,2,0,1,1,2048,0,32.3634
0,1,1,0,1,0,512,0,32.1144
1,1,2,1,1,0,512,0,31.6506
1,1,1,0,0,0,512,0,32.4742
1,1,2,2,1,0,512,0,31.1244
1,1,2,1,0,1,512,0,32.099
0,1,1,0,0,1,512,0,32.3318
1,0,1,0,0,0,512,0,167.7768
0,2,2,0,0,1,512,1,164.4762
0,2,1,0,0,1,2048,5,168.3288
0,1,2,0,1,1,4096,0,31.7572
0,0,2,0,0,0,4096,0,163.7512
1,1,1,0,1,0,4096,0,32.5432
1,0,2,0,1,0,4096,0,167.101
1,1,2,2,1,1,512,0,32.3934
1,1,1,0,1,0,512,0,32.389
1,2,1,0,1,1,512,1,167.2962
1,1,2,0,0,0,4096,0,31.1622
0,0,2,0,1,0,4096,0,164.9116
0,0,2,0,0,1,4096,0,161.8262
1,1,1,0,1,0,1024,0,31.9774
1,1,2,0,1,1,512,0,32.436
1,1,1,0,0,0,512,0,32.4742
1,0,1,0,1,1,512,0,167.1644
1,0,1,0,1,1,512,0,167.1644
1,2,2,0,0,0,512,5,165.3404
1,0,2,0,0,0,2048,0,166.4034
1,0,1,0,1,1,512,0,167.1644
1,1,2,2,0,1,512,0,31.8482
1,1,2,2,1,0,4096,0,31.862
0,1,2,1,1,1,4096,0,31.9532
0,1,1,0,0,1,4096,0,32.8334
1,1,2,0,0,1,512,0,31.2796
1,1,2,1,1,1,2048,0,33.1484
1,0,2,0,0,0,4096,0,164.1756
1,0,1,0,0,0,512,0,167.7768
1,0,2,1,0,1,2048,0,168.3294
1,2,2,0,0,1,2048,5,165.1584
1,1,2,2,1,1,1024,0,32.0974
0,0,2,0,1,1,1024,0,165.3184
0,1,2,0,0,1,1024,0,32.209
1,1,1,0,0,1,512,0,32.3174
0,1,2,0,0,0,512,0,31.3186
0,0,2,2,0,1,512,0,165.7776
1,1,1,0,0,0,4096,0,32.509
0,1,2,2,1,0,1024,0,31.0888
1,1,2,0,0,0,1024,0,31.2326
1,1,2,2,0,1,2048,0,32.4974
1,1,2,1,0,0,1024,0,31.9878
0,1,2,1,1,0,4096,0,32.1888
0,1,2,1,0,1,4096,0,32.1136
0,2,2,0,0,1,4096,9,167.1964
1,1,2,0,1,1,4096,0,32.7582
1,1,2,2,0,1,1024,0,32.4752
1,1,1,0,1,1,1024,0,32.272
1,1,2,0,0,0,1024,0,31.2326
0,1,1,0,1,0,1024,0,31.9034
0,1,2,0,1,1,4096,0,31.7572
1,1,2,0,0,1,1024,0,32.145
1,0,2,0,0,1,4096,0,163.7542
1,1,2,1,1,1,512,0,31.6374
1,0,2,1,1,0,2048,0,166.2018
0,1,2,0,0,1,512,0,31.1982
1,0,2,0,0,0,512,0,164.1818
0,0,2,2,0,1,2048,0,165.5768
0,0,1,0,1,1,512,0,166.3636
0,1,1,0,1,1,2048,0,32.7328
1,0,1,0,0,1,512,0,166.8032
0,2,2,1,0,1,512,5,163.3292
1,1,1,0,0,1,4096,0,33.0218
1,1,1,0,0,1,1024,0,32.7674
0,1,1,0,1,0,512,0,32.1144
0,1,2,0,1,0,2048,0,31.6254
0,0,2,0,1,1,4096,0,164.3484
0,0,2,0,0,1,2048,0,166.7804
0,1,1,0,1,1,1024,0,32.7334
0,0,2,2,1,0,512,0,165.7538
