new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,2,0,1,0,4096,9,165.358
0,2,2,0,1,1,4096,1,164.8436
0,2,2,0,0,0,2048,1,164.6946
1,2,2,0,0,1,512,1,164.582
1,2,2,1,1,1,4096,1,165.5916
1,2,1,0,1,1,2048,1,166.2124
0,2,2,0,1,0,2048,1,164.565
1,2,2,1,0,0,2048,1,168.218
0,2,2,1,0,1,4096,1,165.3172
0,2,2,1,1,1,1024,5,165.5496
0,2,2,1,0,0,2048,5,167.7276
0,2,2,1,1,1,512,5,165.8364
0,2,2,1,0,0,4096,5,166.55
0,2,1,0,0,1,4096,5,165.5558
0,1,1,0,0,0,4096,0,31.9984
0,2,1,0,0,0,1024,5,167.4082
0,1,2,2,0,0,512,0,31.1458
1,1,2,2,0,1,4096,0,32.3962
0,0,2,1,0,1,4096,0,165.5204
1,0,2,2,1,0,4096,0,167.6958
0,0,2,2,0,1,2048,0,165.5768
0,0,2,2,0,1,2048,0,165.5768
0,1,2,2,1,0,4096,0,31.3372
0,0,2,0,0,0,4096,0,163.7512
0,2,2,2,0,0,4096,1,166.6618
0,2,2,2,1,1,4096,5,165.53
0,1,2,1,0,1,4096,0,32.1136
0,0,2,1,1,0,4096,0,164.5762
1,1,2,0,0,0,4096,0,31.1622
1,2,2,0,0,1,4096,1,165.5144
0,1,1,0,0,0,2048,0,32.2248
0,0,2,1,0,0,2048,0,164.7834
1,1,1,0,0,1,4096,0,33.0218
1,1,2,0,1,1,2048,0,32.7946
1,2,2,2,1,1,2048,1,165.5798
1,1,2,1,1,0,1024,0,32.2274
0,1,2,1,0,0,4096,0,32.8414
0,2,2,1,0,1,4096,9,165.0568
0,2,2,0,0,0,4096,9,165.3784
1,0,2,1,0,1,4096,0,166.4262
0,1,2,0,1,1,4096,0,31.7572
1,1,2,0,0,1,2048,0,32.0286
1,0,2,1,0,0,2048,0,166.1558
0,1,2,1,0,1,1024,0,32.4226
1,0,2,1,1,1,1024,0,165.3652
0,0,2,2,0,0,1024,0,164.0658
0,2,2,1,0,0,1024,1,166.5234
1,1,2,2,1,1,1024,0,32.0974
0,1,2,0,1,1,512,0,31.4334
1,1,1,0,0,1,512,0,32.3174
1,0,2,2,1,1,512,0,166.1112
0,0,1,0,1,1,4096,0,167.8852
1,1,1,0,1,0,512,0,32.389
1,1,2,0,0,1,512,0,31.2796
0,0,2,0,0,0,512,0,161.8958
1,0,1,0,1,1,512,0,167.1644
1,2,1,0,0,1,512,1,167.9768
1,1,2,2,0,0,2048,0,31.4314
0,1,2,2,1,0,4096,0,31.3372
1,1,2,2,0,0,512,0,32.0308
0,1,2,2,1,0,1024,0,31.0888
0,0,2,1,1,1,1024,0,166.5828
1,0,2,2,0,0,1024,0,167.1676
1,0,2,2,0,0,1024,0,167.1676
1,1,2,1,1,1,1024,0,31.9676
0,1,2,0,1,1,4096,0,31.7572
1,1,1,0,1,0,4096,0,32.5432
1,0,1,0,0,0,2048,0,166.7744
1,1,2,2,1,1,4096,0,32.0234
0,0,2,2,1,0,4096,0,163.2174
1,0,2,0,0,1,4096,0,163.7542
0,1,2,0,1,1,1024,0,31.9392
0,0,2,0,1,0,2048,0,163.7926
0,1,2,1,0,0,1024,0,31.283
1,1,2,1,1,0,512,0,31.6506
1,1,2,0,0,0,1024,0,31.2326
0,0,1,0,0,0,1024,0,166.8602
1,1,2,1,1,1,1024,0,31.9676
1,1,1,0,1,0,1024,0,31.9774
0,1,1,0,0,0,2048,0,32.2248
0,1,2,1,0,0,1024,0,31.283
1,0,2,1,0,1,1024,0,163.0718
1,1,2,2,0,1,1024,0,32.4752
0,2,2,1,0,0,4096,9,165.1006
0,2,2,1,0,0,512,9,164.7606
1,1,2,2,0,1,1024,0,32.4752
1,1,2,1,0,0,4096,0,32.6976
1,1,2,0,1,1,4096,0,32.7582
1,1,1,0,1,0,1024,0,31.9774
1,1,1,0,0,1,512,0,32.3174
1,0,2,1,0,1,512,0,165.4614
0,1,1,0,1,0,512,0,32.1144
1,1,1,0,0,0,4096,0,32.509
0,0,1,0,0,1,4096,0,167.7698
1,1,1,0,1,1,1024,0,32.272
1,1,2,0,1,0,512,0,31.376
1,0,1,0,1,0,2048,0,166.9782
0,1,2,1,1,0,2048,0,31.9244
1,1,1,0,1,0,2048,0,32.39
