new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,2,1,0,1,4096,9,165.0568
0,2,1,0,0,1,4096,1,167.9556
1,2,1,0,1,0,4096,1,168.2544
0,2,1,0,1,1,2048,1,165.4908
0,2,1,0,1,0,1024,9,167.7622
0,2,1,0,0,1,4096,9,167.0496
0,1,1,0,1,1,4096,0,32.4974
0,0,1,0,0,1,512,0,166.5286
0,1,2,0,1,0,1024,0,31.4174
0,0,2,2,1,0,512,0,165.7538
1,1,1,0,0,0,1024,0,32.4778
1,2,1,0,0,1,1024,1,167.9776
0,1,2,0,1,0,1024,0,31.4174
1,0,2,0,0,0,1024,0,165.4556
1,0,2,0,1,0,2048,0,165.0044
0,1,1,0,1,1,512,0,32.465
0,0,2,0,1,0,512,0,166.1266
1,1,2,1,1,1,512,0,31.6374
1,1,2,2,0,0,512,0,32.0308
0,1,2,2,0,1,1024,0,31.926
1,0,2,2,0,1,512,0,163.7938
0,0,2,2,1,0,1024,0,161.9528
1,0,2,2,1,1,1024,0,165.9748
0,1,2,0,0,0,512,0,31.3186
1,0,2,0,0,1,512,0,165.605
1,1,2,1,0,0,1024,0,31.9878
1,0,2,0,0,1,1024,0,164.7058
0,1,2,0,0,0,512,0,31.3186
0,1,2,0,1,1,1024,0,31.9392
0,2,2,1,1,1,1024,1,166.4296
0,0,1,0,0,1,1024,0,167.3634
1,0,1,0,1,1,1024,0,167.7914
1,1,1,0,0,1,1024,0,32.7674
0,0,1,0,0,1,512,0,166.5286
1,1,2,1,0,0,1024,0,31.9878
0,0,2,1,0,1,1024,0,165.681
0,1,2,0,0,0,512,0,31.3186
0,0,1,0,0,0,4096,0,165.4656
0,1,2,2,1,0,2048,0,31.2782
0,1,2,0,1,1,512,0,31.4334
1,1,2,2,1,0,512,0,31.1244
0,1,2,2,1,1,2048,0,31.832
1,1,2,0,1,0,2048,0,31.7862
0,1,2,2,1,0,1024,0,31.0888
0,2,2,1,1,0,1024,5,166.7586
0,1,2,1,0,1,1024,0,32.4226
0,1,2,0,0,0,512,0,31.3186
1,1,2,0,0,1,2048,0,32.0286
1,1,1,0,1,1,512,0,32.952
1,1,2,0,1,0,1024,0,31.9844
0,1,2,2,1,1,1024,0,32.2096
0,1,2,1,0,0,1024,0,31.283
0,1,1,0,1,0,1024,0,31.9034
1,1,1,0,0,0,4096,0,32.509
1,1,2,0,0,1,1024,0,32.145
0,1,2,1,0,0,1024,0,31.283
0,1,2,0,1,1,1024,0,31.9392
0,1,2,2,1,0,512,0,30.8186
1,1,2,2,0,1,512,0,31.8482
0,1,2,1,0,1,2048,0,32.4956
1,1,2,2,0,0,2048,0,31.4314
1,0,2,0,0,0,512,0,164.1818
1,1,2,1,1,0,1024,0,32.2274
0,0,2,0,1,0,1024,0,163.6422
0,0,2,2,1,0,1024,0,161.9528
1,1,2,0,1,1,2048,0,32.7946
0,1,2,2,0,1,2048,0,32.0282
1,1,2,0,0,1,4096,0,32.6992
1,0,2,0,1,0,4096,0,167.101
1,1,1,0,1,1,512,0,32.952
1,1,2,1,1,0,512,0,31.6506
0,1,2,2,0,0,512,0,31.1458
0,2,2,1,0,0,512,5,163.7756
1,1,1,0,0,0,512,0,32.4742
1,0,2,0,0,0,4096,0,164.1756
0,1,2,0,0,1,512,0,31.1982
0,2,1,0,0,1,512,9,165.847
1,0,1,0,0,1,512,0,166.8032
0,2,2,1,0,1,512,5,163.3292
0,1,1,0,0,0,2048,0,32.2248
0,1,1,0,1,1,4096,0,32.4974
0,1,1,0,0,0,1024,0,32.268
0,0,1,0,1,1,1024,0,166.6634
0,1,2,0,1,1,1024,0,31.9392
1,1,1,0,1,1,2048,0,32.7488
1,1,2,1,1,0,2048,0,32.3072
1,2,2,1,1,0,1024,5,165.7048
1,0,2,1,0,0,4096,0,165.9296
1,1,2,1,0,1,512,0,32.099
1,0,2,2,0,0,512,0,164.1168
1,2,2,1,0,1,1024,5,167.1158
1,0,2,2,0,0,512,0,164.1168
0,1,2,2,1,1,512,0,31.6432
0,2,2,2,1,1,2048,5,165.6028
0,2,2,2,1,0,512,9,165.94
1,1,2,2,1,0,1024,0,31.7822
0,0,2,1,1,0,1024,0,166.7776
0,1,2,0,1,0,512,0,31.0946
1,1,2,1,0,0,512,0,31.3498
