new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,2,2,1,0,1024,9,163.3854
1,2,2,0,0,1,1024,9,166.6548
0,2,2,1,0,1,1024,1,165.5134
1,2,2,1,1,0,1024,1,163.8996
1,2,2,1,0,1,4096,1,166.9868
1,2,2,2,0,1,2048,5,164.538
1,2,2,2,0,0,512,1,164.9142
1,2,1,0,0,0,2048,1,168.358
1,2,2,1,1,0,512,5,165.4086
1,2,2,2,1,0,4096,9,165.3268
0,0,2,2,1,0,4096,0,163.2174
1,1,2,2,0,0,4096,0,31.8124
1,0,2,1,0,0,2048,0,166.1558
1,0,2,0,0,1,4096,0,163.7542
1,2,2,2,0,1,4096,1,167.0054
1,2,2,2,0,0,1024,5,166.319
1,1,1,0,0,1,4096,0,33.0218
1,2,2,0,0,1,4096,9,165.6086
1,1,2,0,1,0,4096,0,31.8582
1,1,2,1,1,1,2048,0,33.1484
0,1,2,0,1,1,1024,0,31.9392
0,1,1,0,0,0,1024,0,32.268
0,1,2,2,1,0,1024,0,31.0888
1,0,2,2,0,0,1024,0,167.1676
0,1,1,0,1,1,1024,0,32.7334
1,1,1,0,0,0,1024,0,32.4778
1,1,2,0,1,1,1024,0,32.0384
0,1,2,2,1,1,512,0,31.6432
1,2,2,2,1,1,512,1,163.6666
0,1,2,1,0,0,512,0,30.7448
0,1,2,0,1,1,512,0,31.4334
1,1,1,0,0,1,512,0,32.3174
0,1,2,0,1,1,512,0,31.4334
1,1,2,2,1,1,1024,0,32.0974
0,1,2,2,1,0,2048,0,31.2782
0,1,1,0,1,0,1024,0,31.9034
0,1,2,2,1,1,1024,0,32.2096
0,1,2,1,1,0,4096,0,32.1888
1,1,2,1,1,1,512,0,31.6374
0,1,2,1,0,0,512,0,30.7448
0,0,2,2,0,1,512,0,165.7776
0,0,2,1,1,0,2048,0,162.921
0,1,1,0,1,0,512,0,32.1144
0,1,2,0,0,0,2048,0,31.6514
0,0,2,0,1,1,2048,0,165.9408
0,0,1,0,1,0,2048,0,166.6926
1,0,2,0,0,0,4096,0,164.1756
0,0,2,0,1,0,4096,0,164.9116
1,1,2,0,0,1,1024,0,32.145
1,1,1,0,1,0,2048,0,32.39
0,1,2,0,0,0,2048,0,31.6514
1,1,2,0,0,1,4096,0,32.6992
0,0,2,0,1,1,4096,0,164.3484
0,2,2,0,0,1,4096,9,167.1964
1,1,1,0,0,0,512,0,32.4742
1,1,1,0,1,1,1024,0,32.272
1,1,2,1,1,1,512,0,31.6374
1,1,2,0,0,1,1024,0,32.145
0,1,2,2,0,1,2048,0,32.0282
0,1,2,0,1,0,2048,0,31.6254
0,2,2,2,1,0,2048,1,165.2808
0,2,2,1,1,0,2048,1,167.133
1,0,2,2,1,0,2048,0,165.18
0,2,2,0,1,0,1024,1,165.2514
1,0,2,1,1,0,2048,0,166.2018
0,1,1,0,0,0,512,0,32.1214
0,1,2,0,0,1,1024,0,32.209
1,1,2,0,0,0,2048,0,31.8866
1,1,2,0,1,1,1024,0,32.0384
1,1,2,1,0,1,512,0,32.099
1,0,2,0,1,1,512,0,165.6214
1,2,2,2,0,1,512,1,164.258
1,0,2,1,1,1,2048,0,166.0536
0,1,2,0,1,1,512,0,31.4334
0,1,1,0,1,0,4096,0,32.237
1,1,2,0,0,0,4096,0,31.1622
1,2,2,2,0,0,4096,5,165.7494
1,0,2,0,1,1,4096,0,165.9072
1,0,1,0,0,1,4096,0,166.5042
0,1,2,0,1,1,4096,0,31.7572
1,1,2,0,1,0,1024,0,31.9844
0,1,1,0,1,0,512,0,32.1144
0,1,2,0,0,0,1024,0,31.2232
0,0,2,0,1,1,1024,0,165.3184
0,1,2,0,1,1,4096,0,31.7572
0,0,2,2,1,1,1024,0,165.1184
1,1,1,0,0,1,4096,0,33.0218
0,1,2,0,0,1,512,0,31.1982
0,1,2,2,0,0,2048,0,31.9334
0,0,1,0,0,0,2048,0,164.984
1,1,2,2,1,1,2048,0,32.0416
1,0,2,1,1,0,2048,0,166.2018
1,1,2,2,0,0,4096,0,31.8124
0,1,2,2,0,1,2048,0,32.0282
0,2,2,2,1,1,2048,5,165.6028
1,1,2,2,0,0,512,0,32.0308
1,1,2,0,0,1,4096,0,32.6992
0,0,2,0,0,1,2048,0,166.7804
0,1,1,0,1,1,4096,0,32.4974
