new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,2,2,1,1,1024,9,166.8596
1,2,2,0,0,1,1024,5,164.6338
0,2,2,1,0,1,2048,5,165.462
0,2,2,2,1,1,4096,5,165.53
0,2,2,2,1,0,512,1,163.8384
0,2,2,1,1,1,2048,1,166.2642
1,2,2,2,0,1,2048,1,166.0986
0,2,2,0,0,0,2048,1,164.6946
1,2,1,0,0,1,2048,1,168.2004
1,1,1,0,0,1,512,0,32.3174
0,0,1,0,0,0,512,0,166.1946
0,0,1,0,0,0,512,0,166.1946
1,0,2,0,0,1,4096,0,163.7542
1,1,2,0,1,0,512,0,31.376
0,1,2,0,0,0,2048,0,31.6514
0,0,2,1,1,0,2048,0,162.921
0,1,2,2,1,0,4096,0,31.3372
0,0,2,2,1,1,1024,0,165.1184
0,0,2,1,1,0,512,0,165.6874
1,1,2,2,0,0,2048,0,31.4314
0,1,2,1,1,0,2048,0,31.9244
0,1,1,0,1,0,512,0,32.1144
0,1,2,0,0,0,2048,0,31.6514
0,0,1,0,1,0,2048,0,166.6926
1,1,2,0,1,0,1024,0,31.9844
1,1,2,1,1,1,512,0,31.6374
1,0,2,1,0,1,1024,0,163.0718
1,0,2,1,0,0,512,0,163.4738
1,2,2,1,1,0,512,9,165.0922
1,0,2,1,0,0,512,0,163.4738
1,1,2,2,1,0,1024,0,31.7822
1,0,2,1,1,1,1024,0,165.3652
1,1,2,0,0,0,4096,0,31.1622
0,1,2,2,1,0,4096,0,31.3372
0,1,2,1,1,1,1024,0,32.4414
0,1,1,0,1,0,1024,0,31.9034
0,1,2,2,1,1,1024,0,32.2096
1,1,2,2,0,1,4096,0,32.3962
0,1,2,2,1,1,512,0,31.6432
0,1,2,1,0,1,2048,0,32.4956
0,1,2,1,1,0,4096,0,32.1888
1,1,2,1,1,1,2048,0,33.1484
1,1,1,0,0,1,2048,0,33.0006
0,1,2,0,1,1,2048,0,32.3634
1,2,2,0,1,1,2048,9,165.2884
1,1,2,0,1,0,4096,0,31.8582
1,0,2,0,1,1,2048,0,164.1068
0,2,2,0,1,0,4096,5,163.597
0,1,2,0,0,1,4096,0,32.164
1,0,1,0,0,1,4096,0,166.5042
0,1,1,0,0,0,2048,0,32.2248
0,1,2,0,0,1,4096,0,32.164
0,2,2,0,1,1,4096,5,165.733
0,2,2,0,1,1,4096,1,164.8436
0,1,1,0,1,1,2048,0,32.7328
0,1,1,0,1,1,512,0,32.465
0,1,2,0,1,0,1024,0,31.4174
0,1,2,0,0,1,512,0,31.1982
0,0,1,0,1,1,512,0,166.3636
1,1,1,0,0,0,512,0,32.4742
0,1,1,0,0,1,1024,0,32.5466
1,1,2,2,0,1,1024,0,32.4752
1,1,2,2,1,0,512,0,31.1244
1,2,2,2,1,0,1024,9,163.3854
1,1,2,1,0,0,4096,0,32.6976
0,1,2,1,0,1,1024,0,32.4226
0,1,2,2,1,1,2048,0,31.832
0,2,2,2,1,1,1024,9,164.6752
1,1,2,1,1,1,512,0,31.6374
1,1,2,0,1,0,1024,0,31.9844
1,0,2,2,1,0,4096,0,167.6958
1,1,2,2,1,1,4096,0,32.0234
0,1,2,0,1,1,2048,0,32.3634
0,1,2,0,0,0,1024,0,31.2232
0,1,1,0,1,0,512,0,32.1144
0,1,2,1,1,1,512,0,31.368
0,0,2,2,0,1,512,0,165.7776
0,1,1,0,1,0,512,0,32.1144
1,1,2,0,1,1,512,0,32.436
0,1,1,0,1,0,512,0,32.1144
1,1,2,1,1,0,512,0,31.6506
1,1,1,0,0,0,512,0,32.4742
1,2,2,0,0,0,512,5,165.3404
0,0,1,0,0,1,512,0,166.5286
0,1,2,0,0,1,512,0,31.1982
0,2,2,0,0,0,512,1,164.9276
1,1,2,1,1,1,512,0,31.6374
1,0,1,0,1,1,512,0,167.1644
1,0,2,1,0,1,4096,0,166.4262
0,1,2,1,0,0,512,0,30.7448
0,1,2,2,0,1,4096,0,31.9772
1,1,2,1,1,0,4096,0,32.9028
1,0,2,1,0,1,512,0,165.4614
1,1,2,2,0,1,512,0,31.8482
1,1,2,1,1,1,4096,0,33.3514
0,1,2,1,0,1,2048,0,32.4956
0,1,1,0,0,0,2048,0,32.2248
0,1,2,1,1,0,2048,0,31.9244
0,1,2,0,0,0,512,0,31.3186
