new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,2,0,1,1,4096,5,165.733
0,2,2,2,1,1,2048,1,165.2686
1,2,2,0,1,1,2048,5,165.2798
1,2,2,2,0,1,1024,5,165.774
0,2,2,2,1,1,512,5,164.9078
1,2,2,2,1,0,512,1,165.4944
1,0,2,1,1,0,512,0,164.8182
0,1,2,1,1,1,512,0,31.368
1,1,2,1,0,1,1024,0,32.517
0,0,2,1,0,0,1024,0,165.5004
1,1,2,2,1,1,512,0,32.3934
1,1,1,0,1,0,512,0,32.389
0,1,2,0,1,0,4096,0,31.6904
1,1,2,0,0,1,4096,0,32.6992
1,0,2,1,1,1,4096,0,167.7684
1,1,1,0,0,0,1024,0,32.4778
1,1,2,0,1,0,2048,0,31.7862
1,2,2,0,1,1,2048,5,165.2798
0,1,1,0,1,1,2048,0,32.7328
1,1,2,0,0,1,2048,0,32.0286
1,1,2,1,1,1,512,0,31.6374
0,1,2,1,1,0,4096,0,32.1888
0,1,2,0,0,0,2048,0,31.6514
1,1,1,0,0,0,512,0,32.4742
1,1,2,2,0,1,512,0,31.8482
1,1,1,0,1,1,512,0,32.952
0,0,2,0,1,1,512,0,166.063
1,1,2,2,0,1,512,0,31.8482
1,1,2,0,1,1,2048,0,32.7946
0,1,1,0,1,1,512,0,32.465
1,0,2,0,1,1,512,0,165.6214
0,0,1,0,1,0,4096,0,164.9114
1,1,2,0,0,1,512,0,31.2796
1,2,2,0,0,0,512,9,165.0278
0,0,2,1,0,1,512,0,165.268
0,1,2,1,1,1,512,0,31.368
1,0,2,1,0,1,512,0,165.4614
0,2,2,1,1,0,512,5,164.8446
1,1,2,1,1,0,4096,0,32.9028
0,1,2,1,0,1,4096,0,32.1136
0,2,2,1,0,1,1024,1,165.5134
0,0,2,2,0,0,4096,0,167.2748
1,1,2,2,0,1,2048,0,32.4974
0,1,2,0,0,1,4096,0,32.164
0,1,2,1,0,0,1024,0,31.283
0,2,2,1,1,0,1024,5,166.7586
1,1,2,1,0,1,512,0,32.099
1,1,2,1,1,0,2048,0,32.3072
1,1,2,1,0,1,512,0,32.099
1,1,2,2,1,0,512,0,31.1244
1,0,2,2,0,0,1024,0,167.1676
1,1,2,0,0,1,512,0,31.2796
0,1,1,0,0,0,512,0,32.1214
1,1,2,0,0,1,512,0,31.2796
0,1,2,1,0,1,1024,0,32.4226
0,0,2,2,1,1,1024,0,165.1184
0,1,2,1,1,0,4096,0,32.1888
0,2,2,1,1,0,512,5,164.8446
0,1,2,0,0,1,4096,0,32.164
1,1,2,2,1,1,4096,0,32.0234
0,0,2,2,1,0,4096,0,163.2174
0,1,2,2,1,0,512,0,30.8186
1,0,2,2,0,0,512,0,164.1168
0,0,2,1,0,0,512,0,165.9226
1,1,2,2,0,0,1024,0,31.7042
1,1,2,1,0,1,2048,0,33.0064
1,0,2,2,0,1,4096,0,164.1062
1,1,2,2,1,1,4096,0,32.0234
1,0,2,2,1,0,1024,0,164.9386
1,2,2,2,1,1,512,9,164.544
0,0,2,2,1,0,4096,0,163.2174
1,0,2,2,0,1,1024,0,164.182
0,1,2,1,1,0,4096,0,32.1888
0,0,2,1,0,0,512,0,165.9226
0,0,2,2,1,1,4096,0,165.2914
1,1,2,1,0,1,4096,0,33.1188
0,0,2,1,0,1,4096,0,165.5204
0,1,1,0,1,0,1024,0,31.9034
0,1,1,0,0,1,4096,0,32.8334
0,2,1,0,1,1,4096,5,166.6048
0,1,1,0,1,0,1024,0,31.9034
0,1,2,0,0,1,1024,0,32.209
0,1,2,2,0,0,2048,0,31.9334
0,2,2,2,1,0,2048,9,164.9366
1,1,2,1,0,0,4096,0,32.6976
0,0,2,2,0,0,4096,0,167.2748
1,1,2,0,1,1,4096,0,32.7582
1,2,2,0,0,1,4096,1,165.5144
1,1,2,0,0,0,512,0,31.6822
1,0,1,0,0,1,512,0,166.8032
1,1,2,2,1,0,2048,0,32.0026
0,1,2,1,1,1,2048,0,32.8896
1,0,2,1,0,1,2048,0,168.3294
0,1,1,0,1,0,2048,0,32.0884
0,1,2,0,1,1,1024,0,31.9392
1,1,1,0,0,1,1024,0,32.7674
1,2,2,0,0,1,1024,9,166.6548
1,0,1,0,1,0,1024,0,168.1436
0,1,1,0,0,0,2048,0,32.2248
