new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,0,2,0,0,0,4096,0,163.7512
1,0,1,0,1,0,4096,0,167.49
1,0,2,0,1,1,4096,0,165.9072
0,1,2,0,1,0,4096,0,31.6904
1,1,2,0,0,0,1024,0,31.2326
1,0,2,1,1,0,1024,0,167.9786
1,1,2,2,1,0,512,0,31.1244
1,1,2,0,1,1,2048,0,32.7946
1,1,2,1,1,0,512,0,31.6506
0,1,2,0,1,0,4096,0,31.6904
0,2,1,0,1,0,4096,9,165.8646
0,2,2,0,0,0,4096,9,165.3784
0,1,1,0,0,1,4096,0,32.8334
1,1,2,0,1,1,4096,0,32.7582
0,1,1,0,1,1,512,0,32.465
0,1,2,0,1,0,1024,0,31.4174
1,1,2,2,0,0,1024,0,31.7042
0,1,2,2,0,1,512,0,31.6628
0,2,2,2,1,1,512,5,164.9078
1,1,2,2,1,1,2048,0,32.0416
0,1,1,0,1,1,2048,0,32.7328
0,1,2,0,1,0,4096,0,31.6904
0,1,2,2,0,0,1024,0,31.2602
0,1,2,0,0,1,4096,0,32.164
0,2,1,0,0,1,4096,1,167.9556
0,1,2,2,0,0,512,0,31.1458
0,1,1,0,0,1,512,0,32.3318
1,1,2,0,0,1,2048,0,32.0286
0,0,2,1,0,1,2048,0,164.6024
0,0,1,0,0,1,2048,0,166.7918
0,0,2,0,1,1,2048,0,165.9408
1,2,1,0,0,1,2048,1,168.2004
0,1,2,0,0,0,512,0,31.3186
0,1,1,0,1,0,2048,0,32.0884
0,1,1,0,0,1,512,0,32.3318
1,1,2,0,1,1,512,0,32.436
0,1,2,0,1,0,2048,0,31.6254
0,1,1,0,0,0,1024,0,32.268
0,1,2,1,0,0,512,0,30.7448
0,0,2,1,1,1,512,0,167.0262
1,1,2,0,0,0,1024,0,31.2326
0,0,2,0,0,1,1024,0,163.366
0,1,2,1,1,0,1024,0,31.5162
0,1,2,1,0,1,4096,0,32.1136
0,0,2,1,0,0,2048,0,164.7834
0,2,2,1,0,0,4096,1,166.6604
1,0,2,1,0,1,1024,0,163.0718
1,1,2,2,1,1,4096,0,32.0234
0,1,2,0,1,1,512,0,31.4334
1,1,1,0,1,1,4096,0,32.9528
0,1,1,0,0,0,4096,0,31.9984
1,1,2,0,1,0,4096,0,31.8582
1,1,1,0,0,0,1024,0,32.4778
1,0,2,0,1,0,1024,0,164.829
0,1,2,0,1,0,1024,0,31.4174
1,1,1,0,0,0,1024,0,32.4778
1,1,2,1,0,1,1024,0,32.517
1,1,2,1,1,0,512,0,31.6506
1,1,1,0,1,1,512,0,32.952
0,1,1,0,0,1,1024,0,32.5466
1,1,1,0,0,0,512,0,32.4742
1,0,2,0,1,0,512,0,166.2254
1,1,2,1,0,0,2048,0,32.2072
1,0,2,1,1,0,1024,0,167.9786
1,1,1,0,1,0,2048,0,32.39
1,1,2,2,1,0,1024,0,31.7822
0,0,2,0,1,0,1024,0,163.6422
1,1,2,0,0,0,512,0,31.6822
1,1,2,1,0,1,2048,0,33.0064
0,1,2,1,0,0,4096,0,32.8414
0,0,2,2,1,0,4096,0,163.2174
1,2,2,1,0,0,4096,1,165.3456
1,1,2,1,1,0,512,0,31.6506
1,1,2,2,1,1,1024,0,32.0974
0,1,2,2,0,0,1024,0,31.2602
0,1,2,0,1,1,1024,0,31.9392
0,1,1,0,1,0,2048,0,32.0884
0,0,2,1,0,1,1024,0,165.681
0,1,2,0,0,0,4096,0,31.5282
0,0,2,2,0,0,2048,0,165.8586
0,1,2,2,1,1,4096,0,31.6068
0,1,2,2,0,0,512,0,31.1458
0,0,2,0,0,0,2048,0,164.191
0,1,2,1,1,1,512,0,31.368
1,1,2,1,0,1,2048,0,33.0064
1,0,2,1,1,0,2048,0,166.2018
1,1,2,1,1,0,4096,0,32.9028
1,1,2,1,0,1,1024,0,32.517
1,2,2,1,0,0,1024,9,164.8816
0,1,2,1,0,0,512,0,30.7448
0,2,2,1,1,0,512,5,164.8446
1,1,2,1,1,1,512,0,31.6374
0,0,2,1,0,1,512,0,165.268
1,1,1,0,0,1,512,0,32.3174
0,1,1,0,1,0,512,0,32.1144
0,2,1,0,1,0,2048,1,167.6616
0,0,2,0,1,0,1024,0,163.6422
1,1,1,0,0,0,2048,0,32.4476
0,1,2,1,0,0,2048,0,31.6962
