new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,2,2,1,1,2048,5,166.1056
1,1,2,2,1,1,4096,0,32.0234
1,1,2,0,0,1,2048,0,32.0286
1,1,2,1,1,1,1024,0,31.9676
0,1,2,2,1,0,1024,0,31.0888
1,1,2,0,0,0,1024,0,31.2326
1,0,2,0,1,1,1024,0,165.6808
0,1,2,2,0,1,1024,0,31.926
0,0,2,2,1,0,1024,0,161.9528
0,0,2,0,1,1,1024,0,165.3184
0,0,2,1,1,1,1024,0,166.5828
0,2,2,2,0,0,1024,1,165.342
0,0,2,2,1,1,2048,0,165.5004
1,0,2,2,1,1,1024,0,165.9748
0,1,2,1,0,0,4096,0,32.8414
1,1,2,1,1,0,512,0,31.6506
1,2,2,0,1,0,512,5,164.5372
1,0,2,1,0,1,512,0,165.4614
0,1,2,1,0,0,4096,0,32.8414
1,0,2,2,0,0,4096,0,166.9954
0,0,1,0,0,0,4096,0,165.4656
0,2,2,1,0,0,1024,5,166.7564
0,1,2,0,0,1,2048,0,32.1222
0,2,1,0,0,1,2048,5,168.3288
1,1,2,0,0,0,4096,0,31.1622
0,1,1,0,0,1,4096,0,32.8334
0,0,1,0,1,1,512,0,166.3636
1,1,1,0,0,0,2048,0,32.4476
0,1,1,0,0,1,1024,0,32.5466
0,0,2,0,1,1,1024,0,165.3184
1,1,1,0,1,1,512,0,32.952
1,1,2,0,0,0,512,0,31.6822
0,1,1,0,0,1,512,0,32.3318
1,1,2,0,0,0,512,0,31.6822
0,0,2,1,0,0,512,0,165.9226
1,1,1,0,1,1,512,0,32.952
1,0,2,2,1,1,512,0,166.1112
1,0,2,0,1,0,512,0,166.2254
1,2,1,0,1,1,1024,5,167.738
0,2,1,0,1,1,512,1,166.5828
0,2,1,0,1,1,512,1,166.5828
1,2,2,0,1,1,512,5,163.3164
0,1,2,0,0,1,512,0,31.1982
1,1,1,0,0,1,2048,0,33.0006
1,1,1,0,1,0,4096,0,32.5432
0,1,2,1,1,0,4096,0,32.1888
0,0,1,0,1,0,4096,0,164.9114
0,0,2,0,1,1,4096,0,164.3484
0,2,2,1,0,0,4096,1,166.6604
1,1,2,2,0,0,4096,0,31.8124
1,1,2,1,1,0,512,0,31.6506
0,1,2,0,1,1,512,0,31.4334
1,1,2,0,1,0,4096,0,31.8582
1,1,1,0,1,1,512,0,32.952
0,1,2,0,1,0,512,0,31.0946
0,2,2,0,1,0,2048,1,164.565
1,1,2,1,1,1,512,0,31.6374
1,0,2,1,0,1,2048,0,168.3294
1,0,2,2,1,0,512,0,164.1874
0,1,2,2,1,0,512,0,30.8186
1,1,2,2,0,0,4096,0,31.8124
0,2,2,2,0,0,4096,9,164.3828
1,2,2,2,1,0,4096,5,165.9262
1,0,2,1,0,0,1024,0,163.356
1,1,2,0,0,1,512,0,31.2796
1,1,1,0,0,0,2048,0,32.4476
0,1,2,0,1,0,2048,0,31.6254
0,1,2,1,0,0,4096,0,32.8414
1,1,2,0,0,0,1024,0,31.2326
0,0,2,0,0,1,1024,0,163.366
0,0,2,0,1,0,1024,0,163.6422
0,0,2,0,1,0,1024,0,163.6422
1,1,1,0,1,0,2048,0,32.39
1,1,2,1,1,1,2048,0,33.1484
1,1,2,0,0,1,2048,0,32.0286
1,2,2,1,0,1,2048,5,165.883
1,1,1,0,0,0,1024,0,32.4778
0,1,2,0,1,0,1024,0,31.4174
0,2,2,2,1,0,1024,5,163.9968
1,1,2,0,0,0,2048,0,31.8866
0,1,2,2,0,1,2048,0,32.0282
1,0,2,2,1,1,2048,0,164.7156
1,1,2,0,1,1,2048,0,32.7946
0,1,2,2,1,1,4096,0,31.6068
1,1,2,2,0,0,4096,0,31.8124
1,0,2,2,1,0,2048,0,165.18
0,0,2,2,0,0,512,0,161.9756
0,1,2,0,0,0,1024,0,31.2232
1,1,2,1,0,0,512,0,31.3498
1,0,2,0,1,0,512,0,166.2254
0,1,1,0,0,0,512,0,32.1214
0,2,1,0,0,1,512,9,165.847
0,2,1,0,1,0,512,9,165.5856
0,0,2,1,0,0,512,0,165.9226
1,1,2,0,0,1,512,0,31.2796
0,1,1,0,0,1,1024,0,32.5466
0,1,2,2,0,0,1024,0,31.2602
0,2,2,2,1,0,1024,9,167.7094
1,2,2,2,0,0,1024,5,166.319
