new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,1,2,1,0,0,512,0,31.3498
0,1,2,1,1,0,4096,0,32.1888
0,1,1,0,1,0,1024,0,31.9034
1,0,2,0,1,0,1024,0,164.829
0,1,2,0,1,1,2048,0,32.3634
1,1,2,0,0,0,2048,0,31.8866
1,1,2,2,0,1,512,0,31.8482
0,1,2,2,1,1,2048,0,31.832
0,1,1,0,1,0,2048,0,32.0884
0,0,2,1,1,0,2048,0,162.921
0,1,2,1,1,1,2048,0,32.8896
1,1,1,0,1,1,4096,0,32.9528
1,0,1,0,0,1,2048,0,165.3552
1,2,1,0,1,1,1024,5,167.738
0,1,2,2,1,1,4096,0,31.6068
0,1,1,0,1,1,2048,0,32.7328
1,0,1,0,1,1,1024,0,167.7914
0,1,2,0,1,0,1024,0,31.4174
1,1,1,0,1,0,4096,0,32.5432
1,1,2,2,1,1,4096,0,32.0234
0,1,2,2,1,0,512,0,30.8186
1,1,2,0,1,1,512,0,32.436
1,1,2,1,0,1,2048,0,33.0064
1,2,2,0,0,1,512,1,164.582
1,1,1,0,1,0,4096,0,32.5432
0,1,1,0,0,1,4096,0,32.8334
0,2,1,0,0,1,1024,5,167.144
0,0,2,0,0,0,4096,0,163.7512
1,1,2,0,1,1,4096,0,32.7582
1,2,1,0,1,1,4096,9,166.8736
1,0,1,0,0,1,4096,0,166.5042
0,1,2,2,0,1,4096,0,31.9772
0,1,1,0,0,0,4096,0,31.9984
1,1,2,0,1,0,4096,0,31.8582
0,1,2,2,1,0,512,0,30.8186
0,0,2,2,0,0,1024,0,164.0658
1,1,1,0,1,0,512,0,32.389
1,0,2,0,1,0,512,0,166.2254
1,1,2,2,1,1,1024,0,32.0974
1,1,2,2,0,0,4096,0,31.8124
0,2,2,2,0,0,4096,1,166.6618
0,1,2,2,0,1,1024,0,31.926
1,1,2,2,1,0,1024,0,31.7822
1,2,2,2,1,0,512,5,163.3106
0,1,2,2,0,1,1024,0,31.926
0,0,2,0,0,1,512,0,162.9272
1,1,2,2,0,0,2048,0,31.4314
0,1,2,0,0,1,2048,0,32.1222
0,2,2,0,0,0,2048,5,163.1388
0,1,1,0,1,1,512,0,32.465
0,1,2,0,0,1,2048,0,32.1222
0,1,2,1,1,0,2048,0,31.9244
1,1,2,2,1,0,4096,0,31.862
1,0,2,1,1,1,4096,0,167.7684
1,1,2,0,1,1,512,0,32.436
1,1,1,0,1,0,2048,0,32.39
1,1,2,2,1,0,1024,0,31.7822
0,0,2,2,1,0,2048,0,164.9596
1,1,2,0,1,1,2048,0,32.7946
1,1,1,0,0,0,1024,0,32.4778
0,1,2,0,0,0,2048,0,31.6514
0,0,2,2,1,0,2048,0,164.9596
0,1,2,0,1,1,512,0,31.4334
0,1,1,0,0,1,4096,0,32.8334
0,1,1,0,0,1,4096,0,32.8334
0,2,1,0,0,0,4096,5,167.179
0,0,1,0,0,0,1024,0,166.8602
1,2,1,0,0,1,4096,5,165.9954
1,1,2,0,0,0,4096,0,31.1622
1,0,2,2,1,0,4096,0,167.6958
1,1,1,0,1,0,1024,0,31.9774
0,1,1,0,1,1,4096,0,32.4974
0,2,1,0,1,1,512,1,166.5828
0,1,2,2,1,0,4096,0,31.3372
1,2,2,2,1,0,4096,1,162.4182
1,0,2,2,1,0,512,0,164.1874
1,0,2,2,0,0,4096,0,166.9954
1,1,2,1,0,0,4096,0,32.6976
0,0,1,0,1,0,4096,0,164.9114
0,2,2,0,1,0,4096,5,163.597
1,1,2,0,0,0,4096,0,31.1622
1,1,2,1,1,0,1024,0,32.2274
1,1,2,1,0,1,2048,0,33.0064
1,1,2,0,1,1,4096,0,32.7582
1,2,2,0,1,0,4096,5,164.9454
1,0,2,0,0,0,4096,0,164.1756
0,0,2,0,1,0,4096,0,164.9116
1,0,2,0,0,1,512,0,165.605
1,0,2,0,1,0,2048,0,165.0044
1,2,2,0,1,0,4096,1,166.8476
1,1,2,1,0,1,512,0,32.099
1,1,2,1,1,0,4096,0,32.9028
1,1,1,0,1,1,512,0,32.952
0,1,2,1,1,1,2048,0,32.8896
1,1,1,0,0,1,4096,0,33.0218
1,0,2,0,0,0,4096,0,164.1756
1,0,1,0,1,1,512,0,167.1644
0,1,1,0,0,0,1024,0,32.268
1,1,1,0,1,1,1024,0,32.272
