new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,0,2,0,1,0,1024,0,163.6422
1,0,1,0,1,0,1024,0,168.1436
1,0,2,0,0,0,1024,0,165.4556
0,1,1,0,1,0,1024,0,31.9034
0,0,2,0,1,1,1024,0,165.3184
0,1,2,0,0,1,1024,0,32.209
1,0,2,0,1,1,1024,0,165.6808
1,1,1,0,0,0,1024,0,32.4778
0,1,2,1,0,0,1024,0,31.283
1,1,2,2,0,1,1024,0,32.4752
1,2,2,2,1,1,1024,1,163.2904
0,1,2,2,0,0,512,0,31.1458
1,1,2,2,1,0,1024,0,31.7822
0,1,2,1,1,1,1024,0,32.4414
1,0,2,1,1,0,1024,0,167.9786
1,1,2,1,0,1,2048,0,33.0064
0,1,2,1,1,1,512,0,31.368
1,1,2,1,0,1,1024,0,32.517
0,1,2,0,0,1,2048,0,32.1222
1,1,1,0,1,1,512,0,32.952
1,1,2,0,0,0,512,0,31.6822
1,1,1,0,0,1,4096,0,33.0218
1,0,2,1,0,1,4096,0,166.4262
1,0,1,0,1,0,4096,0,167.49
0,1,1,0,1,1,2048,0,32.7328
0,2,1,0,1,1,512,9,166.7742
1,1,1,0,0,0,2048,0,32.4476
0,1,1,0,1,0,4096,0,32.237
1,1,2,0,1,1,4096,0,32.7582
0,0,2,0,1,0,4096,0,164.9116
0,1,1,0,1,0,4096,0,32.237
1,1,1,0,1,1,512,0,32.952
1,1,2,0,0,1,1024,0,32.145
1,1,2,2,1,0,1024,0,31.7822
0,1,2,2,1,1,2048,0,31.832
0,1,2,1,1,0,512,0,31.03
0,1,2,2,0,1,512,0,31.6628
1,1,2,2,1,1,2048,0,32.0416
1,1,2,0,0,1,512,0,31.2796
0,1,2,0,0,0,2048,0,31.6514
1,0,2,1,0,0,2048,0,166.1558
1,1,1,0,0,0,1024,0,32.4778
1,1,2,2,0,0,512,0,32.0308
1,1,2,0,1,0,2048,0,31.7862
1,0,2,0,0,1,2048,0,165.7684
1,0,2,1,0,0,2048,0,166.1558
1,2,2,0,1,0,1024,5,165.5152
1,1,2,0,0,1,1024,0,32.145
1,1,1,0,0,0,2048,0,32.4476
0,1,2,0,0,1,2048,0,32.1222
1,1,1,0,0,0,2048,0,32.4476
1,1,2,2,0,1,2048,0,32.4974
1,1,1,0,0,0,2048,0,32.4476
1,1,2,0,1,1,2048,0,32.7946
1,1,2,2,0,1,2048,0,32.4974
0,0,2,2,0,0,2048,0,165.8586
0,0,2,2,0,1,512,0,165.7776
1,1,1,0,0,1,1024,0,32.7674
1,0,1,0,1,1,4096,0,166.62
0,1,2,0,0,1,2048,0,32.1222
0,1,1,0,1,1,1024,0,32.7334
1,1,2,0,0,1,1024,0,32.145
0,0,1,0,0,1,1024,0,167.3634
0,0,2,0,0,0,1024,0,165.2612
0,1,1,0,0,0,1024,0,32.268
1,1,2,2,0,0,1024,0,31.7042
1,1,1,0,1,0,1024,0,31.9774
0,1,2,0,0,0,1024,0,31.2232
0,0,2,2,0,0,4096,0,167.2748
1,0,2,0,1,0,1024,0,164.829
0,1,2,0,1,1,4096,0,31.7572
1,0,2,0,1,0,1024,0,164.829
1,1,2,2,1,0,1024,0,31.7822
0,2,2,0,0,1,1024,1,165.314
1,0,2,0,0,0,2048,0,166.4034
0,0,2,2,0,0,4096,0,167.2748
1,1,2,1,0,0,4096,0,32.6976
0,1,2,2,1,1,1024,0,32.2096
0,0,2,2,0,0,4096,0,167.2748
0,1,2,1,1,1,1024,0,32.4414
0,0,2,1,1,0,4096,0,164.5762
1,0,2,1,1,1,4096,0,167.7684
1,1,2,1,0,1,2048,0,33.0064
1,0,2,0,0,1,4096,0,163.7542
1,0,2,2,1,1,2048,0,164.7156
0,0,2,1,0,1,512,0,165.268
0,2,2,1,0,1,2048,5,165.462
1,1,2,0,1,1,4096,0,32.7582
0,1,2,2,1,1,512,0,31.6432
0,1,1,0,1,0,512,0,32.1144
1,1,2,1,1,1,2048,0,33.1484
1,0,2,2,1,0,2048,0,165.18
1,1,2,2,1,0,1024,0,31.7822
0,1,2,2,1,1,512,0,31.6432
0,2,2,2,1,1,4096,1,163.2566
1,1,2,1,0,1,512,0,32.099
1,0,2,0,1,1,512,0,165.6214
1,2,2,1,1,1,512,9,164.981
0,1,2,0,1,1,512,0,31.4334
