new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,1,2,0,0,1,2048,0,32.0286
1,0,2,0,1,1,4096,0,165.9072
1,0,1,0,0,0,2048,0,166.7744
1,0,1,0,0,1,4096,0,166.5042
0,1,2,0,1,1,4096,0,31.7572
0,1,2,1,0,0,4096,0,32.8414
1,1,2,1,0,1,1024,0,32.517
1,0,2,1,0,0,512,0,163.4738
0,0,2,1,0,0,1024,0,165.5004
0,1,2,0,1,1,1024,0,31.9392
1,1,2,0,1,0,4096,0,31.8582
1,0,2,2,1,0,2048,0,165.18
0,1,2,2,1,1,4096,0,31.6068
0,1,2,2,0,0,512,0,31.1458
1,1,2,2,1,1,512,0,32.3934
1,2,2,2,0,1,512,1,164.258
0,1,1,0,1,1,512,0,32.465
0,1,2,0,1,0,1024,0,31.4174
1,1,1,0,0,0,1024,0,32.4778
0,0,2,0,0,0,1024,0,165.2612
1,2,2,0,0,0,1024,1,165.8648
0,1,2,0,0,0,512,0,31.3186
1,1,2,2,0,0,1024,0,31.7042
1,1,1,0,1,0,1024,0,31.9774
0,1,2,0,1,1,1024,0,31.9392
0,1,1,0,0,0,1024,0,32.268
0,0,1,0,1,1,1024,0,166.6634
1,1,1,0,1,0,512,0,32.389
0,0,1,0,1,0,4096,0,164.9114
1,2,2,0,1,0,512,9,165.5104
0,1,1,0,0,0,2048,0,32.2248
1,1,2,0,0,1,2048,0,32.0286
1,0,2,1,0,0,2048,0,166.1558
1,0,1,0,0,1,4096,0,166.5042
1,0,1,0,1,1,2048,0,168.3238
1,1,1,0,0,0,1024,0,32.4778
0,0,1,0,0,0,2048,0,164.984
1,1,2,0,1,1,1024,0,32.0384
0,1,2,0,0,0,1024,0,31.2232
0,1,1,0,1,1,1024,0,32.7334
0,2,1,0,0,1,1024,5,167.144
0,1,2,2,0,1,1024,0,31.926
0,0,2,0,0,0,1024,0,165.2612
0,1,2,0,1,0,1024,0,31.4174
1,1,2,0,1,1,4096,0,32.7582
0,1,2,0,0,0,4096,0,31.5282
0,1,1,0,0,1,2048,0,32.65
1,1,2,1,0,1,2048,0,33.0064
1,1,2,0,1,1,1024,0,32.0384
1,1,2,0,0,0,2048,0,31.8866
0,1,1,0,0,1,2048,0,32.65
1,0,2,0,0,1,2048,0,165.7684
0,1,2,1,1,1,2048,0,32.8896
0,2,2,1,0,1,2048,5,165.462
0,0,2,1,1,0,4096,0,164.5762
0,1,2,0,1,0,512,0,31.0946
0,1,1,0,0,1,512,0,32.3318
0,2,1,0,1,1,512,5,167.0458
0,1,2,1,1,1,512,0,31.368
1,1,2,1,1,0,1024,0,32.2274
1,0,2,2,0,0,1024,0,167.1676
0,1,1,0,1,0,1024,0,31.9034
0,1,1,0,0,1,2048,0,32.65
0,1,1,0,1,0,1024,0,31.9034
1,1,2,0,0,0,1024,0,31.2326
1,1,2,0,1,1,2048,0,32.7946
1,0,2,1,0,1,2048,0,168.3294
0,1,1,0,1,1,4096,0,32.4974
1,1,1,0,0,0,4096,0,32.509
1,1,2,1,1,0,4096,0,32.9028
1,0,2,2,1,1,4096,0,162.7602
0,0,2,1,1,1,4096,0,164.5404
1,1,2,0,0,0,1024,0,31.2326
0,2,2,0,0,0,1024,9,164.7506
1,1,2,1,1,0,2048,0,32.3072
1,0,1,0,1,0,2048,0,166.9782
1,1,2,0,1,1,4096,0,32.7582
0,1,2,0,0,1,1024,0,32.209
0,1,2,0,1,0,4096,0,31.6904
1,0,2,0,0,0,4096,0,164.1756
0,1,1,0,0,0,512,0,32.1214
0,0,1,0,1,0,1024,0,165.4058
1,0,1,0,0,1,512,0,166.8032
0,2,1,0,1,0,512,9,165.5856
0,0,1,0,1,0,4096,0,164.9114
0,1,2,0,1,1,512,0,31.4334
1,1,1,0,0,1,512,0,32.3174
1,2,1,0,1,1,512,5,167.95
1,1,2,0,1,1,2048,0,32.7946
1,0,1,0,0,1,2048,0,165.3552
1,0,2,1,0,1,2048,0,168.3294
1,0,2,2,0,1,2048,0,165.9724
0,1,2,2,1,1,512,0,31.6432
0,0,2,2,1,0,2048,0,164.9596
1,1,2,0,0,1,512,0,31.2796
1,1,2,1,0,0,2048,0,32.2072
1,2,2,0,0,0,2048,5,164.8898
0,1,2,2,0,1,2048,0,32.0282
0,1,2,0,1,0,2048,0,31.6254
