new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,0,2,0,1,1,2048,0,164.1068
0,0,1,0,1,0,2048,0,166.6926
0,1,1,0,0,0,1024,0,32.268
1,1,2,0,0,0,2048,0,31.8866
1,2,2,0,0,0,4096,5,165.0282
1,1,1,0,1,1,2048,0,32.7488
0,1,2,0,1,0,2048,0,31.6254
0,0,2,1,1,1,2048,0,166.6984
1,1,1,0,1,0,1024,0,31.9774
0,0,1,0,1,0,4096,0,164.9114
1,0,1,0,1,1,4096,0,166.62
1,0,2,0,0,0,1024,0,165.4556
1,2,1,0,1,0,4096,9,166.1892
0,1,2,0,1,0,512,0,31.0946
0,0,1,0,1,1,512,0,166.3636
1,0,2,0,1,1,512,0,165.6214
1,1,1,0,1,0,1024,0,31.9774
1,1,2,0,1,1,512,0,32.436
1,2,2,0,1,1,2048,1,165.4646
1,2,2,0,0,1,512,5,164.6832
1,0,2,0,1,0,1024,0,164.829
0,0,2,0,1,0,512,0,166.1266
1,0,2,1,0,1,512,0,165.4614
0,0,2,0,1,1,4096,0,164.3484
0,2,2,0,1,1,512,1,165.261
1,2,1,0,1,1,512,5,167.95
1,1,1,0,1,0,2048,0,32.39
1,1,2,0,1,1,4096,0,32.7582
1,1,2,1,0,0,4096,0,32.6976
1,1,2,1,1,1,2048,0,33.1484
0,1,2,1,0,1,1024,0,32.4226
1,1,2,2,0,1,512,0,31.8482
0,1,2,0,0,0,512,0,31.3186
1,1,1,0,0,0,4096,0,32.509
0,1,2,0,0,0,1024,0,31.2232
0,0,2,2,0,1,1024,0,166.138
1,1,1,0,0,1,1024,0,32.7674
1,1,2,1,1,1,1024,0,31.9676
0,1,2,2,1,1,512,0,31.6432
1,1,2,0,1,0,512,0,31.376
1,1,2,1,1,1,4096,0,33.3514
1,1,2,2,0,1,2048,0,32.4974
1,2,2,0,0,1,2048,1,164.6884
0,1,2,2,0,0,4096,0,31.4676
0,2,2,2,0,1,4096,5,164.8178
0,1,2,0,1,1,4096,0,31.7572
0,1,2,1,0,0,4096,0,32.8414
1,0,2,1,0,1,4096,0,166.4262
0,0,2,0,1,0,4096,0,164.9116
1,0,2,2,0,0,4096,0,166.9954
1,1,2,1,1,1,4096,0,33.3514
1,0,2,1,0,0,4096,0,165.9296
0,1,2,1,0,1,2048,0,32.4956
0,0,2,1,0,0,512,0,165.9226
1,1,2,1,0,0,1024,0,31.9878
1,1,2,1,1,1,4096,0,33.3514
1,0,2,1,0,1,512,0,165.4614
1,2,2,0,1,1,4096,1,165.7434
0,1,2,1,1,0,1024,0,31.5162
0,0,2,1,0,1,1024,0,165.681
0,1,2,2,0,0,512,0,31.1458
0,1,1,0,1,0,512,0,32.1144
0,1,2,0,1,1,2048,0,32.3634
0,0,2,2,0,1,2048,0,165.5768
0,2,2,2,1,1,2048,9,165.8712
0,0,1,0,0,1,2048,0,166.7918
0,1,2,0,0,0,512,0,31.3186
1,1,1,0,0,1,512,0,32.3174
0,1,1,0,1,1,512,0,32.465
0,2,1,0,1,1,2048,9,166.9416
0,2,2,0,1,1,512,1,165.261
1,1,2,0,0,1,512,0,31.2796
1,1,2,2,1,1,2048,0,32.0416
0,1,2,2,0,0,2048,0,31.9334
0,1,1,0,1,0,2048,0,32.0884
1,1,2,0,0,0,2048,0,31.8866
0,1,2,1,0,0,512,0,30.7448
0,0,2,2,0,0,2048,0,165.8586
1,2,2,1,0,0,512,5,165.398
1,1,2,1,1,1,512,0,31.6374
0,0,2,0,1,1,512,0,166.063
0,1,1,0,1,1,512,0,32.465
0,1,2,2,0,1,512,0,31.6628
0,0,2,2,1,0,512,0,165.7538
1,1,2,1,1,1,512,0,31.6374
0,2,2,1,1,1,512,9,163.964
1,1,2,2,1,0,1024,0,31.7822
0,1,2,0,0,0,1024,0,31.2232
0,2,2,0,1,0,1024,5,164.3172
0,1,1,0,1,0,512,0,32.1144
0,2,1,0,0,0,512,9,167.8128
0,1,2,0,1,1,2048,0,32.3634
0,1,2,0,0,0,512,0,31.3186
1,0,2,0,0,1,512,0,165.605
0,1,2,1,1,1,512,0,31.368
1,0,2,1,0,1,512,0,165.4614
0,0,2,2,1,0,512,0,165.7538
0,0,2,2,1,1,1024,0,165.1184
0,1,1,0,1,1,1024,0,32.7334
