new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,1,0,0,1,512,1,167.9768
0,2,1,0,1,0,512,1,165.6704
1,2,1,0,0,0,1024,1,168.5756
0,2,1,0,1,0,4096,1,167.8766
0,2,2,1,0,0,4096,1,166.6604
0,2,2,1,1,1,2048,1,166.2642
1,2,2,1,1,1,1024,5,165.7098
1,2,2,1,0,0,1024,9,164.8816
1,1,2,1,0,1,1024,0,32.517
1,0,2,0,0,0,1024,0,165.4556
1,0,2,0,1,1,1024,0,165.6808
1,0,2,0,1,1,1024,0,165.6808
0,1,2,1,1,0,1024,0,31.5162
1,1,2,1,1,1,512,0,31.6374
1,1,2,2,0,1,2048,0,32.4974
1,1,2,2,1,0,1024,0,31.7822
0,1,2,1,1,1,1024,0,32.4414
0,1,2,2,0,1,2048,0,32.0282
1,1,2,2,1,0,2048,0,32.0026
1,0,2,2,0,0,1024,0,167.1676
1,1,2,0,0,1,2048,0,32.0286
0,1,2,0,0,0,1024,0,31.2232
1,1,1,0,1,0,1024,0,31.9774
0,0,1,0,1,1,1024,0,166.6634
0,0,1,0,1,1,1024,0,166.6634
0,2,1,0,1,0,1024,1,166.442
0,1,2,2,1,0,1024,0,31.0888
0,0,2,2,1,1,512,0,163.3642
1,1,2,2,0,0,2048,0,31.4314
0,1,2,2,0,1,4096,0,31.9772
0,1,2,0,0,0,512,0,31.3186
1,1,2,2,0,1,512,0,31.8482
0,0,2,2,0,0,512,0,161.9756
1,1,2,0,1,1,2048,0,32.7946
0,2,2,0,1,1,2048,5,165.4042
1,1,2,2,1,0,1024,0,31.7822
0,0,2,2,1,0,4096,0,163.2174
0,1,2,2,0,0,2048,0,31.9334
1,1,2,0,0,0,4096,0,31.1622
1,1,2,2,1,1,4096,0,32.0234
1,0,2,0,1,0,4096,0,167.101
1,1,2,1,1,0,1024,0,32.2274
1,1,2,0,1,1,512,0,32.436
1,2,2,2,1,1,512,9,164.544
1,0,1,0,1,0,512,0,166.168
0,1,1,0,1,0,512,0,32.1144
0,0,1,0,0,0,4096,0,165.4656
1,1,2,2,1,0,512,0,31.1244
1,0,2,0,1,0,2048,0,165.0044
1,1,2,2,0,1,2048,0,32.4974
0,1,2,2,0,0,1024,0,31.2602
0,1,2,0,1,1,1024,0,31.9392
0,0,2,1,1,0,1024,0,166.7776
0,1,1,0,0,0,1024,0,32.268
0,0,1,0,1,0,2048,0,166.6926
0,1,2,0,0,1,2048,0,32.1222
0,2,2,0,0,1,4096,1,166.7608
0,0,1,0,0,0,2048,0,164.984
1,1,1,0,0,1,512,0,32.3174
1,1,2,1,0,0,512,0,31.3498
1,1,2,2,1,0,2048,0,32.0026
1,2,2,2,0,0,2048,1,167.0078
1,1,2,0,0,1,2048,0,32.0286
0,1,1,0,1,1,2048,0,32.7328
0,1,2,1,1,0,2048,0,31.9244
0,1,2,2,0,1,2048,0,32.0282
1,1,2,2,0,0,1024,0,31.7042
0,0,2,2,1,0,1024,0,161.9528
1,0,2,2,0,1,4096,0,164.1062
0,1,2,1,0,1,1024,0,32.4226
0,1,2,1,1,0,2048,0,31.9244
1,1,2,1,1,1,512,0,31.6374
0,0,2,1,0,1,512,0,165.268
1,2,2,1,0,1,512,5,165.5166
1,1,2,0,1,0,1024,0,31.9844
1,2,2,0,1,0,512,9,165.5104
1,0,1,0,0,0,1024,0,168.0676
0,1,1,0,1,1,1024,0,32.7334
0,0,2,2,1,1,1024,0,165.1184
0,1,2,0,1,0,2048,0,31.6254
0,1,2,0,0,1,4096,0,32.164
0,2,2,0,0,0,4096,9,165.3784
1,1,1,0,0,1,512,0,32.3174
0,1,1,0,1,0,512,0,32.1144
1,1,2,2,1,0,512,0,31.1244
1,1,2,2,0,1,2048,0,32.4974
1,0,2,2,0,0,4096,0,166.9954
0,1,2,2,1,0,2048,0,31.2782
0,0,2,2,1,1,4096,0,165.2914
1,1,2,1,1,1,2048,0,33.1484
1,1,1,0,0,1,2048,0,33.0006
0,1,2,0,0,1,4096,0,32.164
0,1,2,2,1,0,4096,0,31.3372
1,1,2,1,0,0,4096,0,32.6976
0,2,2,1,0,0,4096,9,165.1006
1,1,1,0,1,0,4096,0,32.5432
0,1,2,0,1,0,2048,0,31.6254
0,1,1,0,0,0,512,0,32.1214
0,1,1,0,1,1,1024,0,32.7334
