ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,92163.2
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,61831.6
1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,84130.4
0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,85161.4
1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,82740.2
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,74029.8
0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,87828.4
1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,82958.2
0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,80101.6
0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,66850.6
0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,67431.4
0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,68121.8
1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,79603.6
0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,83806.6
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71071.6
0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,86025.2
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,71889.2
1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,89815.6
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,67933.6
0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,82856.6
0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,68121.8
0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,90689.0
0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,72962.0
0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,66127.2
0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,73947.6
0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,90009.4
0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,70702.4
0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,58994.4
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,59853.8
0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,71134.4
0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,70122.2
0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,74315.4
0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,66069.6
0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,76886.4
0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,67199.6
1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,63609.0
0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,68339.6
0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,63998.2
0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,66087.8
0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,60240.2
0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,74738.2
0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,70704.4
0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,66127.2
0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,67903.8
