ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,95784.0
1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,62816.0
1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,61749.2
1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,67638.2
1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,76054.0
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,77109.0
1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,68061.0
0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,86123.2
1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,89238.4
1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,77277.6
1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,90668.2
1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,75451.6
1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,86720.8
1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,84658.4
1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,69771.2
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,61071.0
0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,74565.8
0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,91548.6
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,63553.2
1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,91559.0
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,61374.4
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,69715.8
0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,68802.4
1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,75875.2
0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,64948.0
0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,67673.8
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,66831.0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60214.0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,58776.6
0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,61431.0
0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,67292.4
0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,64953.4
0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,62401.2
1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,66728.4
1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,65542.2
0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,66822.2
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60214.0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60214.0
1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,66038.6
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60667.8
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60214.0
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,61374.4
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,62804.2
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,61374.4
0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,61431.0
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,62677.4
1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,59245.8
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56678.0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60214.0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,72973.2
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,61776.2
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,58949.6
0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,62613.8
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,63058.2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57760.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60214.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56678.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,59745.2
0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,63569.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56785.4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,59794.4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,59745.2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57760.2
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,61099.8
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55568.4
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,61876.6
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56678.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57058.6
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59676.8
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60837.6
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56765.4
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55382.4
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59676.8
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56763.8
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57058.6
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53879.2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57076.8
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57760.2
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67709.8
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56678.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57058.6
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53879.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53887.2
