ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,62732.8
0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,77619.2
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,62050.2
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,85272.6
0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,85345.2
0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,85022.6
0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,86586.8
1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,80738.8
1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,84215.4
1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58020.6
1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,75196.0
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,63403.8
1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,68953.6
0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,67893.2
1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,74015.0
1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,70221.6
1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,69335.0
0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,68813.2
0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,88604.6
0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,66617.2
0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,62732.8
1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,67291.6
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,68015.0
1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,58006.8
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,67711.6
0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,68621.2
1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,61670.2
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,63847.8
1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,64306.2
0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,63101.4
0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,65480.4
1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,61222.0
1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,59917.8
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60064.8
0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,60393.0
0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,61239.6
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,58536.0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,66264.4
1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,58006.8
1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,60468.4
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,59836.4
0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,67723.8
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60064.8
1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,59200.8
1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,66705.4
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,59016.2
1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,64037.4
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,61114.0
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,71696.4
1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,61523.0
1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58691.2
1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,68106.6
1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,63129.4
1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,59146.6
0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57747.8
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,62166.6
1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58691.2
1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,59754.0
1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,59146.6
1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58691.2
0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,71970.4
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,66699.4
1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58020.6
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57673.4
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,58493.2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57673.4
1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58020.6
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57127.4
0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57747.8
1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,57315.0
0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58231.0
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,57859.4
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,57198.0
