ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,101210.0
1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,59578.8
0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,78473.6
0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,89870.4
0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,66084.6
1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,88661.2
1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,62114.4
0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,85434.0
0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,76267.2
0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,85510.2
0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,95005.8
1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,69790.4
1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,89814.4
1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,69908.6
0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,70441.6
1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,97398.4
0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,77466.6
0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,102058.0
1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,74844.4
1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,88371.4
0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,70380.0
1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,63315.6
1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,58656.4
1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,65175.2
1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,95905.0
0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,64333.4
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,63382.8
0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,86219.0
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,66183.8
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,55579.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55246.6
1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,62464.0
0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,62930.6
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,63560.2
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,61095.4
1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,68131.4
1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,75144.0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60095.6
1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,67715.4
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,55522.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55246.6
0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,60523.0
0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,68404.0
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,61510.6
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,55418.8
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55246.6
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,59061.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55246.6
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,60919.6
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,55162.2
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,55162.2
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60095.6
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,57972.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55426.0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60095.6
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,59233.6
0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,60392.2
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,59218.0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,55522.0
1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,58656.4
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,58291.6
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,60983.0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,61228.0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,57892.2
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,55203.2
