ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,88726.8
1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,95191.4
1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,76974.4
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,60820.2
0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,83871.6
1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,92430.2
1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,82019.6
0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,59925.6
0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,59811.0
1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,75804.8
0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,79532.4
0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,71814.4
1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,74411.8
0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,74545.8
0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,86232.0
1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,63634.8
0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,89789.8
1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,81767.6
1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,96306.0
0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,68241.8
1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,60618.2
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,56938.6
0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,90800.2
1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,74379.6
0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,73686.4
0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,66369.6
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67300.2
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,57335.0
