ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,65636.0
1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,77391.2
1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,67957.0
0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,68641.6
0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,86421.0
1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,84390.0
1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,85505.8
1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,82438.0
1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,66887.2
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,72843.4
0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,71199.6
0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,88852.8
1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,69710.0
1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,76322.6
0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,98000.4
1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,70487.8
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,74200.6
1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,73873.8
1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,78743.0
1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,72792.4
0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,82594.8
0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,86926.6
0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,67241.6
1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,75431.2
1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,77329.4
0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,68002.0
0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,67473.4
1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,64704.4
1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,70487.8
1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,66813.8
1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,67359.4
1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,69950.4
1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,63662.6
1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,69421.8
1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,76153.2
1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,70403.4
1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,61563.0
1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,70116.4
0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,69680.0
1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,66887.2
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,65636.0
1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,81073.2
1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,65958.8
1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,67301.2
0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,71563.0
1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,67529.6
1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,63612.2
0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,67118.0
1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,75065.4
1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,65238.8
1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,71270.0
1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,68170.0
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58238.0
1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,66814.8
1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,68084.0
1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,66668.4
1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,61563.0
0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,66995.0
1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,68429.6
1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,60862.0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,60581.2
1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,60313.0
1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,60313.0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,63948.4
1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,60581.2
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,58536.0
1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,60862.0
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58238.0
1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,67037.2
1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,64001.8
1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,60862.0
1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58637.6
1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58637.6
1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,63612.2
1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,59617.2
1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,60816.2
1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,58714.6
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58238.0
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,58299.0
0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,61733.4
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58238.0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,58536.0
1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,63609.0
1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,61190.6
1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,59378.0
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58238.0
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58238.0
1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,58535.8
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,58299.0
1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,64532.2
1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,64316.2
1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,59881.2
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,58299.0
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,58299.0
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58238.0
1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,59418.0
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58238.0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,58536.0
1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,64445.8
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58238.0
