ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,94189.4
1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,76158.6
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,75584.4
1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,61262.0
0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,89884.4
0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,65293.2
0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,96182.6
0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,80509.8
1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,73720.2
0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,74413.2
0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,67742.8
0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,80719.8
1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,82057.2
0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,74633.2
1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,76582.6
0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,84938.4
1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,73099.2
1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,90958.4
1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,89724.0
1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,92979.4
1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,81880.0
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,82639.4
1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,70914.6
0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,75427.0
0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,82577.2
0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,58497.2
0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,75427.0
0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,74084.0
0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,77924.0
1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,64330.4
0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,65948.0
0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,72418.4
0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,73868.6
0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,81502.2
0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,70234.8
0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,63255.0
1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,66844.2
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,58406.0
0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,64813.6
0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,67023.2
0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,71073.0
0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,63264.6
1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,60871.6
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,67289.6
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,64972.6
1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,63366.8
0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,65461.2
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,56922.4
0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,65070.4
1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,60871.6
1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,65079.0
0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,79816.0
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,62032.2
0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,62131.0
0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,60080.4
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,58417.8
0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,65409.8
1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,63366.8
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,59657.4
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,58501.0
0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,59442.0
1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,62923.4
0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,59690.6
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,58501.0
0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,67928.0
0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,61161.2
0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,59249.2
0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,60080.4
0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,59029.8
0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,60293.6
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,58406.0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,58501.0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,58417.8
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,58417.8
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,58501.0
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,61064.0
0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,60080.4
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,56919.4
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,61447.4
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,61185.0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,54937.4
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,56919.4
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,62677.4
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,62032.0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,56919.4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,56997.8
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,56919.4
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,58213.4
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,56919.4
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,62387.0
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,60778.2
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,59499.4
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,59976.0
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,62809.0
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,71141.2
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,56922.4
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,56919.4
0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,66256.4
