ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,66623.4
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,69587.2
1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,94345.6
0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,88673.6
0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,78908.6
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,72489.0
0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,75583.4
1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,84506.8
1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,73110.8
0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,82926.0
1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,62861.4
0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,88627.2
1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,76461.6
1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,89048.4
0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,86544.2
0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,86041.4
1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,91025.4
0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,78027.2
0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,80860.0
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,63239.2
0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,73029.6
0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,74756.6
0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,75072.2
0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,63361.8
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,60818.0
