ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,79315.8
1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,62963.2
0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,81392.8
1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,76857.8
1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,69051.6
1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,84865.0
0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,71045.6
0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,91469.6
0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,99373.4
1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,89379.2
0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,85789.6
0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,94971.6
1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,77866.0
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,81905.6
1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,71036.0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,61294.8
1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,94760.2
0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,86769.4
0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,68384.0
1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,66721.8
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,74600.2
1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,83901.8
0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,89897.8
1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,66012.0
1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,66012.0
0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,83579.0
1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,65035.2
0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,63022.4
1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,66118.6
1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,63099.0
1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,64545.8
1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,63390.0
1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,65572.4
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,62357.6
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,64963.0
1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,63640.0
1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,65267.0
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,62677.4
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,64664.6
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,62677.4
1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,62955.2
1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,63819.4
1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,61988.2
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,66234.0
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,62677.4
1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,61435.6
1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,61435.6
0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,63022.4
1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,63248.0
1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,59803.0
1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,63390.0
0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,62736.6
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,56887.0
1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,61710.2
0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,61724.8
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,62357.6
0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,57845.4
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,56901.6
0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,62736.6
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,68756.4
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,71045.4
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,57974.6
1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,59492.6
1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,61115.4
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,68397.8
