ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,77351.8
1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,63923.0
0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,79495.2
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,84716.0
1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,65466.6
0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,82789.4
0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,73283.6
1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,89825.4
0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,89379.4
0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,62838.0
1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,73523.8
0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,92132.6
0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,79473.8
0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,87848.8
1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,65551.8
0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,59942.0
0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,93824.6
0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,72549.4
1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,69697.2
1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,94735.4
0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,80312.0
0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,77763.0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,66264.4
0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,69468.2
1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,71901.8
1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,67925.0
0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,80749.6
0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,73060.2
0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,65346.2
1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,81025.0
0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,63754.8
1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,67358.8
0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,70391.0
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,69307.4
0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,58631.8
0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,68706.0
1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,65823.6
1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,64205.2
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,63599.8
0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,63813.8
1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,62968.8
0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,68725.8
0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,64333.4
0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,63946.0
1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,68798.0
0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,72818.0
