ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,87302.4
1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,72984.4
1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,74776.2
1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,88388.8
1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,82708.6
0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,75305.6
0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,70586.8
0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,87725.0
0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,72230.2
1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,68887.6
0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,81885.2
1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,62324.0
0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,77198.0
0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,65275.0
1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,90620.8
1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,79052.8
0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,66750.8
0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,77678.8
0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,65380.6
0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,66926.0
0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,71494.6
0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,65259.4
0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,63289.4
0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,76612.6
0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,68892.2
0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,57676.4
0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,70384.8
0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,71639.4
1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,70372.6
1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,63146.6
0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,70364.4
0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,71781.4
1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,61811.8
0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,66418.2
0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,61281.2
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,61419.6
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,58726.8
