ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,62865.8
0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,79485.4
0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,71736.6
1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60229.2
1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,64069.2
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,72489.0
1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,91248.8
0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,73614.0
1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,70980.4
0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,83355.8
1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,79349.8
0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,70487.6
0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,84179.0
1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,68705.6
0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,69894.8
0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,67852.0
0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,81968.6
0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,59910.4
1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,81825.2
0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,73087.2
1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,67334.4
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,58788.2
0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,59744.6
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,62539.6
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,60460.6
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,72195.6
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55246.6
0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,58440.4
1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,61653.8
0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,59362.6
0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,67852.0
0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,65036.0
0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,61544.0
0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,59096.0
1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,66023.4
0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,57596.0
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,63549.0
0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,59740.0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,56026.8
0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,57504.4
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57690.4
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56873.8
0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,56420.0
0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,56925.4
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,60474.2
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,56536.8
0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,65247.8
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,56867.0
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,70110.2
0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,60472.2
0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,56925.4
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56465.6
0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,64240.0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,60983.0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,55522.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55781.8
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,70450.2
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,56021.6
0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,59351.8
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58436.4
1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,59257.4
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,56908.2
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56873.8
1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,57150.6
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,55203.2
1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,71181.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55781.8
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,56714.8
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58637.0
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,58291.6
1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,61742.0
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,56021.6
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,57094.8
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55781.8
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55781.8
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,55522.0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,55162.2
0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,61127.6
0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,60986.6
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,58857.0
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56909.8
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56855.8
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,58563.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,61445.0
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,60111.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56465.6
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,55162.2
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,56021.6
0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,61127.6
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,55579.0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,55522.0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,55522.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55246.6
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,55522.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55246.6
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,69238.0
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,56021.6
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,55203.2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55246.6
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,55522.0
