ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,84600.8
0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,83915.6
1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,85414.6
0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,84134.2
1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,67893.2
0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,77989.8
1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,67345.2
1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,70850.8
0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,77509.0
0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,80784.4
0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,89154.8
1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,70772.8
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,59935.2
0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,93361.6
1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,66229.8
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,60109.6
1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,70429.6
1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,72783.2
0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,87639.4
1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,90432.4
1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,76741.6
1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,65780.2
1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,74661.8
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,57529.0
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,66575.4
1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,67345.2
1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,67791.6
1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,59903.4
1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,63544.0
1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,67065.4
1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,62679.6
1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,64769.2
1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,80343.4
1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,69341.0
1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,67345.2
1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,61521.2
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,57276.8
1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,77735.8
1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,67345.2
1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,61983.4
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,62701.6
1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,64769.2
1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,62331.6
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,57155.0
