new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,1,0,1,1,1024,5,165.5956
1,1,1,0,0,0,2048,0,32.4476
1,1,2,2,1,0,2048,0,32.0026
1,2,2,1,1,1,512,5,165.232
0,0,1,0,1,1,4096,0,167.8852
1,0,1,0,0,1,2048,0,165.3552
1,2,2,2,1,1,1024,5,163.2298
1,2,2,0,0,0,2048,5,164.8898
0,0,2,2,1,0,512,0,165.7538
1,1,1,0,1,0,512,0,32.389
0,0,2,0,0,0,1024,0,165.2612
0,2,2,0,0,1,1024,1,165.314
0,2,2,2,0,0,2048,1,165.2856
1,1,2,1,1,1,4096,0,33.3514
1,1,2,0,0,1,2048,0,32.0286
1,2,2,2,1,1,2048,9,167.0402
1,2,2,1,0,0,1024,1,164.7006
1,1,2,2,0,0,1024,0,31.7042
1,2,2,2,1,1,4096,9,165.6936
1,2,2,1,0,1,4096,1,166.9868
1,1,1,0,1,1,512,0,32.952
1,2,2,1,0,0,2048,1,168.218
1,1,2,2,0,1,4096,0,32.3962
1,1,2,0,0,1,2048,0,32.0286
1,1,2,0,0,0,2048,0,31.8866
1,0,2,2,0,0,1024,0,167.1676
1,1,2,2,0,0,2048,0,31.4314
1,1,2,1,0,0,1024,0,31.9878
0,1,1,0,1,0,1024,0,31.9034
1,1,2,1,0,1,2048,0,33.0064
1,1,2,1,1,0,1024,0,32.2274
1,1,2,2,0,1,2048,0,32.4974
1,1,1,0,1,0,1024,0,31.9774
1,1,2,0,1,0,1024,0,31.9844
1,1,2,1,1,0,1024,0,32.2274
1,1,2,0,1,0,512,0,31.376
1,1,2,0,1,1,2048,0,32.7946
1,1,2,1,1,0,1024,0,32.2274
1,1,2,0,1,0,2048,0,31.7862
1,1,2,0,1,0,512,0,31.376
1,1,2,0,1,0,512,0,31.376
1,1,2,1,1,0,512,0,31.6506
0,1,2,2,0,0,2048,0,31.9334
1,0,2,2,0,0,512,0,164.1168
0,1,1,0,1,0,512,0,32.1144
1,1,2,0,0,0,2048,0,31.8866
1,1,2,0,1,0,2048,0,31.7862
1,1,2,2,1,0,512,0,31.1244
1,1,2,2,0,0,512,0,32.0308
1,0,2,2,1,0,512,0,164.1874
1,1,1,0,1,0,512,0,32.389
1,1,2,0,0,0,512,0,31.6822
1,1,2,2,1,1,512,0,32.3934
1,1,1,0,1,0,512,0,32.389
1,1,2,0,1,0,2048,0,31.7862
1,1,2,0,0,0,512,0,31.6822
1,1,2,2,0,1,2048,0,32.4974
1,1,2,0,0,0,2048,0,31.8866
0,1,2,0,1,0,2048,0,31.6254
0,1,2,0,1,0,1024,0,31.4174
1,1,2,0,1,0,2048,0,31.7862
1,1,1,0,1,0,512,0,32.389
1,1,2,1,1,0,2048,0,32.3072
1,1,2,0,0,0,512,0,31.6822
0,1,2,0,0,0,512,0,31.3186
1,1,2,0,1,0,512,0,31.376
1,1,2,0,0,0,1024,0,31.2326
1,1,2,0,0,0,1024,0,31.2326
1,1,2,0,0,0,1024,0,31.2326
1,1,2,0,1,0,512,0,31.376
1,1,2,0,0,0,1024,0,31.2326
1,1,2,0,1,0,512,0,31.376
0,1,2,0,1,0,512,0,31.0946
1,1,2,2,0,0,1024,0,31.7042
1,1,2,0,0,0,512,0,31.6822
1,1,2,0,1,0,512,0,31.376
1,1,2,0,0,0,1024,0,31.2326
0,1,2,0,1,0,512,0,31.0946
1,1,2,0,0,0,512,0,31.6822
1,1,2,0,1,1,1024,0,32.0384
1,1,2,0,0,0,512,0,31.6822
0,1,2,0,0,0,512,0,31.3186
0,1,2,0,1,0,4096,0,31.6904
1,1,2,0,0,0,1024,0,31.2326
1,1,2,2,1,0,1024,0,31.7822
0,0,2,0,1,0,1024,0,163.6422
1,1,2,2,0,0,1024,0,31.7042
0,0,2,0,0,0,512,0,161.8958
1,1,2,1,0,0,1024,0,31.9878
0,1,2,0,1,0,1024,0,31.4174
0,1,2,0,1,0,512,0,31.0946
1,1,2,0,0,1,1024,0,32.145
0,1,2,0,0,0,512,0,31.3186
1,1,2,0,1,0,1024,0,31.9844
1,1,2,0,1,0,512,0,31.376
0,1,2,0,0,0,1024,0,31.2232
0,1,2,0,1,0,512,0,31.0946
1,1,1,0,1,0,512,0,32.389
1,1,2,0,0,0,1024,0,31.2326
0,1,2,0,1,0,512,0,31.0946
