new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,1,2,0,0,0,512,0,31.6822
1,1,1,0,1,1,4096,0,32.9528
1,2,2,1,0,0,2048,1,168.218
1,2,1,0,1,0,2048,1,167.2368
1,0,2,0,1,0,512,0,166.2254
1,1,2,1,1,1,4096,0,33.3514
1,2,2,1,0,1,2048,5,165.883
0,0,2,2,0,1,2048,0,165.5768
1,2,2,2,0,1,1024,9,165.0296
0,2,2,2,1,1,512,9,164.4566
0,1,2,0,0,0,1024,0,31.2232
1,2,2,1,0,0,1024,5,164.644
0,0,2,1,0,1,512,0,165.268
0,2,1,0,1,1,2048,9,166.9416
0,2,1,0,0,1,1024,5,167.144
0,2,1,0,0,0,512,1,167.1056
0,2,2,0,1,0,4096,1,164.143
1,0,1,0,0,0,4096,0,166.614
1,2,2,1,0,1,1024,1,166.5726
0,0,1,0,0,0,4096,0,165.4656
0,1,2,2,1,1,512,0,31.6432
0,1,2,0,0,0,1024,0,31.2232
0,0,2,0,0,0,1024,0,165.2612
1,0,2,0,0,1,512,0,165.605
0,1,2,0,0,0,1024,0,31.2232
1,1,2,0,0,0,512,0,31.6822
0,1,2,0,0,0,512,0,31.3186
1,2,2,1,0,0,1024,5,164.644
0,2,2,2,0,0,1024,9,165.1044
0,1,2,1,0,1,512,0,31.4648
0,1,2,0,0,1,512,0,31.1982
0,0,2,0,0,0,1024,0,165.2612
0,1,2,0,0,0,512,0,31.3186
0,1,2,0,0,0,512,0,31.3186
0,1,2,0,0,0,512,0,31.3186
0,1,2,0,0,0,2048,0,31.6514
0,1,1,0,0,1,512,0,32.3318
0,1,2,0,1,1,512,0,31.4334
0,1,1,0,0,0,512,0,32.1214
1,1,2,0,0,0,4096,0,31.1622
0,1,1,0,0,0,4096,0,31.9984
1,1,2,0,0,0,4096,0,31.1622
0,1,2,0,0,1,512,0,31.1982
1,1,2,0,0,0,512,0,31.6822
1,1,2,0,0,0,512,0,31.6822
0,1,2,0,1,1,512,0,31.4334
1,1,2,0,0,0,512,0,31.6822
0,1,2,0,0,1,512,0,31.1982
1,1,2,0,0,0,4096,0,31.1622
1,1,2,0,0,0,4096,0,31.1622
1,1,2,0,0,0,4096,0,31.1622
1,1,2,0,1,0,4096,0,31.8582
1,0,2,0,0,0,4096,0,164.1756
1,1,2,0,0,0,4096,0,31.1622
0,1,2,0,0,1,512,0,31.1982
1,1,2,0,0,1,4096,0,32.6992
1,1,2,0,0,0,512,0,31.6822
1,1,2,0,1,0,4096,0,31.8582
1,1,2,0,0,0,4096,0,31.1622
0,1,2,0,1,1,4096,0,31.7572
1,1,1,0,0,0,4096,0,32.509
1,0,2,0,0,0,4096,0,164.1756
1,1,2,0,0,1,4096,0,32.6992
1,1,2,0,0,0,4096,0,31.1622
0,1,2,0,0,0,4096,0,31.5282
0,1,2,0,0,0,512,0,31.3186
1,1,2,0,0,0,4096,0,31.1622
1,1,2,0,1,0,4096,0,31.8582
1,1,2,1,0,0,4096,0,32.6976
1,1,2,1,0,0,4096,0,32.6976
0,1,2,0,0,0,4096,0,31.5282
1,1,2,0,0,0,512,0,31.6822
1,1,2,0,1,0,4096,0,31.8582
0,1,2,0,0,0,2048,0,31.6514
1,1,2,0,0,0,4096,0,31.1622
1,1,2,0,0,0,2048,0,31.8866
0,1,2,0,0,0,4096,0,31.5282
1,1,2,0,0,0,4096,0,31.1622
1,1,2,0,0,1,4096,0,32.6992
1,1,2,0,1,0,4096,0,31.8582
0,1,2,0,0,0,512,0,31.3186
1,1,1,0,0,0,1024,0,32.4778
1,1,2,1,0,0,4096,0,32.6976
1,1,2,2,0,0,4096,0,31.8124
0,1,2,0,0,0,4096,0,31.5282
1,1,2,0,0,0,1024,0,31.2326
1,1,2,0,0,0,4096,0,31.1622
1,1,2,0,0,0,4096,0,31.1622
0,1,2,0,0,1,4096,0,32.164
1,1,2,0,0,0,4096,0,31.1622
1,1,1,0,0,0,4096,0,32.509
0,1,1,0,0,0,4096,0,31.9984
1,1,2,0,0,1,4096,0,32.6992
1,1,2,0,0,0,4096,0,31.1622
1,1,2,0,0,0,4096,0,31.1622
1,1,2,1,0,0,4096,0,32.6976
1,0,2,0,0,0,4096,0,164.1756
1,1,2,2,0,0,4096,0,31.8124
1,1,2,0,0,0,2048,0,31.8866
0,1,2,0,0,1,4096,0,32.164
