new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,2,1,0,0,1024,9,164.8816
1,0,2,0,1,1,2048,0,164.1068
1,2,2,2,0,1,1024,9,165.0296
1,1,2,0,0,1,1024,0,32.145
1,0,2,2,0,0,4096,0,166.9954
1,0,1,0,0,1,4096,0,166.5042
1,2,2,0,1,1,1024,9,166.7166
0,1,2,2,0,0,2048,0,31.9334
1,2,2,0,1,1,512,9,161.9186
1,2,2,2,1,0,4096,5,165.9262
0,1,2,1,0,1,1024,0,32.4226
1,2,2,2,1,0,1024,1,165.2152
1,1,2,2,0,0,4096,0,31.8124
1,1,2,2,0,0,4096,0,31.8124
1,1,1,0,0,0,512,0,32.4742
0,0,1,0,0,0,4096,0,165.4656
1,1,2,1,1,0,2048,0,32.3072
1,2,2,1,0,0,512,9,164.1642
0,2,1,0,1,0,2048,9,166.2336
1,2,2,0,1,0,2048,5,165.683
0,1,2,2,0,0,4096,0,31.4676
0,0,2,0,0,0,2048,0,164.191
1,1,2,2,0,0,4096,0,31.8124
1,1,2,0,0,1,2048,0,32.0286
1,1,2,2,0,0,4096,0,31.8124
0,1,2,2,0,0,1024,0,31.2602
1,1,2,0,0,1,2048,0,32.0286
1,1,2,0,1,0,2048,0,31.7862
0,1,2,1,0,0,4096,0,32.8414
0,1,2,2,0,0,1024,0,31.2602
1,1,2,1,0,1,4096,0,33.1188
1,1,2,2,0,0,2048,0,31.4314
1,1,2,1,0,1,2048,0,33.0064
1,1,2,2,0,0,4096,0,31.8124
1,1,2,0,0,0,4096,0,31.1622
1,1,2,0,1,0,2048,0,31.7862
0,1,2,2,0,0,1024,0,31.2602
1,1,2,2,0,0,4096,0,31.8124
0,1,2,0,0,0,4096,0,31.5282
0,1,2,2,0,0,1024,0,31.2602
1,1,2,1,1,0,1024,0,32.2274
0,1,2,2,0,0,4096,0,31.4676
0,1,2,2,1,0,1024,0,31.0888
1,1,2,0,0,1,4096,0,32.6992
1,1,2,2,0,1,4096,0,32.3962
0,1,2,2,0,0,4096,0,31.4676
0,1,2,2,0,0,1024,0,31.2602
0,1,2,2,0,0,512,0,31.1458
0,1,2,2,0,0,1024,0,31.2602
0,1,2,2,0,0,1024,0,31.2602
0,1,2,2,0,0,4096,0,31.4676
1,1,2,2,0,0,2048,0,31.4314
1,1,2,2,1,0,4096,0,31.862
0,1,2,2,1,0,1024,0,31.0888
1,1,1,0,0,0,2048,0,32.4476
0,1,2,1,0,0,1024,0,31.283
0,1,2,2,0,0,1024,0,31.2602
1,1,2,2,0,0,1024,0,31.7042
0,1,2,0,0,0,4096,0,31.5282
0,1,2,2,0,0,1024,0,31.2602
1,1,2,2,0,0,1024,0,31.7042
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,0,0,1024,0,31.2602
0,0,2,2,0,0,512,0,161.9756
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,0,0,4096,0,31.4676
0,1,2,2,0,0,2048,0,31.9334
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,0,0,1024,0,31.2602
1,1,2,2,0,0,1024,0,31.7042
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,1,0,1024,0,31.0888
1,1,2,2,0,0,1024,0,31.7042
0,1,2,0,1,0,1024,0,31.4174
0,1,2,2,1,0,4096,0,31.3372
1,1,2,2,0,0,512,0,32.0308
0,1,2,2,0,0,1024,0,31.2602
1,1,2,2,0,0,4096,0,31.8124
0,1,2,2,1,0,4096,0,31.3372
0,1,2,2,0,0,2048,0,31.9334
0,1,2,2,1,0,2048,0,31.2782
0,1,2,2,0,1,1024,0,31.926
0,1,2,2,0,0,512,0,31.1458
0,0,2,0,1,0,1024,0,163.6422
1,1,2,2,1,0,1024,0,31.7822
0,1,2,2,1,0,512,0,30.8186
0,1,2,1,0,0,512,0,30.7448
0,1,2,2,1,0,1024,0,31.0888
0,1,2,1,1,0,512,0,31.03
0,1,2,1,1,0,512,0,31.03
0,1,2,0,1,0,1024,0,31.4174
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,0,0,1024,0,31.2602
0,1,2,2,0,0,1024,0,31.2602
1,1,2,2,1,0,512,0,31.1244
0,1,2,2,1,1,1024,0,32.2096
0,1,2,2,0,0,1024,0,31.2602
0,1,2,2,0,1,512,0,31.6628
