new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,2,2,1,0,4096,1,162.4182
1,2,1,0,1,1,4096,9,166.8736
0,2,2,0,0,0,4096,9,165.3784
1,1,2,0,1,1,4096,0,32.7582
0,2,2,1,1,1,4096,5,166.794
1,1,2,2,0,0,512,0,32.0308
0,2,1,0,1,1,4096,1,167.3416
1,2,1,0,1,1,1024,1,166.6678
1,2,2,2,1,1,4096,1,164.7978
0,2,1,0,1,1,1024,5,165.5956
1,1,2,0,1,0,4096,0,31.8582
0,2,1,0,0,0,2048,5,167.0674
1,2,1,0,0,0,2048,1,168.358
0,2,2,1,1,0,2048,1,167.133
1,2,2,1,1,0,4096,1,167.3408
0,2,2,1,1,0,1024,1,166.458
0,1,2,0,0,0,2048,0,31.6514
1,2,2,1,0,0,4096,1,165.3456
0,1,2,2,1,0,4096,0,31.3372
1,0,2,2,0,0,4096,0,166.9954
1,2,1,0,1,1,4096,1,167.1182
1,2,2,0,0,0,2048,9,165.0488
0,1,2,2,1,1,2048,0,31.832
0,1,2,0,0,0,2048,0,31.6514
1,2,2,2,1,1,512,1,163.6666
1,2,1,0,1,0,2048,9,166.901
1,1,1,0,0,1,4096,0,33.0218
1,1,2,0,1,1,512,0,32.436
1,1,2,0,0,1,4096,0,32.6992
0,1,2,1,1,1,2048,0,32.8896
0,1,2,0,0,1,4096,0,32.164
1,1,2,0,0,1,4096,0,32.6992
1,1,2,2,0,0,4096,0,31.8124
0,1,2,0,0,0,4096,0,31.5282
0,1,2,2,1,1,4096,0,31.6068
0,1,2,2,1,0,1024,0,31.0888
0,1,2,0,0,0,2048,0,31.6514
0,1,2,2,0,0,4096,0,31.4676
0,1,2,2,1,1,4096,0,31.6068
0,1,1,0,0,1,4096,0,32.8334
1,1,2,1,1,0,4096,0,32.9028
0,1,2,0,1,1,1024,0,31.9392
0,1,2,1,0,0,4096,0,32.8414
0,1,2,0,0,1,4096,0,32.164
0,1,1,0,0,0,4096,0,31.9984
0,1,2,2,0,0,4096,0,31.4676
0,1,2,2,1,0,4096,0,31.3372
0,1,2,0,1,1,512,0,31.4334
0,1,2,0,1,1,4096,0,31.7572
0,1,2,2,1,1,512,0,31.6432
1,1,2,0,0,0,4096,0,31.1622
0,1,2,0,1,0,4096,0,31.6904
0,1,2,2,1,0,4096,0,31.3372
0,1,2,2,0,0,1024,0,31.2602
0,1,2,2,0,1,2048,0,32.0282
1,1,2,2,1,0,1024,0,31.7822
0,1,2,2,1,0,1024,0,31.0888
1,1,2,0,1,0,512,0,31.376
0,1,2,2,1,0,4096,0,31.3372
0,1,2,1,1,1,4096,0,31.9532
0,1,2,0,0,1,4096,0,32.164
0,1,2,2,1,0,4096,0,31.3372
0,1,2,1,0,0,1024,0,31.283
0,1,2,0,1,0,4096,0,31.6904
1,1,2,2,0,0,2048,0,31.4314
1,1,2,2,1,0,512,0,31.1244
1,1,2,0,0,0,4096,0,31.1622
0,1,2,0,0,0,4096,0,31.5282
1,1,2,1,1,0,512,0,31.6506
0,1,2,2,1,0,4096,0,31.3372
0,1,2,1,0,0,4096,0,32.8414
0,1,2,2,1,0,1024,0,31.0888
1,1,2,2,0,0,1024,0,31.7042
0,1,2,0,1,1,512,0,31.4334
0,1,2,0,0,0,1024,0,31.2232
1,1,2,0,1,0,1024,0,31.9844
0,1,2,2,1,0,4096,0,31.3372
1,0,2,0,0,0,4096,0,164.1756
0,0,2,0,0,0,1024,0,165.2612
1,1,2,0,0,1,4096,0,32.6992
0,1,2,0,1,0,4096,0,31.6904
0,1,2,2,1,0,4096,0,31.3372
1,1,2,2,1,0,1024,0,31.7822
0,1,2,0,0,0,4096,0,31.5282
1,1,2,2,1,0,4096,0,31.862
0,1,2,0,0,0,1024,0,31.2232
0,1,2,2,1,0,512,0,30.8186
0,1,2,1,0,0,512,0,30.7448
0,1,2,0,0,0,1024,0,31.2232
0,1,2,0,0,0,1024,0,31.2232
0,1,2,1,0,0,4096,0,32.8414
1,1,2,2,0,0,4096,0,31.8124
0,1,2,0,0,0,2048,0,31.6514
0,1,2,2,0,0,512,0,31.1458
0,1,2,0,0,1,512,0,31.1982
0,1,2,2,1,0,1024,0,31.0888
0,1,2,0,0,0,4096,0,31.5282
0,1,2,2,0,0,1024,0,31.2602
0,1,2,0,1,0,1024,0,31.4174
1,1,2,2,1,0,512,0,31.1244
