new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,2,2,1,1,512,1,164.673
1,0,2,2,1,0,2048,0,165.18
1,0,2,1,0,1,2048,0,168.3294
0,2,2,2,1,1,4096,9,165.688
1,2,2,1,0,0,1024,1,164.7006
1,2,2,2,1,1,512,5,163.3302
0,2,1,0,1,0,1024,5,167.7964
1,0,2,2,0,1,2048,0,165.9724
1,1,1,0,1,0,4096,0,32.5432
0,1,2,1,0,1,4096,0,32.1136
0,2,2,2,1,1,4096,9,165.688
1,2,2,0,0,0,1024,9,166.7386
1,1,1,0,1,1,512,0,32.952
0,0,1,0,0,1,4096,0,167.7698
1,0,2,1,0,0,4096,0,165.9296
0,1,2,2,0,0,1024,0,31.2602
0,2,2,0,0,1,512,5,164.7842
0,2,2,2,0,0,1024,9,165.1044
0,2,2,2,0,1,1024,5,164.4504
0,1,2,1,1,0,512,0,31.03
0,2,2,1,1,0,2048,5,167.4502
0,1,2,2,0,0,1024,0,31.2602
1,2,2,0,1,1,512,5,163.3164
0,1,2,2,1,0,512,0,30.8186
1,0,2,2,0,0,2048,0,163.4202
0,1,2,2,1,1,4096,0,31.6068
0,1,2,1,1,1,512,0,31.368
1,2,2,2,1,1,512,1,163.6666
1,2,2,2,0,0,512,1,164.9142
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,0,0,512,0,31.1458
0,1,2,2,0,1,1024,0,31.926
0,1,2,2,0,0,1024,0,31.2602
0,1,2,2,0,0,1024,0,31.2602
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,0,0,1024,0,31.2602
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,1,1,4096,0,31.6068
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,0,0,512,0,31.1458
0,1,2,2,1,0,2048,0,31.2782
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,1,2048,0,31.832
0,1,2,0,1,0,1024,0,31.4174
0,1,2,0,1,0,512,0,31.0946
1,1,2,2,1,0,512,0,31.1244
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,1,0,1024,0,31.0888
0,1,2,0,1,0,512,0,31.0946
0,1,2,0,1,0,512,0,31.0946
1,1,2,2,1,0,512,0,31.1244
0,1,2,2,1,0,2048,0,31.2782
0,1,2,0,1,0,1024,0,31.4174
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,1,0,4096,0,31.3372
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,1,512,0,31.6432
0,1,2,0,1,0,512,0,31.0946
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,0,0,512,0,31.1458
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,1,512,0,31.6432
0,1,2,2,1,0,512,0,30.8186
0,1,2,1,1,0,512,0,31.03
1,1,2,2,1,0,512,0,31.1244
0,1,2,1,1,0,512,0,31.03
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,1,512,0,31.6432
0,1,2,2,1,0,512,0,30.8186
0,1,2,0,1,0,512,0,31.0946
0,1,2,2,1,0,512,0,30.8186
1,1,2,2,1,0,512,0,31.1244
0,1,2,2,1,0,2048,0,31.2782
1,1,2,2,1,0,512,0,31.1244
1,1,2,2,1,0,512,0,31.1244
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,4096,0,31.3372
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,512,0,30.8186
0,1,2,0,1,0,512,0,31.0946
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,0,512,0,30.8186
0,1,2,2,1,1,512,0,31.6432
0,1,2,2,1,0,1024,0,31.0888
0,0,2,2,1,0,512,0,165.7538
