new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,2,1,1,1,2048,5,165.1948
1,0,2,0,1,1,1024,0,165.6808
0,2,2,0,1,0,2048,9,162.999
0,2,2,0,1,0,1024,9,165.5232
1,2,2,0,0,1,1024,9,166.6548
1,2,2,1,1,1,1024,9,167.7816
0,0,1,0,1,1,4096,0,167.8852
0,0,2,1,0,1,4096,0,165.5204
1,0,2,2,0,0,512,0,164.1168
1,0,2,2,1,0,1024,0,164.9386
1,1,1,0,0,0,4096,0,32.509
1,2,2,1,0,0,1024,9,164.8816
1,0,2,2,0,1,4096,0,164.1062
0,2,2,1,0,1,2048,5,165.462
1,2,2,1,1,1,2048,1,166.4988
1,0,2,2,0,0,2048,0,163.4202
0,2,2,2,1,0,2048,9,164.9366
0,2,2,0,1,0,512,5,163.0798
1,0,1,0,1,0,512,0,166.168
0,0,2,1,1,1,2048,0,166.6984
1,0,2,2,1,1,2048,0,164.7156
0,0,1,0,0,1,4096,0,167.7698
1,0,2,2,1,0,1024,0,164.9386
1,2,2,1,0,1,1024,9,166.699
0,2,2,0,0,0,512,9,164.7462
1,2,2,0,1,0,2048,9,164.9432
1,2,2,2,1,1,2048,9,167.0402
1,0,2,2,0,1,1024,0,164.182
1,2,2,0,1,0,2048,9,164.9432
1,1,1,0,0,0,4096,0,32.509
1,0,2,2,0,0,1024,0,167.1676
1,0,2,0,0,0,1024,0,165.4556
1,1,1,0,0,0,4096,0,32.509
1,0,2,0,0,1,4096,0,163.7542
1,0,2,2,0,1,2048,0,165.9724
1,1,1,0,1,0,4096,0,32.5432
1,0,2,2,0,0,4096,0,166.9954
0,1,1,0,0,0,4096,0,31.9984
0,2,2,0,1,0,512,9,162.5204
0,1,1,0,1,1,2048,0,32.7328
0,0,2,0,0,1,1024,0,163.366
0,0,2,0,0,0,512,0,161.8958
1,0,1,0,0,1,4096,0,166.5042
1,0,2,0,0,0,1024,0,165.4556
0,0,2,0,0,1,512,0,162.9272
0,0,2,1,0,0,512,0,165.9226
0,0,2,0,1,1,512,0,166.063
0,1,1,0,0,1,2048,0,32.65
0,1,2,0,0,0,512,0,31.3186
0,1,2,0,1,0,4096,0,31.6904
0,1,2,0,1,0,2048,0,31.6254
0,1,2,0,1,0,4096,0,31.6904
0,1,2,0,0,0,2048,0,31.6514
0,1,2,0,1,1,4096,0,31.7572
0,1,2,0,1,0,4096,0,31.6904
0,1,2,1,0,1,4096,0,32.1136
1,1,2,0,1,1,4096,0,32.7582
0,1,2,0,0,1,4096,0,32.164
1,1,1,0,0,1,2048,0,33.0006
0,1,2,2,1,1,2048,0,31.832
0,1,2,1,0,0,4096,0,32.8414
0,1,2,0,1,0,4096,0,31.6904
0,1,2,1,0,1,4096,0,32.1136
0,1,2,0,0,0,512,0,31.3186
1,1,2,0,0,0,2048,0,31.8866
1,1,1,0,0,1,512,0,32.3174
0,1,2,1,1,1,4096,0,31.9532
0,1,2,0,1,0,4096,0,31.6904
0,0,2,0,1,1,4096,0,164.3484
1,1,2,0,1,0,4096,0,31.8582
0,1,2,0,0,1,2048,0,32.1222
0,1,2,0,1,0,4096,0,31.6904
0,1,2,0,1,0,4096,0,31.6904
0,1,2,0,1,0,4096,0,31.6904
0,1,2,0,0,0,2048,0,31.6514
0,1,2,0,0,1,4096,0,32.164
0,1,2,0,0,0,4096,0,31.5282
0,1,2,0,1,0,1024,0,31.4174
0,1,2,0,0,0,4096,0,31.5282
1,1,2,0,0,0,2048,0,31.8866
0,1,2,0,1,1,2048,0,32.3634
1,1,2,0,0,0,4096,0,31.1622
0,1,2,0,1,0,2048,0,31.6254
0,1,2,0,1,0,2048,0,31.6254
0,1,2,1,1,0,2048,0,31.9244
0,1,2,0,0,1,4096,0,32.164
0,1,2,0,1,0,4096,0,31.6904
0,1,2,0,1,1,2048,0,32.3634
0,1,2,0,1,0,2048,0,31.6254
1,1,2,0,0,0,2048,0,31.8866
0,1,2,0,1,0,4096,0,31.6904
0,1,2,0,1,0,2048,0,31.6254
0,1,2,0,1,0,4096,0,31.6904
0,1,1,0,1,0,1024,0,31.9034
1,1,2,0,0,0,512,0,31.6822
0,0,2,0,1,0,4096,0,164.9116
0,1,2,0,0,0,4096,0,31.5282
0,1,2,0,0,1,4096,0,32.164
0,1,2,0,0,0,1024,0,31.2232
0,1,2,0,1,0,1024,0,31.4174
