new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,1,2,0,0,1,4096,0,32.164
0,2,1,0,0,1,2048,1,166.9488
0,2,2,1,0,1,4096,9,165.0568
1,2,2,0,0,0,2048,1,162.2004
0,2,2,2,1,1,512,9,164.4566
1,2,2,2,0,1,4096,9,166.4572
0,2,2,1,1,0,512,1,165.0662
0,2,2,0,0,1,2048,1,165.9052
1,2,2,2,0,1,1024,1,166.767
1,2,1,0,1,1,1024,9,166.218
1,0,1,0,1,0,2048,0,166.9782
0,2,1,0,0,0,1024,1,167.5178
1,2,1,0,0,0,1024,9,166.3772
1,2,2,1,1,1,4096,5,165.7712
1,1,2,1,0,1,2048,0,33.0064
1,2,1,0,0,0,4096,5,167.3366
1,2,2,0,0,0,512,9,165.0278
1,2,2,2,1,1,4096,1,164.7978
0,1,2,1,1,1,1024,0,32.4414
1,1,2,1,1,0,1024,0,32.2274
1,1,2,1,0,1,4096,0,33.1188
0,1,2,1,0,1,4096,0,32.1136
1,2,2,2,1,1,512,9,164.544
1,2,2,1,1,1,4096,5,165.7712
1,2,2,2,1,1,512,9,164.544
1,2,2,1,1,0,2048,1,167.6088
0,2,2,1,0,1,1024,9,164.7082
0,1,2,1,0,1,4096,0,32.1136
1,2,2,2,1,1,512,9,164.544
1,1,2,1,0,1,4096,0,33.1188
1,1,2,1,0,1,4096,0,33.1188
0,2,2,1,1,1,512,9,163.964
0,2,2,1,0,0,2048,1,166.8784
0,1,2,1,0,1,1024,0,32.4226
0,1,2,1,1,1,512,0,31.368
0,1,2,1,1,1,4096,0,31.9532
0,1,2,1,1,0,4096,0,32.1888
0,1,2,1,0,1,4096,0,32.1136
1,1,2,1,0,1,4096,0,33.1188
1,1,2,1,1,1,2048,0,33.1484
0,1,2,1,0,1,4096,0,32.1136
1,1,2,1,1,1,1024,0,31.9676
0,1,2,2,1,1,1024,0,32.2096
0,1,2,1,0,1,4096,0,32.1136
0,1,2,1,1,1,4096,0,31.9532
0,1,2,1,0,0,4096,0,32.8414
0,1,2,1,0,1,512,0,31.4648
0,1,2,1,0,1,1024,0,32.4226
0,1,2,1,0,1,4096,0,32.1136
0,1,2,1,0,0,4096,0,32.8414
0,1,2,2,1,1,4096,0,31.6068
0,1,2,1,0,1,4096,0,32.1136
0,1,2,1,0,0,4096,0,32.8414
1,1,2,1,1,1,4096,0,33.3514
0,1,2,0,0,1,512,0,31.1982
0,1,2,1,0,1,4096,0,32.1136
0,1,2,1,1,1,2048,0,32.8896
1,1,2,1,1,1,4096,0,33.3514
0,1,2,0,0,1,512,0,31.1982
0,1,2,0,0,1,4096,0,32.164
1,1,2,1,0,1,1024,0,32.517
0,1,2,2,1,0,4096,0,31.3372
0,1,2,2,0,1,4096,0,31.9772
0,1,2,1,0,1,512,0,31.4648
1,1,2,0,0,1,512,0,31.2796
1,1,2,1,0,1,512,0,32.099
0,1,2,1,1,1,4096,0,31.9532
0,1,2,1,0,0,512,0,30.7448
0,1,2,1,1,0,512,0,31.03
0,1,2,1,1,0,512,0,31.03
0,1,2,1,1,0,512,0,31.03
0,1,2,1,0,0,512,0,30.7448
0,1,2,1,0,0,512,0,30.7448
0,1,2,1,0,0,1024,0,31.283
0,1,2,0,1,0,512,0,31.0946
0,1,2,0,0,0,512,0,31.3186
0,1,2,2,1,0,512,0,30.8186
0,1,2,1,1,0,512,0,31.03
0,1,2,1,1,0,512,0,31.03
0,1,2,1,0,0,512,0,30.7448
0,1,2,1,1,0,512,0,31.03
0,1,2,1,0,0,512,0,30.7448
0,1,2,1,0,0,512,0,30.7448
0,1,2,1,1,0,2048,0,31.9244
0,1,2,1,0,0,512,0,30.7448
0,1,2,1,0,0,512,0,30.7448
0,1,2,1,0,0,1024,0,31.283
0,1,2,0,0,0,512,0,31.3186
0,1,2,1,0,0,2048,0,31.6962
0,1,2,1,0,0,512,0,30.7448
0,1,2,2,0,0,512,0,31.1458
0,1,2,1,1,0,512,0,31.03
0,1,2,1,0,0,512,0,30.7448
0,1,2,1,1,0,512,0,31.03
0,1,2,1,0,0,512,0,30.7448
0,1,2,1,0,0,512,0,30.7448
0,1,2,1,1,0,512,0,31.03
0,1,2,2,1,0,512,0,30.8186
0,0,2,1,0,0,512,0,165.9226
0,1,2,1,0,0,512,0,30.7448
