fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,0,1,0,64,32,4096,131301.0
0,0,1,0,1,256,8,4096,46508.6
0,0,0,0,1,64,8,1024,46184.4
0,1,1,0,1,256,32,1024,46493.8
0,0,0,1,1,128,8,256,46472.4
1,0,1,0,0,128,8,4096,133337.6
1,1,0,1,1,64,2,256,134107.4
1,1,0,0,0,128,32,256,131583.0
0,1,1,1,0,128,2,1024,46400.2
0,0,0,1,1,256,2,1024,46274.2
1,0,1,0,0,64,8,4096,136884.0
0,0,0,0,1,64,8,256,46194.8
1,0,1,0,1,128,2,1024,135485.6
1,0,1,0,0,256,32,4096,138631.4
0,0,1,0,0,128,2,256,46293.4
0,1,1,0,0,64,2,1024,46321.6
0,0,1,1,0,64,2,4096,46806.8
1,0,0,0,0,64,8,1024,132700.0
1,0,1,0,1,64,8,4096,135161.2
1,0,0,1,1,128,2,1024,136545.2
0,0,0,1,0,256,8,4096,46597.8
1,1,0,1,1,256,8,1024,122151.8
1,1,1,0,0,128,2,1024,135272.2
0,1,0,0,1,256,32,1024,46191.2
1,0,0,0,1,64,2,4096,132637.0
1,0,0,0,0,64,32,256,129289.6
1,0,0,0,1,128,2,4096,132203.6
1,1,1,0,0,256,8,1024,133985.0
0,0,0,0,0,256,32,1024,46256.6
0,1,0,1,1,64,32,1024,46378.6
0,0,0,1,0,64,8,4096,46361.2
0,1,1,0,0,64,8,1024,46317.8
1,0,1,0,0,64,2,4096,134209.2
1,1,0,0,1,128,8,1024,133644.4
0,0,0,1,1,256,2,256,46438.2
1,0,1,0,0,256,8,4096,137294.8
0,0,0,0,1,64,8,1024,46184.4
0,0,0,0,0,256,8,256,46305.6
1,0,0,0,1,64,2,256,133882.4
1,1,0,1,0,128,32,256,132344.8
0,1,1,1,0,128,2,1024,46400.2
0,1,0,0,1,64,2,4096,46135.0
1,1,1,1,1,256,8,4096,134411.4
0,1,1,1,0,128,8,4096,46599.8
0,0,0,0,1,256,8,4096,46282.0
0,1,1,0,1,64,2,1024,46614.4
0,0,0,0,0,64,8,1024,46349.4
0,0,1,0,1,256,2,1024,46177.2
1,0,1,1,1,256,8,256,136729.2
1,0,1,1,1,64,32,1024,141022.0
0,0,1,1,0,256,2,1024,46729.2
0,0,0,0,1,64,8,1024,46184.4
1,0,1,0,0,128,8,1024,130578.0
0,0,1,0,1,128,32,1024,47486.6
0,1,1,0,1,64,32,256,46325.8
1,0,0,1,1,128,2,4096,134644.0
1,1,1,0,0,256,2,4096,131836.0
0,1,0,1,0,64,8,1024,46348.8
1,1,0,0,0,256,8,256,133404.8
1,0,1,0,0,256,8,4096,137294.8
1,1,1,0,1,64,32,256,133542.0
1,0,0,0,0,256,2,256,135069.0
1,0,1,0,1,128,2,256,136870.8
0,0,0,1,1,256,32,4096,46507.4
0,0,1,0,0,256,8,1024,46146.2
1,1,1,0,0,256,32,256,130642.8
0,0,0,0,1,128,8,4096,46212.2
0,1,1,1,1,256,32,1024,46796.2
0,1,0,0,0,128,8,4096,46379.2
0,1,1,0,1,64,8,1024,46293.6
1,1,0,0,1,256,8,256,131946.0
1,1,0,0,0,128,8,256,125404.4
1,0,0,1,1,256,32,1024,135168.4
1,0,1,0,1,256,2,256,135600.2
0,1,1,1,0,256,32,256,46431.0
0,1,0,0,0,128,8,1024,45980.8
0,0,1,1,1,256,8,4096,46812.0
0,0,1,0,1,128,8,4096,46545.6
1,0,0,0,1,64,8,256,133634.4
1,1,0,1,1,128,32,256,130087.4
0,0,0,0,0,256,32,4096,46042.4
0,0,0,1,0,256,8,4096,46597.8
1,0,0,1,0,64,8,1024,131169.0
1,1,1,0,0,64,32,1024,134439.4
1,0,1,0,0,256,8,4096,137294.8
0,1,1,1,1,256,32,1024,46796.2
0,0,0,0,0,128,2,4096,46501.2
1,0,0,1,0,64,32,4096,130955.8
1,0,0,0,0,64,32,256,129289.6
0,1,1,0,1,64,8,256,46219.0
0,0,0,0,1,256,8,256,46100.4
0,1,0,1,0,128,8,1024,46356.0
0,0,0,0,1,128,8,1024,46255.2
0,1,1,1,1,64,2,4096,46733.4
1,1,0,1,0,128,2,1024,132390.8
0,0,1,0,0,128,2,256,46293.4
0,1,0,1,1,64,8,256,46752.4
1,0,0,0,1,64,8,4096,129471.0
1,0,0,1,0,256,8,256,134239.4
1,1,0,0,0,256,8,1024,132666.2
