fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,1,1,0,0,128,8,256,46214.6
1,0,0,1,1,128,2,4096,134644.0
0,0,0,0,1,64,32,256,46295.4
0,0,1,1,1,128,2,4096,46785.8
1,0,0,1,0,256,32,4096,133534.2
1,0,1,0,1,128,32,1024,140847.2
1,1,0,1,1,64,32,1024,123397.2
1,0,0,1,0,128,32,1024,130621.6
0,1,1,0,1,64,32,1024,46469.6
0,0,0,1,0,64,32,256,46298.4
0,0,0,0,0,128,8,1024,46208.0
1,0,1,0,1,128,8,4096,137829.6
0,1,1,0,1,64,8,256,46219.0
1,1,1,0,0,128,32,1024,132014.6
0,0,0,1,1,64,8,1024,47331.0
1,1,0,0,0,128,8,256,125404.4
1,1,1,1,0,128,2,256,128216.6
1,1,1,1,1,64,32,4096,131409.8
0,1,0,1,0,256,8,256,46658.8
0,1,0,1,1,256,32,256,46634.4
1,0,1,1,1,128,2,256,141082.4
0,0,1,1,1,256,8,256,46788.6
1,0,0,0,1,256,32,256,135823.2
1,1,1,1,0,64,32,256,128814.8
0,1,0,0,0,256,2,4096,46096.4
1,0,0,1,0,256,2,4096,133050.0
0,1,1,0,0,128,2,1024,47200.2
0,1,0,1,1,64,8,256,46752.4
1,0,1,0,1,64,2,256,134987.2
0,1,0,1,0,128,8,4096,46586.4
0,0,1,1,1,128,8,1024,46669.0
1,0,0,1,1,128,32,4096,132487.4
1,1,0,0,1,256,8,4096,135842.6
0,1,1,1,1,256,32,1024,46796.2
0,1,1,1,1,128,2,1024,46877.2
0,1,0,1,1,128,32,1024,46648.6
1,0,0,1,0,256,32,1024,133283.0
1,1,0,1,0,128,32,256,132344.8
1,0,1,1,1,64,8,4096,136839.6
0,0,1,0,1,128,32,4096,46408.8
0,1,1,0,0,256,32,4096,46191.2
1,0,0,0,0,256,32,4096,134589.6
0,1,0,1,1,256,2,256,46319.0
1,1,0,0,1,128,2,256,136842.2
0,1,1,1,0,256,8,1024,46824.8
1,0,1,0,0,64,2,1024,135076.2
1,0,1,0,0,128,8,256,131236.6
0,1,1,1,0,256,2,4096,46688.0
0,1,0,0,0,128,2,1024,46240.8
1,1,0,0,0,128,32,256,131583.0
0,1,1,1,0,256,8,1024,46824.8
1,0,0,1,0,64,8,4096,134655.4
0,0,0,1,1,256,32,1024,46368.4
1,0,0,0,1,64,8,1024,134427.4
0,1,1,1,1,128,8,4096,46800.8
1,1,0,0,1,64,8,4096,133183.8
0,0,0,0,1,128,32,256,46035.0
0,0,0,0,1,256,8,256,46100.4
0,0,1,1,1,128,32,256,46567.8
0,0,1,0,0,128,32,1024,46138.8
1,1,0,0,1,128,2,256,136842.2
0,1,0,0,0,64,2,4096,46154.0
1,0,1,1,0,256,2,4096,139497.4
1,0,1,1,1,256,8,256,136729.2
1,1,1,0,1,128,2,4096,134358.4
1,0,1,1,0,64,8,4096,139204.2
0,0,0,0,0,256,2,4096,46167.0
0,0,0,0,0,256,2,4096,46167.0
0,0,0,1,1,128,8,1024,46358.4
0,0,1,0,1,64,2,1024,46185.2
0,0,1,1,1,64,32,256,46565.6
0,1,1,0,0,64,32,4096,46715.4
1,0,1,1,1,256,8,1024,134859.0
1,0,1,1,0,128,2,4096,131911.2
1,0,0,1,0,64,32,4096,130955.8
0,0,1,0,0,128,2,256,46293.4
1,0,0,1,0,64,32,256,130240.8
1,0,1,0,1,128,8,4096,137829.6
0,1,1,0,0,128,32,1024,46311.2
0,0,1,0,1,64,2,256,46268.8
0,1,1,1,0,128,2,256,46517.8
1,1,1,1,1,128,2,1024,132657.0
1,0,0,1,0,128,8,4096,131102.8
1,1,0,0,0,64,8,1024,134852.2
0,1,1,1,0,64,2,256,46507.8
1,0,0,0,1,128,2,4096,132203.6
0,1,0,0,0,256,2,4096,46096.4
1,0,1,0,0,256,32,4096,138631.4
0,1,0,0,1,256,32,1024,46191.2
0,0,0,0,0,64,8,4096,46285.0
0,1,1,1,1,128,2,256,46463.2
0,0,1,1,0,64,2,1024,46456.0
1,1,1,1,0,64,8,256,133653.4
0,0,1,1,0,256,8,4096,46502.6
1,1,1,1,0,256,32,1024,127038.8
1,0,1,0,1,128,2,1024,135485.6
1,0,1,1,0,256,32,4096,138895.2
1,1,0,0,0,64,32,4096,132759.0
1,1,1,0,0,128,32,256,134640.4
1,1,1,1,0,64,8,256,133653.4
