fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,0,0,1,0,64,2,1024,46287.8
0,0,0,1,0,128,8,1024,46551.6
0,0,0,0,0,64,8,1024,46349.4
1,1,0,1,0,64,32,4096,131301.0
1,1,0,0,1,256,2,4096,132262.2
0,1,1,1,1,128,32,1024,46752.2
1,0,1,1,1,256,32,4096,139169.0
1,0,1,1,1,64,32,4096,138867.0
1,1,1,1,0,128,8,1024,129666.0
1,1,1,0,1,64,8,256,132169.4
1,1,0,0,1,256,8,4096,135842.6
0,0,0,0,1,64,8,1024,46184.4
1,1,0,0,1,256,8,4096,135842.6
0,1,1,0,0,128,32,4096,46145.8
0,0,0,0,1,128,8,1024,46255.2
1,1,0,0,0,64,2,256,132203.8
0,1,1,1,0,64,32,1024,46801.8
1,1,1,1,1,128,2,1024,132657.0
0,1,0,1,0,128,32,256,47359.0
0,0,0,0,1,256,8,1024,46303.0
0,0,1,0,0,256,8,4096,46383.4
0,0,0,0,1,64,8,1024,46184.4
0,0,0,1,0,64,8,256,46269.0
0,0,0,0,0,64,32,4096,46314.4
0,0,1,0,1,64,32,256,46132.4
1,0,1,1,1,64,32,1024,141022.0
1,0,1,1,1,128,8,1024,139292.8
1,0,0,1,0,256,2,1024,133313.6
0,1,0,0,1,128,8,256,46673.2
0,1,1,1,1,64,32,4096,46849.4
0,1,0,1,1,64,8,256,46752.4
1,1,1,1,1,128,32,256,135538.4
0,0,0,0,1,64,32,1024,46172.2
1,0,0,0,0,64,32,1024,135660.4
0,0,1,1,1,64,8,256,46834.4
0,0,1,1,1,128,2,1024,46692.6
0,0,0,1,1,128,32,1024,46258.4
0,1,1,0,1,128,32,1024,46436.8
0,0,1,1,0,64,8,256,46557.4
0,1,0,0,0,256,8,256,46335.6
1,1,0,1,1,64,2,4096,134920.4
1,0,1,0,1,64,8,4096,135161.2
1,0,1,1,0,128,2,4096,131911.2
1,1,1,1,0,256,8,1024,129117.4
0,0,0,0,0,256,32,1024,46256.6
0,1,0,1,0,64,8,4096,46203.0
1,1,0,1,0,256,2,4096,129499.4
1,1,1,1,0,256,8,256,124653.8
0,0,1,1,0,64,8,4096,46665.2
1,1,0,0,1,256,8,4096,135842.6
1,0,0,1,1,256,8,1024,135590.6
1,1,1,0,1,256,8,256,132414.6
1,0,0,0,0,256,2,256,135069.0
1,1,1,0,0,256,32,1024,132806.8
0,0,0,1,1,128,32,256,46408.2
1,0,0,1,1,256,2,1024,135362.8
0,0,1,0,1,256,32,1024,45939.8
0,0,0,1,1,128,32,4096,46343.6
1,0,0,0,1,128,2,256,135331.6
0,1,1,0,0,256,2,1024,46191.4
0,0,1,0,0,128,32,4096,46233.6
1,0,1,1,1,64,8,1024,142008.0
0,0,0,1,0,256,2,4096,46365.8
1,0,1,1,0,128,8,256,142638.0
0,1,1,0,1,128,8,1024,46188.8
1,0,1,1,0,256,8,1024,140390.4
1,0,1,1,1,128,8,1024,139292.8
1,1,0,1,0,256,2,256,135862.0
0,0,1,1,1,64,8,4096,46617.4
0,1,0,1,0,256,8,1024,46598.6
1,0,1,0,1,256,8,1024,134254.2
1,1,1,0,0,256,32,1024,132806.8
0,0,1,1,0,256,8,4096,46502.6
0,1,0,0,0,128,8,256,46318.0
1,0,0,1,0,256,8,4096,131930.8
0,1,1,0,0,64,2,4096,46357.8
1,0,0,1,0,64,2,4096,128320.8
1,1,1,0,0,128,32,4096,128492.6
1,0,0,0,1,128,32,256,133749.4
0,1,0,1,1,256,2,1024,46417.0
1,0,1,1,0,64,2,4096,140311.8
0,0,1,0,0,256,2,1024,46432.2
0,0,0,0,1,256,32,256,46294.8
1,0,1,1,1,256,32,4096,139169.0
0,1,0,1,1,128,2,256,46367.0
1,1,0,0,0,64,2,1024,132621.4
0,1,0,1,1,256,32,4096,47368.0
0,0,0,0,0,128,8,1024,46208.0
0,1,1,1,1,256,32,256,46982.0
1,0,1,1,1,256,2,256,136546.2
1,0,0,0,0,64,8,1024,132700.0
1,1,1,0,1,256,8,1024,128079.8
1,1,1,1,0,128,32,1024,126388.4
1,0,0,1,0,256,2,4096,133050.0
0,1,0,0,0,256,8,4096,46102.0
0,0,1,0,0,64,32,1024,46389.6
0,1,1,0,0,64,2,4096,46357.8
1,1,1,0,0,64,8,256,130526.8
0,0,0,0,1,64,8,256,46194.8
1,0,1,0,1,128,8,256,136260.8
