fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,1,1,1,128,32,1024,130943.4
1,0,1,1,1,64,2,1024,135739.2
1,0,1,1,0,256,2,256,140950.6
0,1,1,1,0,64,8,256,46687.4
0,1,0,0,1,128,8,4096,46303.0
0,0,0,1,0,256,32,4096,46898.4
1,1,0,1,1,256,8,256,132543.6
1,1,1,0,1,256,32,4096,128597.0
0,1,0,1,1,64,32,4096,46490.6
1,0,1,0,1,128,2,4096,139647.8
1,1,0,0,0,64,2,1024,132621.4
1,0,1,1,1,64,2,4096,139900.6
0,1,1,1,1,64,8,256,46723.2
0,1,0,1,1,128,8,256,47454.8
0,1,0,1,0,256,32,1024,47549.4
1,1,0,0,0,64,32,256,132467.8
1,1,0,1,1,128,32,256,130087.4
1,1,0,1,0,64,32,4096,131301.0
1,1,0,1,1,128,32,1024,129568.0
0,0,1,0,0,128,32,1024,46138.8
1,1,0,1,1,128,2,4096,128536.4
0,0,0,1,1,256,2,4096,46327.4
0,1,0,0,0,64,8,256,46403.8
0,1,0,0,1,64,32,4096,46295.6
1,0,1,1,0,256,2,1024,136959.4
0,1,0,1,1,256,8,1024,46605.0
1,1,0,1,0,128,2,256,135754.4
1,1,0,0,0,256,8,1024,132666.2
0,0,0,1,0,64,32,1024,46258.0
1,1,0,1,1,64,32,1024,123397.2
1,1,0,1,1,256,32,256,132261.2
1,1,1,1,1,128,2,256,130797.6
1,1,1,0,1,128,8,256,128988.8
0,1,1,0,0,128,2,4096,46235.8
1,1,0,1,1,64,2,4096,134920.4
1,0,0,0,0,64,2,1024,131859.6
0,1,0,1,0,128,32,4096,46190.0
1,0,0,1,1,256,32,256,135542.6
0,1,1,0,0,128,32,1024,46311.2
1,0,1,1,0,256,32,1024,143943.2
0,0,0,1,1,256,8,1024,46307.6
1,1,1,0,1,64,32,256,133542.0
1,1,0,1,0,256,32,4096,128968.4
1,0,1,1,0,256,8,1024,140390.4
1,1,0,1,0,128,2,4096,132373.8
1,1,1,0,0,64,2,256,132226.4
0,0,0,1,0,128,2,1024,46355.2
1,0,0,1,1,64,32,256,134738.8
1,1,1,1,1,64,8,4096,130401.6
0,0,0,0,0,256,32,4096,46042.4
1,0,0,0,1,128,2,4096,132203.6
1,1,0,1,0,64,2,256,134157.4
1,1,1,1,1,256,32,1024,130423.0
0,0,0,0,0,128,8,256,46204.0
0,1,0,0,0,256,32,1024,46094.8
0,0,0,1,0,256,32,256,46346.4
0,1,1,1,1,64,32,1024,47233.2
0,0,1,1,0,256,2,1024,46729.2
0,1,0,1,1,128,2,256,46367.0
0,1,0,0,0,128,2,4096,46368.8
1,0,1,0,0,256,2,256,136837.8
1,1,1,1,1,64,2,256,128684.6
0,0,0,0,0,128,32,1024,46582.2
1,0,0,1,0,256,2,4096,133050.0
0,1,0,1,0,128,8,1024,46356.0
1,0,0,0,1,64,2,1024,132218.0
1,1,1,1,1,64,32,4096,131409.8
1,0,0,0,1,64,2,4096,132637.0
1,0,0,0,1,64,8,1024,134427.4
0,1,0,1,0,256,2,4096,47670.8
0,0,1,0,0,64,8,256,46528.8
0,1,1,1,0,64,2,4096,46404.4
0,0,1,0,0,64,8,4096,46330.8
1,1,0,0,0,256,32,1024,131767.4
0,0,1,1,0,64,2,1024,46456.0
0,0,1,0,0,64,8,4096,46330.8
1,0,1,1,0,128,2,256,138332.6
1,0,0,1,1,256,8,4096,134113.2
0,1,0,1,1,64,8,4096,46329.0
1,1,0,1,1,128,32,4096,131405.0
1,1,1,1,1,256,32,4096,132021.2
1,1,0,0,0,128,32,1024,133666.2
0,0,0,0,0,128,8,256,46204.0
0,0,0,0,1,64,2,256,46337.0
1,1,0,0,1,64,2,256,134110.6
0,0,0,0,0,128,8,1024,46208.0
0,0,0,1,1,256,8,256,46222.8
0,0,1,0,1,64,8,4096,46345.6
0,1,1,1,0,128,2,256,46517.8
1,1,0,1,0,64,8,1024,132315.2
0,0,0,0,0,64,2,4096,46558.6
1,0,0,1,0,256,8,256,134239.4
1,1,0,0,0,64,8,4096,135287.8
1,0,1,1,0,128,8,256,142638.0
0,0,1,0,1,256,8,1024,46106.2
0,1,1,0,0,64,2,1024,46321.6
0,1,0,1,0,256,2,4096,47670.8
1,1,0,1,1,256,32,256,132261.2
1,1,1,0,0,256,2,1024,135845.2
0,0,1,1,1,256,2,1024,47568.6
