fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,1,1,1,256,8,1024,131012.4
1,1,1,1,0,256,2,4096,127337.6
0,0,0,1,1,256,32,256,47443.6
1,0,0,0,0,256,8,1024,131793.4
1,0,0,0,1,64,8,1024,134427.4
0,1,1,0,1,128,32,1024,46436.8
0,1,1,0,0,256,8,4096,46382.8
0,0,1,1,0,64,8,1024,46966.4
0,0,0,1,1,64,2,1024,46426.0
1,1,1,1,0,256,8,1024,129117.4
1,1,0,1,0,128,32,4096,130274.6
1,0,1,1,0,256,8,4096,135527.8
1,1,1,0,0,128,8,256,131126.8
1,0,1,0,1,256,2,256,135600.2
0,1,0,0,1,256,32,4096,46104.2
1,0,1,1,1,64,8,1024,142008.0
1,1,1,0,0,128,2,1024,135272.2
0,1,0,1,0,256,32,256,46333.0
1,1,1,0,0,256,2,1024,135845.2
0,1,1,1,0,256,8,256,46539.6
0,0,1,1,1,128,8,1024,46669.0
0,0,0,0,1,256,32,4096,46070.8
0,1,0,1,0,128,32,256,47359.0
1,0,1,1,0,64,2,1024,140228.0
1,0,1,0,1,256,8,256,134102.0
0,0,0,1,1,256,8,256,46222.8
0,1,0,1,0,128,32,256,47359.0
1,1,0,1,1,256,2,256,131228.6
1,1,1,1,1,64,8,256,131856.0
1,1,0,0,1,64,8,256,134080.8
1,1,1,0,1,64,32,256,133542.0
0,1,0,0,0,64,2,1024,46111.6
1,0,1,1,0,64,8,256,141618.4
1,0,1,1,1,256,2,1024,139540.2
1,0,0,1,0,256,8,1024,132022.4
0,0,0,1,0,256,2,256,46452.6
1,0,0,0,0,64,2,4096,132542.0
1,1,0,1,0,64,8,256,133943.0
0,0,1,0,0,64,32,4096,46191.2
0,1,1,1,0,64,2,1024,46505.8
1,0,1,0,0,128,2,1024,137218.2
1,0,0,1,1,128,8,4096,133106.0
1,1,1,1,1,256,2,4096,127524.8
0,1,0,1,0,128,2,1024,46599.4
0,1,0,1,1,128,32,256,46423.2
1,0,0,0,1,256,2,256,133749.0
0,1,0,0,0,128,32,256,46158.4
1,1,1,0,0,128,8,4096,128931.4
0,0,0,0,0,64,2,1024,47571.0
1,0,1,0,0,256,32,1024,134646.2
0,1,0,0,1,256,8,256,46192.0
1,1,0,0,0,64,8,1024,134852.2
0,1,0,1,0,128,2,1024,46599.4
0,1,0,0,1,256,32,1024,46191.2
1,0,1,0,1,64,8,1024,135714.8
0,0,0,1,1,128,2,256,46335.6
0,0,1,1,1,256,32,4096,46299.2
0,0,1,0,1,128,8,256,46271.0
1,1,1,0,0,128,8,256,131126.8
1,0,0,1,0,128,2,256,132275.4
1,1,0,0,0,128,2,256,132604.8
1,1,1,1,1,256,32,4096,132021.2
0,0,0,0,1,64,2,1024,46267.8
0,1,0,0,0,256,32,4096,46039.0
0,0,0,0,0,64,2,256,46272.2
1,0,0,0,1,64,2,256,133882.4
1,1,0,0,0,128,2,1024,133545.6
1,0,0,1,1,128,8,1024,135632.6
1,1,0,1,1,256,2,256,131228.6
0,0,0,0,0,64,8,4096,46285.0
1,0,0,0,0,128,8,1024,130750.8
1,0,0,0,0,256,8,256,134915.4
0,0,0,1,1,64,8,1024,47331.0
0,1,0,1,0,256,2,4096,47670.8
1,0,1,1,0,64,2,256,140491.6
1,0,1,0,1,64,32,4096,135629.4
1,1,0,1,0,64,32,4096,131301.0
1,0,0,1,0,64,8,256,133164.4
1,1,1,1,0,128,32,1024,126388.4
1,1,1,1,1,128,8,1024,130226.0
1,0,0,0,0,64,8,4096,130604.8
1,0,1,1,0,128,2,4096,131911.2
0,0,0,1,1,128,32,1024,46258.4
1,0,1,1,0,64,2,4096,140311.8
0,1,0,0,1,64,2,4096,46135.0
0,1,0,0,1,256,2,4096,46310.8
0,1,0,1,1,64,8,256,46752.4
0,1,0,0,0,64,2,4096,46154.0
1,0,0,1,1,128,8,256,132351.4
1,0,1,0,0,64,32,1024,134519.0
0,0,0,0,0,256,8,256,46305.6
1,0,0,0,1,64,32,4096,128417.8
1,0,1,1,0,64,2,256,140491.6
1,0,0,1,0,256,32,1024,133283.0
0,0,0,1,1,128,2,1024,46407.8
1,0,0,0,1,128,2,4096,132203.6
0,1,0,1,0,64,8,1024,46348.8
0,1,1,1,0,64,2,4096,46404.4
1,1,0,1,1,128,32,1024,129568.0
0,1,0,0,1,256,8,1024,46358.2
