fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,1,0,1,256,32,256,129297.0
1,1,0,1,1,64,2,256,134107.4
0,0,1,1,1,256,32,4096,46299.2
0,0,0,0,0,256,32,1024,46256.6
1,0,0,1,1,64,2,1024,133912.8
1,0,1,1,1,128,32,4096,136977.2
0,0,0,0,0,64,2,4096,46558.6
1,1,0,1,1,128,8,1024,129166.2
0,1,0,1,0,128,2,4096,46394.4
0,1,0,1,1,256,2,1024,46417.0
1,1,1,1,0,256,32,1024,127038.8
0,1,0,1,1,64,32,1024,46378.6
0,1,0,1,0,64,32,1024,47346.8
1,1,1,1,0,64,2,256,128226.2
0,1,0,0,1,128,2,256,47040.2
0,1,1,0,1,256,2,4096,46381.4
1,1,0,1,0,256,2,4096,129499.4
1,0,0,1,1,64,2,4096,133870.0
0,0,0,1,0,128,2,1024,46355.2
1,0,1,1,0,256,2,4096,139497.4
1,1,1,1,1,256,32,256,130466.0
0,0,0,1,0,128,32,1024,46368.8
1,1,1,1,0,64,32,4096,128959.6
1,0,0,1,0,256,2,1024,133313.6
0,0,1,0,0,128,8,4096,46163.2
0,0,0,1,1,256,8,1024,46307.6
0,1,0,0,0,64,8,256,46403.8
0,1,1,1,0,128,2,1024,46400.2
1,0,1,0,0,128,2,1024,137218.2
0,1,1,1,1,128,2,256,46463.2
0,0,0,1,1,256,32,1024,46368.4
0,0,0,1,0,256,2,1024,46554.6
0,0,0,1,0,128,8,1024,46551.6
0,0,1,0,1,256,2,256,46342.0
0,1,1,0,1,64,32,1024,46469.6
1,1,1,0,1,256,2,256,137593.6
0,1,0,1,0,64,2,4096,46433.0
0,0,1,1,1,256,8,256,46788.6
0,0,0,0,1,128,32,4096,46304.6
1,0,0,1,0,64,8,256,133164.4
0,1,1,0,1,256,2,1024,46256.8
0,1,0,0,1,128,8,1024,46124.2
1,0,1,1,0,256,8,1024,140390.4
1,0,1,0,0,64,8,4096,136884.0
0,0,0,0,1,256,2,1024,46354.2
0,0,0,1,0,128,2,4096,47528.8
1,1,0,0,1,256,32,4096,134608.6
0,0,0,0,1,128,2,4096,46108.2
1,1,0,1,1,256,8,256,132543.6
1,1,1,1,0,128,8,1024,129666.0
1,1,0,0,0,256,2,1024,132971.6
0,0,1,0,1,128,2,1024,46229.8
0,1,0,0,1,64,2,256,46143.2
1,1,1,1,0,256,8,4096,129630.8
1,1,1,0,1,128,32,1024,135219.0
1,0,0,0,1,64,32,1024,130868.6
1,1,1,1,0,256,8,256,124653.8
0,0,0,1,1,256,32,1024,46368.4
0,0,1,1,0,256,8,256,46479.8
0,1,0,0,1,256,2,4096,46310.8
0,1,0,1,1,256,8,256,46453.0
0,0,1,0,1,256,2,1024,46177.2
0,1,0,1,1,64,2,1024,46520.6
0,0,1,1,0,256,32,1024,47774.0
0,0,1,1,1,64,2,1024,46681.8
1,0,0,0,1,64,2,256,133882.4
0,0,1,1,0,256,8,256,46479.8
1,0,0,1,1,256,8,4096,134113.2
1,1,1,1,1,128,8,256,130828.8
1,0,0,1,0,128,32,1024,130621.6
0,1,1,1,0,128,2,4096,47187.0
1,1,1,1,1,64,2,4096,132912.2
0,0,1,1,1,128,8,1024,46669.0
0,1,0,0,1,256,32,256,46163.4
0,0,1,0,0,256,32,1024,46212.8
0,1,0,1,0,128,2,4096,46394.4
1,0,1,0,1,64,8,256,138369.4
1,0,1,1,1,128,2,4096,140684.8
0,1,0,1,0,64,32,1024,47346.8
1,1,1,1,0,128,8,1024,129666.0
0,1,0,1,0,128,2,4096,46394.4
0,1,0,1,0,64,2,1024,46447.6
1,0,0,1,1,256,2,1024,135362.8
0,0,1,0,0,256,32,256,46243.2
0,1,0,1,0,256,2,4096,47670.8
0,1,1,0,0,64,2,1024,46321.6
1,1,0,1,0,64,8,4096,135789.2
0,0,1,0,1,256,32,4096,47000.2
0,1,0,0,1,256,32,4096,46104.2
0,0,0,1,1,128,32,4096,46343.6
0,1,0,0,0,256,32,256,46178.0
1,0,1,1,0,256,32,4096,138895.2
0,1,0,0,0,256,8,256,46335.6
0,0,1,1,1,128,8,1024,46669.0
0,1,0,0,0,64,8,4096,46264.8
1,1,0,0,0,256,2,1024,132971.6
0,0,0,1,1,256,8,1024,46307.6
1,1,0,1,1,256,32,1024,127450.4
0,0,0,0,0,128,8,1024,46208.0
1,0,0,0,0,128,32,4096,132886.0
