fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,1,1,0,1,128,8,256,46212.4
1,0,0,0,0,128,32,4096,132886.0
1,0,0,1,1,128,2,4096,134644.0
1,1,1,1,0,64,8,256,133653.4
1,0,1,0,0,64,2,256,136890.4
1,0,0,0,0,64,8,256,134959.4
1,0,1,0,0,128,2,256,135048.6
0,0,1,0,1,256,32,1024,45939.8
1,0,1,0,1,256,2,1024,134831.6
0,0,0,0,1,256,32,1024,46176.6
0,0,1,0,1,256,32,256,46282.0
0,1,1,0,0,128,8,4096,46157.6
1,1,0,0,0,64,32,256,132467.8
1,1,0,0,1,64,32,1024,132368.4
1,1,1,0,0,256,2,1024,135845.2
0,1,1,0,1,64,2,4096,46299.4
0,0,1,0,1,256,2,1024,46177.2
0,1,0,0,0,256,32,256,46178.0
0,1,1,0,1,64,8,256,46219.0
1,0,0,0,0,256,8,256,134915.4
0,0,0,0,1,256,2,256,46214.2
1,1,1,0,0,256,8,256,131089.2
0,1,1,0,0,128,8,1024,46539.2
0,0,1,1,0,64,32,4096,46914.0
0,0,0,1,0,128,8,1024,46551.6
1,1,1,0,1,128,2,1024,134561.0
0,0,0,1,0,256,32,4096,46898.4
1,0,0,1,0,128,8,1024,136143.6
0,1,1,0,1,128,2,4096,46615.0
0,0,0,0,0,128,8,256,46204.0
1,1,0,0,0,64,2,4096,130337.2
0,1,0,0,0,128,8,1024,45980.8
0,1,1,1,1,64,2,256,46733.2
1,0,0,1,1,128,2,4096,134644.0
0,0,1,0,1,128,2,256,46121.0
1,0,0,0,0,256,32,1024,136341.4
1,1,0,1,0,256,8,1024,131766.4
0,0,1,0,0,128,8,4096,46163.2
1,0,1,0,1,64,2,1024,131850.2
1,0,1,0,1,128,2,256,136870.8
1,0,0,0,1,256,32,256,135823.2
0,1,1,0,1,256,32,1024,46493.8
0,1,0,1,0,128,8,1024,46356.0
0,0,0,1,1,128,2,4096,46338.8
0,0,0,0,0,256,8,4096,46426.6
0,0,0,1,1,128,32,4096,46343.6
0,0,1,1,0,256,8,256,46479.8
0,0,0,0,1,128,2,256,47198.6
0,0,1,1,0,256,2,256,46610.2
1,0,0,0,0,256,8,1024,131793.4
1,0,0,1,1,256,2,1024,135362.8
1,1,0,0,1,64,8,4096,133183.8
1,0,0,1,1,128,32,4096,132487.4
1,0,1,0,0,128,2,256,135048.6
1,1,0,0,0,256,32,4096,132785.6
1,1,1,1,0,64,8,1024,126794.8
0,0,0,1,1,64,2,1024,46426.0
0,0,1,0,0,64,2,4096,46095.0
1,0,0,1,1,128,2,4096,134644.0
1,1,1,1,1,64,2,256,128684.6
0,0,1,0,0,128,8,4096,46163.2
1,0,1,1,1,256,32,1024,139302.2
1,0,0,1,0,64,32,256,130240.8
1,1,0,0,1,128,2,256,136842.2
1,1,0,0,1,128,8,256,137657.6
1,0,0,0,1,64,8,1024,134427.4
0,0,1,1,0,128,8,256,47257.2
1,0,1,1,1,256,32,4096,139169.0
0,0,0,0,1,64,2,1024,46267.8
0,1,1,0,1,256,8,1024,46398.4
0,0,0,0,1,128,2,4096,46108.2
1,0,0,1,1,64,2,1024,133912.8
1,0,0,0,1,256,2,1024,130366.8
0,0,0,1,1,128,32,1024,46258.4
1,1,0,1,1,256,8,256,132543.6
1,1,0,0,0,256,2,1024,132971.6
0,1,1,1,0,128,8,4096,46599.8
1,1,1,1,1,64,8,256,131856.0
0,1,1,1,0,256,8,1024,46824.8
0,0,0,1,0,256,2,256,46452.6
0,0,1,0,1,64,32,256,46132.4
1,1,0,0,0,256,2,4096,133927.6
0,1,0,1,0,128,2,1024,46599.4
0,1,1,1,0,128,2,256,46517.8
1,0,0,1,0,256,2,1024,133313.6
1,1,0,0,1,128,2,1024,130383.4
1,0,1,0,1,128,2,256,136870.8
1,0,0,0,0,64,8,4096,130604.8
0,0,0,1,0,256,2,4096,46365.8
0,0,0,1,0,64,8,256,46269.0
1,0,1,0,0,128,2,4096,138294.4
0,1,1,0,0,64,32,4096,46715.4
1,1,0,0,0,256,8,256,133404.8
0,0,1,0,0,128,32,4096,46233.6
1,0,0,1,1,64,32,256,134738.8
1,1,1,1,0,128,2,1024,128922.6
0,0,0,1,0,128,32,1024,46368.8
0,1,0,0,0,256,2,256,46440.0
0,0,1,0,1,128,32,1024,47486.6
1,0,0,1,1,256,32,1024,135168.4
