fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,0,1,0,64,32,256,130240.8
0,1,1,0,1,256,8,1024,46398.4
0,1,0,1,0,128,8,1024,46356.0
0,0,1,1,0,256,2,1024,46729.2
0,1,1,1,1,128,2,256,46463.2
0,0,1,0,1,128,2,1024,46229.8
0,1,1,0,1,128,8,1024,46188.8
0,1,1,1,0,64,8,1024,46311.6
0,1,0,0,1,128,8,256,46673.2
1,0,1,1,0,256,32,1024,143943.2
1,0,0,1,1,256,2,256,131810.4
1,0,0,1,1,64,8,256,136979.0
1,0,0,0,1,128,2,4096,132203.6
0,0,0,0,1,256,8,1024,46303.0
0,0,1,1,1,128,8,256,46778.0
1,1,0,1,1,128,8,1024,129166.2
0,1,0,0,0,64,8,256,46403.8
0,1,0,1,0,64,2,1024,46447.6
0,0,1,0,0,128,8,256,46140.0
0,0,0,0,0,256,2,4096,46167.0
1,0,1,0,0,64,2,256,136890.4
1,1,0,1,1,256,2,1024,130103.4
1,0,1,0,0,128,8,1024,130578.0
1,1,1,1,1,128,32,1024,130943.4
0,1,0,0,1,64,8,256,46237.6
1,1,0,0,1,64,8,1024,134931.8
1,0,1,0,1,64,2,1024,131850.2
0,1,0,0,1,256,8,1024,46358.2
1,1,0,0,1,64,8,1024,134931.8
1,0,1,0,0,64,32,256,137127.0
1,1,0,0,0,128,2,4096,133164.4
1,1,1,1,0,128,32,256,130071.2
0,0,1,1,1,64,32,256,46565.6
1,1,1,1,1,64,32,256,132168.8
0,1,1,1,1,64,2,4096,46733.4
0,1,1,0,0,64,8,4096,46121.6
1,1,1,1,0,128,2,4096,127278.2
1,1,1,1,0,64,2,1024,125822.2
0,0,0,1,1,64,32,4096,46546.8
0,0,1,0,0,64,2,4096,46095.0
0,0,1,1,0,256,32,4096,47278.0
0,0,0,0,1,256,2,4096,47094.8
0,0,0,1,1,64,8,4096,46806.6
0,1,0,1,1,256,8,256,46453.0
0,0,1,0,1,64,8,1024,47386.4
1,1,0,1,1,256,8,256,132543.6
0,1,0,1,0,128,8,256,46439.6
0,1,0,1,1,128,32,4096,46394.0
1,0,0,0,1,256,2,4096,132963.8
0,1,0,0,1,128,2,1024,46099.4
0,0,1,1,0,256,8,1024,46903.4
1,1,1,1,0,256,2,256,129518.8
1,0,1,1,0,64,32,4096,138943.4
0,0,0,0,1,128,2,4096,46108.2
1,1,0,0,0,128,2,4096,133164.4
0,1,1,1,0,256,32,4096,46451.4
1,0,0,1,0,128,32,4096,133001.4
0,1,0,0,1,256,32,1024,46191.2
1,1,0,1,1,256,32,4096,126458.8
0,1,1,0,1,64,2,256,46194.4
0,0,0,0,0,128,8,1024,46208.0
1,0,1,1,1,128,2,256,141082.4
1,0,1,1,1,128,8,4096,136724.4
0,0,1,0,0,64,2,1024,46199.0
0,0,0,0,1,128,32,1024,46299.2
1,1,0,1,1,64,2,4096,134920.4
0,0,1,0,1,64,32,4096,47106.4
1,0,1,1,1,64,2,1024,135739.2
0,0,0,0,0,64,8,1024,46349.4
1,0,1,1,0,256,8,4096,135527.8
0,0,1,1,0,64,8,1024,46966.4
0,0,0,1,0,128,8,4096,46352.2
1,1,0,0,1,64,32,1024,132368.4
1,1,1,1,1,128,2,256,130797.6
1,0,0,1,1,256,32,1024,135168.4
0,0,0,0,1,256,8,4096,46282.0
1,0,1,1,1,64,8,4096,136839.6
1,1,0,0,0,64,8,4096,135287.8
0,1,1,1,1,128,8,4096,46800.8
0,1,1,0,1,64,8,4096,46694.0
0,1,0,0,1,128,32,256,46355.2
0,0,0,1,0,128,8,256,46366.6
1,1,1,0,1,128,8,4096,130528.6
1,1,1,0,1,256,8,4096,131231.2
0,1,1,0,0,64,2,256,46338.6
1,1,0,1,0,256,8,1024,131766.4
1,0,0,0,0,128,2,4096,133393.2
0,1,0,0,0,256,8,4096,46102.0
0,1,0,1,0,128,8,1024,46356.0
0,1,1,0,1,64,32,256,46325.8
0,1,0,0,1,128,8,256,46673.2
0,1,0,0,0,64,32,256,46122.2
1,0,1,1,0,128,8,256,142638.0
0,1,1,1,1,256,32,256,46982.0
1,1,0,1,0,128,32,256,132344.8
1,1,1,1,1,256,2,4096,127524.8
0,0,1,1,0,128,32,4096,46256.6
0,0,1,1,0,256,2,256,46610.2
0,1,0,0,1,256,2,4096,46310.8
1,0,0,1,0,64,2,1024,130483.0
