fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,0,0,0,64,2,256,136455.8
0,0,0,0,0,256,32,256,46275.0
0,1,0,1,1,128,8,256,47454.8
0,1,1,1,0,256,2,4096,46688.0
1,0,0,0,1,128,8,1024,130543.6
1,0,0,1,0,128,32,4096,133001.4
1,1,0,1,0,256,32,4096,128968.4
1,1,1,0,0,128,32,256,134640.4
0,0,0,0,1,128,32,1024,46299.2
0,0,1,0,1,128,32,4096,46408.8
0,0,1,1,1,128,2,256,46688.4
0,1,0,0,0,64,32,256,46122.2
1,1,1,0,0,128,32,4096,128492.6
1,0,0,0,0,256,8,4096,135307.4
0,1,0,1,1,128,32,256,46423.2
1,0,1,1,1,256,8,4096,136683.0
0,1,0,0,0,64,2,1024,46111.6
0,1,0,0,1,256,8,4096,46133.4
0,1,0,1,0,128,32,256,47359.0
1,1,0,0,0,64,2,1024,132621.4
1,1,1,1,1,64,8,256,131856.0
1,1,1,1,0,256,8,4096,129630.8
1,1,0,0,1,64,32,256,132894.8
0,0,0,0,1,256,2,1024,46354.2
0,1,1,0,1,128,32,1024,46436.8
0,1,0,0,0,128,32,256,46158.4
0,1,0,0,1,64,2,4096,46135.0
1,1,0,0,0,256,8,256,133404.8
1,0,0,0,1,128,2,256,135331.6
1,1,0,1,1,256,32,4096,126458.8
0,0,0,0,1,128,8,4096,46212.2
1,1,0,1,0,64,32,4096,131301.0
1,1,0,1,1,128,32,1024,129568.0
0,1,1,1,1,64,2,1024,46856.0
1,1,0,1,0,64,2,256,134157.4
1,0,0,0,1,256,8,1024,135761.2
1,0,1,0,1,256,32,256,137280.0
0,1,0,1,0,128,8,1024,46356.0
1,0,0,1,1,256,32,1024,135168.4
1,1,0,0,0,128,2,256,132604.8
0,1,0,1,1,128,2,256,46367.0
1,0,1,1,0,128,8,4096,136843.8
1,1,1,0,0,128,8,256,131126.8
1,1,0,1,1,128,2,256,130923.0
0,1,1,0,1,64,32,256,46325.8
1,1,1,1,0,128,32,1024,126388.4
0,1,0,0,0,256,32,1024,46094.8
1,0,0,0,0,128,2,1024,131468.0
0,0,0,0,0,256,8,256,46305.6
0,1,0,0,1,128,8,4096,46303.0
0,1,1,0,0,128,8,256,46214.6
0,0,1,0,0,128,8,4096,46163.2
1,0,0,1,1,64,8,4096,134738.4
0,1,1,1,1,64,32,1024,47233.2
1,1,0,0,0,64,2,4096,130337.2
1,1,1,1,0,128,2,256,128216.6
1,0,0,1,1,256,32,4096,131185.4
0,1,1,1,1,64,2,1024,46856.0
0,0,0,1,0,128,8,256,46366.6
1,0,1,0,0,128,2,1024,137218.2
0,0,1,0,1,256,32,1024,45939.8
0,0,0,1,0,256,32,256,46346.4
1,0,1,0,1,64,2,1024,131850.2
1,0,0,1,0,64,2,1024,130483.0
1,0,0,1,1,64,8,4096,134738.4
0,1,0,0,0,64,2,1024,46111.6
1,0,0,0,1,64,2,256,133882.4
0,0,0,1,0,64,32,4096,46264.2
0,0,0,0,1,64,8,4096,46327.8
1,0,0,1,0,64,2,4096,128320.8
0,1,1,1,0,256,2,1024,46750.8
0,0,1,0,0,128,32,1024,46138.8
0,0,0,1,0,64,32,1024,46258.0
1,0,0,1,0,256,8,256,134239.4
0,1,1,0,1,256,8,256,47092.0
0,1,1,0,1,256,32,4096,46447.8
1,1,0,1,0,64,2,256,134157.4
1,0,1,1,0,64,32,1024,139522.4
1,1,1,0,0,256,2,256,129738.2
1,1,1,1,1,256,32,1024,130423.0
1,1,1,0,0,64,32,4096,131524.0
0,1,1,0,1,256,2,256,46083.6
0,1,0,0,1,64,8,1024,46054.6
0,1,1,0,0,128,32,256,46144.0
1,1,1,1,1,128,2,4096,131763.6
0,1,1,0,0,256,32,1024,46047.4
1,1,0,1,1,64,32,1024,123397.2
0,0,1,0,1,64,2,4096,46238.6
1,1,1,0,0,64,32,4096,131524.0
0,0,1,1,0,64,2,256,46508.8
0,0,1,1,1,256,2,256,46651.4
0,0,0,1,0,64,2,4096,46738.0
1,1,0,1,0,64,2,4096,131709.2
0,0,0,1,0,128,32,256,46457.2
1,1,1,1,0,128,2,4096,127278.2
1,0,0,1,0,64,2,1024,130483.0
0,0,0,1,0,128,8,1024,46551.6
1,0,1,1,0,64,32,4096,138943.4
0,0,0,0,0,64,2,4096,46558.6
1,0,0,1,1,128,2,4096,134644.0
