fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,0,0,1,128,2,1024,130383.4
1,0,1,0,1,256,2,1024,134831.6
0,1,0,1,0,64,2,256,46355.4
0,1,0,1,1,64,32,1024,46378.6
0,0,0,1,1,64,2,256,46471.2
1,0,1,1,0,128,32,1024,138660.8
0,0,0,0,0,64,32,1024,46298.4
1,0,1,0,1,256,2,4096,134923.2
1,0,1,1,0,128,8,256,142638.0
0,0,1,0,0,128,8,4096,46163.2
0,0,1,1,1,64,2,256,46643.2
1,1,1,0,1,256,8,1024,128079.8
0,0,1,0,1,64,2,1024,46185.2
1,1,0,0,1,256,32,256,134256.8
1,0,1,1,1,64,32,256,139137.0
0,1,1,1,0,64,32,4096,46414.2
1,0,1,0,0,128,8,256,131236.6
1,1,1,0,0,256,32,1024,132806.8
1,1,0,0,1,128,8,1024,133644.4
1,0,1,1,1,128,8,1024,139292.8
0,0,0,1,1,128,8,256,46472.4
0,0,0,1,0,256,32,256,46346.4
0,1,1,1,1,64,2,4096,46733.4
1,1,0,1,1,128,2,256,130923.0
1,0,1,0,0,64,2,1024,135076.2
0,1,0,1,0,64,8,256,46431.0
0,1,1,0,0,64,32,4096,46715.4
0,1,1,1,1,64,8,256,46723.2
0,0,1,0,0,64,2,256,46097.4
0,0,1,0,1,256,32,256,46282.0
1,0,1,1,1,128,8,4096,136724.4
1,0,1,1,1,64,32,4096,138867.0
0,1,1,1,0,64,32,256,46517.6
0,1,1,1,1,256,32,1024,46796.2
0,1,0,0,0,256,8,4096,46102.0
1,1,1,1,1,64,32,4096,131409.8
1,1,1,1,0,64,32,256,128814.8
1,0,1,1,1,64,32,4096,138867.0
1,1,0,1,0,64,32,256,133072.4
0,0,1,1,0,64,8,256,46557.4
1,0,1,0,1,256,8,1024,134254.2
1,1,0,1,1,64,32,1024,123397.2
1,0,1,0,1,256,8,4096,136736.2
1,1,1,0,0,64,32,1024,134439.4
1,0,0,1,0,256,32,1024,133283.0
1,0,0,0,1,256,8,1024,135761.2
0,1,1,0,0,128,8,1024,46539.2
1,1,1,0,1,128,2,256,130635.2
0,0,0,1,0,64,32,4096,46264.2
1,1,0,1,0,64,8,256,133943.0
1,0,1,1,0,256,32,1024,143943.2
0,0,0,0,1,64,8,4096,46327.8
1,1,0,0,0,256,2,256,133900.6
1,1,0,1,1,128,32,256,130087.4
1,0,0,1,1,64,8,256,136979.0
1,1,0,1,1,128,8,256,131563.8
0,1,1,1,0,64,32,1024,46801.8
1,0,1,1,0,256,8,1024,140390.4
1,1,1,1,1,64,8,4096,130401.6
0,1,1,1,1,64,2,1024,46856.0
0,1,1,0,0,128,2,1024,47200.2
0,0,0,1,1,64,2,4096,46482.0
0,0,1,1,0,128,32,4096,46256.6
0,1,0,1,0,256,2,1024,46350.2
1,0,0,0,0,256,8,4096,135307.4
1,0,1,0,1,256,2,4096,134923.2
0,1,1,1,0,256,8,256,46539.6
0,1,0,1,1,128,32,4096,46394.0
1,1,0,1,0,256,2,256,135862.0
1,0,0,1,1,128,8,4096,133106.0
1,0,1,1,1,256,8,4096,136683.0
0,0,0,1,1,128,2,256,46335.6
1,1,0,0,1,128,8,256,137657.6
0,0,1,0,0,256,32,4096,46148.2
1,1,0,0,1,128,2,4096,133053.0
0,1,1,0,0,64,32,256,46144.0
0,1,1,1,0,64,8,4096,46771.0
1,1,1,1,1,64,2,256,128684.6
1,1,1,0,1,256,32,256,129297.0
0,0,0,0,0,64,8,256,46297.6
1,0,0,1,1,128,2,4096,134644.0
1,1,1,0,1,128,8,256,128988.8
0,1,0,1,1,128,8,4096,46535.6
0,0,0,1,0,128,32,256,46457.2
0,0,1,1,1,64,32,256,46565.6
1,0,1,1,1,64,2,1024,135739.2
0,0,1,0,1,128,8,256,46271.0
0,0,0,1,1,256,2,256,46438.2
0,0,0,1,1,128,2,1024,46407.8
1,1,1,1,0,256,2,256,129518.8
1,0,1,0,0,128,8,256,131236.6
1,0,1,1,0,128,2,256,138332.6
1,1,0,1,1,128,2,4096,128536.4
0,0,1,0,1,256,8,1024,46106.2
1,1,1,1,1,64,2,256,128684.6
0,1,0,1,0,256,32,1024,47549.4
1,0,0,0,1,64,2,1024,132218.0
1,0,0,0,1,256,8,1024,135761.2
0,0,0,0,1,128,8,256,46184.2
0,0,0,1,1,128,8,1024,46358.4
