fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,1,1,1,128,32,4096,132082.4
1,0,1,0,1,64,8,1024,135714.8
1,1,1,0,1,64,8,256,132169.4
1,1,0,0,1,256,2,4096,132262.2
1,0,1,0,0,128,32,256,135051.0
0,0,0,0,0,64,32,4096,46314.4
0,0,1,0,0,64,32,256,46180.0
0,1,1,1,1,128,8,1024,46970.2
1,1,1,0,1,64,32,4096,128550.0
1,0,0,0,0,128,2,4096,133393.2
1,0,1,1,0,128,32,1024,138660.8
0,0,0,1,0,256,8,1024,46393.4
1,1,0,1,0,128,32,4096,130274.6
1,1,0,1,0,256,8,256,133679.6
0,0,0,1,1,64,32,1024,46600.2
1,0,1,0,1,64,8,256,138369.4
0,1,1,0,1,128,2,256,46285.6
0,0,0,0,0,256,8,1024,46252.0
1,0,0,0,0,256,8,4096,135307.4
0,1,0,1,0,64,32,4096,46404.0
0,1,0,0,0,128,2,256,46022.8
1,1,0,1,0,256,32,256,134325.4
0,1,1,1,0,64,8,1024,46311.6
0,0,0,0,1,64,8,1024,46184.4
0,1,0,1,1,256,8,4096,46447.6
1,1,0,1,0,128,8,1024,135017.0
1,1,0,1,0,256,2,256,135862.0
0,0,1,0,1,64,32,256,46132.4
0,0,1,1,1,256,32,1024,46821.8
0,1,1,0,0,64,2,256,46338.6
1,1,1,0,1,256,2,256,137593.6
0,0,0,1,0,128,8,256,46366.6
1,1,1,1,0,256,32,256,131548.2
1,0,1,1,0,256,8,4096,135527.8
1,0,1,0,0,64,8,1024,133410.0
0,1,0,1,0,128,2,256,46584.8
0,0,1,0,0,256,8,1024,46146.2
0,0,0,1,0,128,8,256,46366.6
1,0,1,0,1,128,32,4096,138524.6
0,1,0,0,1,64,2,256,46143.2
1,1,0,1,0,64,2,1024,139402.4
0,0,1,1,0,256,32,4096,47278.0
0,1,1,0,1,64,8,1024,46293.6
1,0,1,0,1,256,2,4096,134923.2
1,0,0,1,0,128,8,256,132011.0
1,0,0,0,1,256,32,256,135823.2
1,1,1,0,1,128,32,256,128130.2
1,0,0,0,1,128,8,4096,140983.4
1,0,0,1,0,256,8,256,134239.4
0,1,1,0,1,256,2,256,46083.6
0,0,0,0,1,256,32,4096,46070.8
1,1,1,1,1,64,8,256,131856.0
1,0,1,1,0,256,32,4096,138895.2
1,1,0,1,0,64,32,1024,132685.0
1,0,1,0,0,256,8,1024,138245.2
1,0,0,1,1,128,8,4096,133106.0
0,1,0,0,0,128,2,1024,46240.8
1,0,0,1,1,256,2,256,131810.4
0,1,1,0,0,128,2,4096,46235.8
0,0,0,0,0,64,2,256,46272.2
0,0,1,0,1,64,8,1024,47386.4
1,1,0,1,0,64,32,256,133072.4
0,0,1,1,1,64,32,4096,46738.6
1,1,0,0,0,128,2,1024,133545.6
0,1,0,1,0,128,2,4096,46394.4
0,0,1,0,0,64,2,1024,46199.0
0,1,1,1,1,256,8,4096,46925.4
0,0,0,0,0,256,32,4096,46042.4
1,0,0,1,1,256,2,4096,134019.0
1,1,0,1,0,64,2,1024,139402.4
0,1,0,0,0,128,32,1024,46341.0
0,1,1,1,0,64,2,256,46507.8
1,0,1,1,1,256,2,256,136546.2
0,1,0,0,1,64,2,1024,46267.8
1,0,1,1,1,128,2,4096,140684.8
0,1,0,1,0,128,32,256,47359.0
1,1,1,0,1,64,8,256,132169.4
1,0,1,0,0,64,8,4096,136884.0
0,0,1,1,0,128,2,1024,46881.4
1,0,0,1,1,64,8,4096,134738.4
0,1,1,0,0,64,8,4096,46121.6
0,1,1,1,0,256,8,1024,46824.8
0,1,0,0,0,64,8,4096,46264.8
0,1,1,0,1,64,2,1024,46614.4
1,0,0,0,0,64,32,256,129289.6
1,0,0,1,1,256,32,1024,135168.4
1,0,0,0,0,256,32,256,132823.0
0,1,1,1,0,64,8,1024,46311.6
0,1,0,1,1,128,8,256,47454.8
0,1,1,1,0,64,32,1024,46801.8
0,0,0,0,1,64,2,4096,47346.2
0,1,1,0,1,256,32,1024,46493.8
0,0,0,0,0,128,2,1024,46169.2
1,1,0,1,1,128,2,256,130923.0
0,0,0,0,0,128,32,256,46255.0
1,1,0,0,1,128,2,4096,133053.0
0,1,0,1,1,256,32,4096,47368.0
1,0,0,1,1,128,32,4096,132487.4
1,1,1,1,0,64,32,4096,128959.6
0,1,0,1,1,64,8,1024,47491.4
