fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,0,1,0,1,256,2,256,46342.0
0,1,0,1,1,128,8,4096,46535.6
0,1,0,0,1,256,32,256,46163.4
1,0,0,0,0,128,8,256,133984.8
0,0,0,0,0,64,8,4096,46285.0
1,0,1,1,1,128,2,256,141082.4
0,1,0,1,0,128,8,256,46439.6
0,1,1,1,1,256,8,1024,46674.6
0,0,0,0,0,128,8,4096,46245.8
0,1,1,0,1,256,2,1024,46256.8
1,1,1,0,1,256,8,1024,128079.8
1,1,0,1,1,64,2,4096,134920.4
0,0,1,1,0,64,2,4096,46806.8
0,1,1,1,0,256,8,1024,46824.8
0,0,1,0,1,64,8,4096,46345.6
1,1,1,0,1,256,2,4096,132488.4
0,0,1,1,0,64,8,1024,46966.4
1,0,0,1,0,256,2,4096,133050.0
1,1,0,1,1,128,2,256,130923.0
1,0,1,0,1,128,2,4096,139647.8
0,0,1,1,1,128,32,1024,46659.6
1,0,0,0,0,256,32,1024,136341.4
1,1,0,0,0,256,2,256,133900.6
1,0,0,0,0,64,32,1024,135660.4
0,1,0,1,0,256,8,4096,46431.0
0,1,1,0,1,64,8,256,46219.0
1,0,1,1,1,128,2,256,141082.4
1,0,0,1,1,128,8,4096,133106.0
1,1,0,0,1,128,2,256,136842.2
0,1,1,1,0,128,2,256,46517.8
0,1,0,0,0,128,32,4096,46197.8
0,0,0,1,0,64,8,256,46269.0
0,1,0,1,1,64,2,4096,46521.2
0,1,0,1,1,128,2,4096,46322.4
1,0,0,0,0,64,2,4096,132542.0
1,0,0,0,1,64,32,256,134278.2
1,1,1,1,1,256,8,4096,134411.4
1,1,1,1,1,128,32,256,135538.4
1,1,0,1,0,256,2,4096,129499.4
1,0,1,1,1,256,8,256,136729.2
1,0,0,1,0,64,8,1024,131169.0
1,1,1,1,0,64,2,256,128226.2
0,0,1,1,1,64,32,1024,46610.2
0,0,0,1,0,128,8,4096,46352.2
0,1,1,0,0,256,8,4096,46382.8
0,0,1,1,1,256,32,1024,46821.8
1,1,0,1,0,64,32,4096,131301.0
1,0,1,1,1,256,32,1024,139302.2
0,0,1,0,1,64,2,4096,46238.6
1,0,0,0,0,64,2,256,136455.8
0,1,1,0,0,128,8,4096,46157.6
0,1,0,1,1,256,8,256,46453.0
1,1,1,1,0,128,32,4096,127500.8
0,1,1,1,1,64,8,256,46723.2
1,1,0,1,0,256,8,1024,131766.4
1,0,1,0,0,64,8,1024,133410.0
1,0,0,1,0,256,32,4096,133534.2
0,0,0,0,1,64,32,4096,46073.6
0,0,1,1,0,128,2,256,46483.8
0,0,0,0,1,128,2,4096,46108.2
0,1,1,0,0,256,2,4096,46427.0
1,0,1,1,0,128,32,256,140915.4
1,0,1,1,1,64,2,256,135234.0
1,1,0,0,0,256,32,256,130682.8
1,0,1,0,1,128,32,256,134666.4
0,0,0,1,1,64,8,1024,47331.0
0,1,1,0,1,128,2,1024,46282.6
0,0,1,1,0,128,8,256,47257.2
1,0,1,1,0,256,32,256,140016.8
1,1,1,0,0,128,2,4096,133944.0
0,1,0,0,1,64,32,1024,46172.8
0,1,1,0,1,256,8,256,47092.0
1,0,0,0,0,256,8,4096,135307.4
0,0,1,1,0,64,32,1024,46819.6
1,1,0,0,1,256,32,256,134256.8
0,0,1,1,0,128,32,256,46471.0
1,1,0,1,1,256,8,1024,122151.8
1,1,0,1,1,128,8,256,131563.8
1,0,1,0,1,256,8,1024,134254.2
0,1,0,0,0,256,2,256,46440.0
0,1,0,1,0,256,32,1024,47549.4
1,0,0,1,0,64,8,4096,134655.4
0,0,1,1,1,256,8,4096,46812.0
1,0,1,1,1,256,8,4096,136683.0
1,0,1,0,0,128,8,256,131236.6
1,0,1,1,0,256,2,4096,139497.4
0,0,0,1,0,256,8,1024,46393.4
1,1,0,1,0,128,8,4096,132048.8
1,0,0,1,0,256,2,256,131727.4
1,0,1,1,0,256,2,256,140950.6
0,1,1,0,0,256,2,256,46407.8
0,0,0,1,0,256,8,1024,46393.4
1,1,1,1,0,64,32,256,128814.8
0,1,1,0,1,256,32,4096,46447.8
1,1,0,1,0,128,8,4096,132048.8
0,0,1,1,0,256,2,4096,46625.0
0,1,1,1,0,64,8,4096,46771.0
1,0,0,0,0,256,32,4096,134589.6
1,0,1,0,1,128,32,256,134666.4
0,0,1,0,1,256,8,1024,46106.2
