fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,0,0,0,128,8,1024,130750.8
0,0,0,0,0,64,8,1024,46349.4
1,1,1,0,0,128,8,4096,128931.4
1,1,1,1,1,256,2,256,130773.4
1,1,0,0,1,64,8,256,134080.8
0,0,0,1,1,256,2,4096,46327.4
1,1,1,1,0,128,2,1024,128922.6
1,1,1,0,1,64,32,1024,130145.2
1,0,0,1,1,128,32,1024,135249.8
0,0,0,0,0,128,2,256,46236.8
1,0,0,1,0,64,8,4096,134655.4
0,1,1,1,1,64,8,256,46723.2
0,1,0,1,1,256,32,4096,47368.0
0,1,0,0,0,64,2,1024,46111.6
1,0,0,0,1,256,32,4096,129652.6
0,1,1,1,1,256,2,4096,46885.8
0,1,1,1,1,64,2,256,46733.2
1,0,1,1,0,64,32,256,140165.6
0,0,0,0,0,256,8,1024,46252.0
0,1,1,1,0,128,2,4096,47187.0
1,1,1,1,0,64,2,4096,130507.0
1,0,0,0,1,128,32,256,133749.4
1,1,0,0,1,128,8,4096,133286.0
0,0,0,0,1,64,32,256,46295.4
1,0,1,0,0,128,8,256,131236.6
0,0,0,0,0,256,8,256,46305.6
0,1,1,0,1,64,8,4096,46694.0
1,0,1,1,1,64,8,256,138112.8
1,0,0,0,0,64,32,256,129289.6
0,1,0,0,0,256,2,256,46440.0
0,0,1,0,0,128,8,256,46140.0
0,1,0,0,0,256,2,4096,46096.4
0,1,1,1,0,256,32,256,46431.0
0,0,0,0,0,128,8,1024,46208.0
0,1,1,0,1,64,2,256,46194.4
1,0,0,0,0,128,32,1024,127243.8
0,1,0,1,1,128,32,4096,46394.0
0,1,1,0,0,256,2,4096,46427.0
0,1,0,0,0,64,8,256,46403.8
0,0,1,0,1,128,8,256,46271.0
1,1,1,1,0,64,8,4096,129001.8
0,0,1,0,0,256,32,256,46243.2
0,1,1,0,1,128,2,4096,46615.0
1,1,1,0,0,64,32,256,136657.4
1,1,0,0,0,256,32,4096,132785.6
1,1,1,1,0,128,8,1024,129666.0
1,0,0,1,1,64,8,256,136979.0
1,0,1,1,1,256,2,1024,139540.2
0,0,1,0,1,256,2,1024,46177.2
0,0,1,0,0,64,2,4096,46095.0
1,1,1,0,0,256,8,1024,133985.0
0,1,1,1,1,256,2,256,46692.8
0,1,1,0,0,256,32,1024,46047.4
1,0,1,1,1,64,8,4096,136839.6
1,1,1,1,0,256,32,1024,127038.8
1,0,1,1,1,64,2,256,135234.0
1,0,1,0,0,128,8,256,131236.6
0,1,1,1,0,256,32,256,46431.0
1,0,1,0,1,128,8,256,136260.8
1,0,1,1,0,128,32,1024,138660.8
1,0,1,1,0,64,8,1024,138765.2
1,1,0,1,1,64,2,256,134107.4
1,1,0,0,0,128,8,4096,137327.0
0,1,0,0,1,256,32,256,46163.4
0,1,0,1,1,256,32,1024,46390.0
1,0,0,0,1,128,32,1024,132768.2
1,1,1,0,0,128,32,1024,132014.6
1,1,0,1,1,256,32,1024,127450.4
1,0,1,1,1,128,8,256,136436.0
0,0,0,0,1,64,2,1024,46267.8
1,0,0,1,1,128,8,4096,133106.0
1,0,1,1,1,128,8,1024,139292.8
0,0,1,1,1,64,2,4096,46572.8
0,0,0,0,0,256,8,1024,46252.0
1,0,0,0,1,64,32,256,134278.2
0,0,1,1,0,128,2,256,46483.8
0,1,1,0,0,128,32,1024,46311.2
0,1,1,1,1,256,8,1024,46674.6
0,1,1,1,0,256,32,4096,46451.4
0,1,0,0,0,256,8,256,46335.6
0,0,1,0,1,64,32,1024,46132.6
1,0,1,1,0,256,32,1024,143943.2
0,0,1,1,1,64,32,256,46565.6
1,0,0,0,0,256,32,1024,136341.4
0,0,0,0,1,128,2,4096,46108.2
0,1,1,0,0,64,8,4096,46121.6
0,0,1,1,1,64,2,1024,46681.8
0,1,1,0,1,64,8,4096,46694.0
0,1,1,1,1,128,32,1024,46752.2
1,1,0,0,1,128,32,256,131364.4
0,0,0,0,1,256,2,256,46214.2
0,1,0,1,1,64,8,4096,46329.0
0,1,0,1,0,64,8,256,46431.0
1,1,0,1,0,128,2,256,135754.4
1,0,1,1,0,64,8,4096,139204.2
0,0,0,0,0,128,32,1024,46582.2
1,1,1,1,0,256,8,256,124653.8
1,1,0,1,0,64,2,4096,131709.2
1,0,1,1,0,256,2,4096,139497.4
0,1,1,1,0,256,8,1024,46824.8
