new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
1,1,1,0,1,10,64,0,17702.6
1,0,1,1,0,30,512,2,17709.4
4,1,0,1,1,60,256,4,43547.2
1,0,1,0,1,50,2,6,73544.8
3,0,1,1,1,30,1024,0,12236.6
2,1,1,1,1,60,128,2,17630.8
5,0,1,1,0,40,16,2,9193.8
1,1,0,0,1,100,4,2,17731.4
1,0,1,1,0,100,1024,10,102744.2
4,1,1,0,1,0,1,2,11888.4
3,1,1,0,1,50,8,10,47490.0
5,1,0,1,1,100,32,0,9153.8
5,1,0,0,1,90,1024,8,121532.8
3,0,0,0,1,100,2048,0,12175.6
5,0,1,0,0,90,256,2,9130.0
5,0,1,0,1,10,512,2,9144.4
5,0,0,0,1,90,512,0,9172.0
1,0,0,1,0,90,2048,2,17773.2
5,1,1,0,1,80,128,4,9143.2
1,0,1,0,1,50,2,2,17708.2
5,1,1,0,0,50,1,2,9135.8
2,1,1,0,1,80,128,4,4327.4
3,0,1,0,1,30,1024,0,12048.2
5,0,1,0,1,80,128,2,9195.4
2,1,0,1,0,100,32,0,17673.8
5,1,0,0,1,0,1,2,9251.2
2,1,0,0,1,80,128,4,4338.4
2,1,0,0,1,80,128,4,4338.4
3,0,1,0,1,0,1,10,48008.2
5,1,1,0,1,50,1,0,9110.8
2,1,1,0,1,80,512,2,4702.8
2,1,1,0,1,60,512,2,4711.4
5,0,0,0,1,90,1,0,9101.0
5,0,0,0,1,90,128,4,9206.8
2,0,0,0,1,0,1,2,11409.8
5,0,1,0,0,50,1,0,9196.8
2,1,1,1,1,80,512,0,17614.0
5,0,0,0,1,90,32,4,9207.8
2,1,1,0,0,80,512,2,4691.0
5,1,1,0,1,90,256,2,9264.0
2,1,1,0,0,20,128,2,5029.0
2,1,1,1,1,80,128,4,11905.6
2,0,0,0,0,40,16,4,4861.8
2,1,0,0,1,60,512,2,4719.2
2,1,1,0,1,80,128,10,101588.8
4,1,1,0,1,80,128,4,12838.6
2,1,1,0,1,20,128,4,4966.6
5,1,0,0,0,80,512,2,9216.2
2,1,0,0,0,20,512,4,4989.0
2,1,0,0,1,80,128,4,4338.4
2,1,0,0,1,80,128,10,101588.2
2,1,0,0,1,60,512,4,4436.4
5,0,0,0,1,90,1,0,9101.0
2,1,0,0,0,40,512,4,4604.8
2,1,1,0,1,50,1,2,11189.4
2,1,0,0,1,80,128,4,4338.4
2,1,1,0,1,100,128,4,4381.8
2,1,1,0,0,80,128,2,4682.0
5,1,1,0,0,80,16,4,9180.6
2,1,0,0,1,80,128,2,4705.4
2,1,1,0,1,100,512,4,4361.2
2,1,1,0,1,30,512,2,4829.2
2,1,1,0,1,80,512,4,4297.2
2,0,1,0,0,80,16,4,5075.0
2,1,0,0,1,80,1024,4,4317.0
2,1,1,0,1,80,128,4,4327.4
2,1,0,0,1,80,128,4,4338.4
1,1,1,0,1,80,512,4,11776.2
2,1,0,0,1,80,512,4,4304.8
2,1,1,1,1,80,128,4,11905.6
2,1,1,0,1,80,128,10,101588.8
2,1,0,0,1,80,128,4,4338.4
2,1,0,0,0,80,128,2,4706.6
2,1,0,0,1,80,1024,4,4317.0
2,1,0,0,1,40,128,10,101571.2
2,1,0,0,1,80,512,4,4304.8
2,1,1,0,1,80,256,4,4297.6
2,1,0,0,1,80,128,8,101582.4
4,1,0,0,1,80,256,4,12821.8
1,1,1,0,1,80,512,4,11776.2
2,1,1,0,1,10,1024,4,5757.8
2,1,0,0,1,80,128,4,4338.4
2,1,0,0,1,80,128,4,4338.4
2,1,0,0,1,40,128,4,4607.8
5,1,1,0,1,80,256,4,9164.4
2,1,1,0,1,60,1024,4,4417.4
2,1,0,0,1,80,128,4,4338.4
2,1,1,0,1,80,128,10,101588.8
2,1,0,1,1,80,128,4,11867.6
2,1,0,0,1,80,1024,4,4317.0
2,1,0,0,1,80,256,4,4312.8
2,1,0,0,1,60,256,4,4429.4
2,1,0,0,1,80,128,4,4338.4
2,1,0,0,1,80,1024,4,4317.0
2,1,0,0,1,80,128,4,4338.4
2,1,1,0,1,80,1024,4,4271.2
2,1,0,0,1,80,2,4,12780.4
2,1,1,1,1,80,512,4,11837.2
2,1,1,1,1,80,1024,4,11881.2
2,1,1,0,1,80,256,4,4297.6
