new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3,0,0,1,1,90,32,4,12134.2
4,1,0,0,1,0,256,8,76005.0
2,1,0,0,0,0,2048,2,11402.4
4,0,0,0,1,80,128,4,12736.0
1,1,0,0,0,0,2048,6,82162.0
3,1,1,1,1,10,256,0,12575.0
3,0,0,0,0,100,64,2,12278.8
3,1,1,0,0,0,4,8,44240.6
4,1,1,0,1,10,8,10,166120.0
2,0,1,1,1,80,2048,10,102708.2
4,0,0,0,1,20,2,10,183346.4
3,1,1,1,0,40,4,2,13011.8
5,0,0,0,0,50,128,4,9211.4
2,0,0,1,0,40,128,4,11975.2
4,0,0,0,0,10,512,0,9259.8
1,1,0,1,0,30,512,8,103569.2
4,0,0,0,1,70,8,2,9190.8
3,1,1,0,0,90,2,0,13236.2
2,1,0,1,0,0,128,6,123676.8
4,1,0,0,1,70,2048,4,12869.4
2,0,0,1,0,10,512,0,17672.4
4,0,0,0,0,80,128,4,12780.8
5,0,0,1,0,50,128,4,9235.0
3,0,0,1,1,50,32,4,12310.2
3,1,0,1,0,40,4,4,12876.8
5,0,0,0,0,40,64,2,9168.2
3,0,0,1,0,90,128,4,12124.8
3,0,0,1,1,90,32,10,48213.8
5,1,0,0,1,50,2048,2,9110.0
5,0,0,1,1,40,64,4,9197.6
5,0,0,1,0,40,128,4,9199.6
3,0,0,1,0,40,128,4,12194.0
5,0,0,0,0,50,128,4,9211.4
3,1,0,0,0,50,2048,2,12234.0
4,0,0,0,1,70,1024,2,8917.0
4,0,0,0,1,10,512,0,9298.4
4,1,0,0,0,10,512,0,9255.0
4,0,0,1,1,90,32,4,43613.4
5,0,0,0,0,40,1024,2,9193.4
3,0,0,0,1,90,128,4,12046.6
5,0,0,0,0,50,64,4,9134.0
5,1,0,1,1,40,64,4,9189.4
5,1,0,0,1,40,64,10,299491.4
2,0,0,0,0,0,1024,2,11403.8
5,0,0,0,0,50,128,6,47557.6
5,0,0,0,0,70,1024,2,9115.2
5,0,0,0,0,70,4096,4,9221.0
5,1,0,0,1,50,64,4,9179.6
5,1,0,0,0,40,64,2,9171.2
5,1,0,0,0,40,128,2,9253.2
3,1,0,1,0,40,64,4,12115.6
5,0,1,1,0,40,64,4,9198.8
5,1,0,0,0,50,1024,4,9185.0
5,1,0,0,0,40,4096,2,9174.2
1,0,0,0,0,70,1024,2,17705.4
4,0,0,0,0,70,128,2,8909.0
3,0,1,0,0,40,64,2,12039.8
4,0,0,0,1,70,1024,2,8917.0
5,0,0,0,1,50,1024,2,9281.2
4,0,0,0,1,70,1024,2,8917.0
4,0,0,0,1,40,64,2,8980.6
4,0,0,0,1,40,2048,2,8988.4
4,0,0,0,1,70,1024,10,113852.2
5,0,0,0,1,40,1024,2,9193.6
5,0,0,0,0,40,1024,2,9193.4
4,0,0,0,0,70,2,2,9534.6
2,0,0,0,1,70,1024,2,4845.4
1,0,0,0,1,70,1024,2,17771.4
4,1,0,0,1,70,1024,2,8913.4
2,0,0,0,0,50,1024,4,4535.6
5,0,0,0,0,40,1024,2,9193.4
5,0,0,0,1,40,64,2,9200.8
2,0,0,0,0,50,32,2,4887.0
4,0,0,0,0,70,128,10,114085.8
4,0,0,0,1,50,128,10,113814.2
2,1,1,0,1,70,1024,2,4781.0
2,1,1,0,1,70,1024,2,4781.0
2,1,0,0,1,70,1024,0,4782.6
2,0,1,0,1,70,1024,2,4757.6
2,0,0,0,1,50,1024,2,4878.2
4,0,0,0,1,40,1024,2,8971.2
2,1,0,0,1,50,8,4,9178.8
4,0,0,0,1,40,2048,2,8988.4
4,0,0,0,1,40,1024,2,8971.2
2,0,1,0,1,50,1024,2,4849.2
2,0,1,1,0,70,1024,4,11961.2
2,0,0,0,0,10,32,2,5796.0
2,1,0,0,1,70,1024,2,4782.2
4,0,0,0,1,50,1024,2,8949.6
2,0,1,0,1,70,1024,2,4757.6
2,0,1,0,0,70,4,4,11930.4
2,0,0,0,1,50,1024,2,4878.2
1,1,0,0,1,70,1024,2,17819.8
4,0,0,0,1,70,1024,2,8917.0
2,0,0,0,1,70,1024,2,4845.4
2,0,1,0,1,50,1024,2,4849.2
2,0,1,0,1,50,1024,2,4849.2
2,1,1,0,1,70,256,2,4744.6
2,0,0,0,1,70,1024,6,84681.6
2,0,1,0,1,70,2,2,7533.8
