new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
2,0,1,0,1,20,1024,2,5019.6
3,1,0,0,1,0,8,4,15959.6
5,0,0,0,0,70,512,0,9168.0
3,1,1,1,0,20,512,10,49174.2
3,0,0,1,0,80,1,2,14233.8
3,1,1,0,0,60,4,0,12840.2
2,1,1,0,0,70,512,6,84554.8
2,1,0,1,1,90,4,10,113934.8
4,1,1,0,0,30,128,10,119558.0
5,0,1,1,1,30,256,2,9219.0
4,1,0,0,1,20,4096,0,9121.4
1,1,1,1,0,80,1024,6,90812.8
1,1,0,0,0,50,1024,10,101351.8
4,1,0,1,1,10,512,10,416632.4
4,1,0,1,0,60,8,0,35812.8
4,0,1,0,0,60,1,8,82253.2
2,0,0,0,1,0,4,8,85275.6
4,1,0,0,1,80,4,0,9365.4
5,0,0,0,0,80,1024,10,298012.6
5,1,0,1,0,60,512,10,301998.8
3,0,1,1,1,20,2048,2,12178.0
4,0,0,0,1,80,1024,0,8922.8
5,0,1,1,1,60,8,0,9125.8
4,0,0,1,1,20,8,0,35794.2
5,0,1,0,1,30,256,2,9118.2
4,0,1,1,1,20,8,0,35717.2
3,0,1,1,1,20,8,8,37521.6
3,1,1,0,1,80,4,0,12875.4
4,0,0,0,1,80,2048,2,8925.2
5,0,1,1,1,20,8,2,9172.2
4,0,0,0,1,80,1024,2,8935.8
1,1,1,0,1,30,256,0,17744.2
5,1,0,1,1,70,8,0,9182.2
2,0,1,0,1,30,256,2,4830.6
2,0,1,1,1,20,1024,2,17731.0
4,0,0,0,1,80,2048,2,8925.2
4,1,0,0,1,0,256,0,11882.8
5,0,1,0,0,70,512,0,9180.2
4,0,1,0,1,20,1024,2,9110.0
1,1,0,0,1,20,4096,0,17793.2
4,1,0,0,1,80,1024,0,8911.4
4,0,0,0,1,80,1024,0,8922.8
4,1,1,0,1,20,4096,0,9118.6
4,0,0,0,0,80,2048,2,8922.0
4,1,0,0,1,80,1,2,10032.2
5,1,1,1,0,70,512,0,9147.8
4,0,1,0,1,80,2048,2,8907.4
4,0,0,0,1,80,2048,2,8925.2
4,0,0,0,1,40,1024,2,8971.2
2,0,1,0,1,90,256,2,4647.4
4,0,1,0,1,30,1,2,10058.0
2,0,0,0,1,40,8,2,5239.4
2,0,0,0,1,40,8,2,5239.4
4,0,1,0,1,20,1024,2,9110.0
4,1,0,0,1,80,2048,2,8983.2
4,0,0,0,1,40,1024,6,19788.6
4,0,0,0,0,80,1024,2,8927.8
4,0,0,0,1,80,2048,2,8925.2
2,1,0,0,1,90,1024,2,4680.4
2,0,0,0,1,30,256,2,4872.8
2,0,1,0,1,90,256,2,4647.4
2,0,1,0,1,30,256,2,4830.6
2,0,0,0,1,0,2048,2,11403.4
4,0,1,0,1,80,256,2,8909.0
2,1,0,0,1,30,256,2,4844.8
2,0,1,0,1,90,1024,2,4665.2
4,0,1,0,1,30,2048,2,8994.6
2,0,1,0,1,90,256,2,4647.4
2,0,0,0,0,40,8,2,5251.0
2,0,1,0,1,90,1024,2,4665.2
2,0,0,0,1,90,8,2,5105.6
2,0,1,0,1,90,256,2,4647.4
2,0,1,0,1,90,256,2,4647.4
2,0,1,0,1,90,1024,6,83346.2
2,1,1,0,1,90,256,2,4664.2
2,0,1,0,1,90,256,8,100586.2
2,1,0,0,1,90,64,2,4688.2
2,1,0,0,1,80,64,2,4749.8
2,0,0,0,1,90,256,2,4693.6
2,0,0,0,1,90,256,2,4693.6
2,1,1,0,1,90,256,2,4664.2
2,0,1,0,1,60,1024,2,4708.2
2,0,1,0,1,30,256,6,88744.4
2,1,0,0,1,80,64,2,4749.8
2,0,1,0,1,90,32,2,4691.2
2,0,1,0,1,90,1024,2,4665.2
2,0,1,0,1,90,256,2,4647.4
2,1,1,0,1,90,256,2,4664.2
2,0,1,0,1,90,512,2,4653.0
2,1,1,0,1,90,256,2,4664.2
2,0,1,0,1,90,256,2,4647.4
5,0,1,0,1,90,256,2,9159.6
2,0,1,0,1,90,256,2,4647.4
2,0,1,0,1,90,256,2,4647.4
2,0,1,0,1,90,2048,2,4655.0
2,1,1,0,1,90,256,2,4664.2
2,1,1,0,1,90,256,2,4664.2
2,0,0,0,1,90,256,2,4693.6
1,0,1,0,1,90,256,2,17644.8
2,1,1,0,1,100,256,2,4665.6
