new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4,1,0,0,0,100,256,10,110804.6
2,1,1,1,1,0,4,0,17783.4
5,0,0,0,1,60,128,4,9176.2
2,0,1,0,0,20,64,2,5013.8
2,0,0,1,0,80,32,8,103614.4
1,1,0,1,1,100,16,8,105426.6
2,1,1,1,0,80,512,8,102651.0
1,1,1,0,0,60,16,6,84892.4
3,1,0,0,1,30,16,10,47510.2
4,1,1,1,1,20,1024,10,415107.0
4,1,1,1,1,10,2,4,43086.2
3,1,1,0,1,90,8,2,12379.8
4,0,0,0,1,10,2,10,189335.6
5,0,1,0,1,0,1,4,9281.4
2,0,0,1,0,100,4096,6,90746.8
1,0,1,0,1,40,1024,4,11859.6
1,0,0,1,1,30,256,10,103353.4
2,1,0,0,1,30,32,6,87572.4
4,0,0,1,0,100,1,0,35802.4
5,0,1,0,1,50,4,2,9103.4
2,1,1,1,1,80,512,8,102667.2
5,0,1,1,1,0,128,0,9164.6
3,0,0,0,1,30,16,10,47821.0
4,1,0,1,0,100,4,0,35759.8
1,1,1,1,0,60,4,6,103083.2
5,0,1,0,1,90,4,2,9124.6
1,0,1,0,0,40,1024,8,101578.6
5,0,1,0,1,10,1024,4,9173.0
5,1,0,1,1,10,1024,0,9164.2
5,1,0,0,1,100,4,4,9166.8
4,1,0,1,0,100,4,0,35759.8
5,0,1,1,1,50,4,2,9167.2
5,0,1,1,1,10,64,4,9188.8
5,0,1,1,1,50,4,2,9167.2
5,0,1,0,1,90,1024,2,9201.6
5,0,1,0,1,30,1,2,9126.6
5,0,1,1,1,20,4,2,9141.4
5,0,1,1,1,20,4,8,120804.4
5,0,1,1,1,50,1024,6,47497.0
5,0,1,0,1,30,4,2,9245.2
2,1,1,0,0,90,64,2,4654.6
5,1,1,0,0,90,128,2,9185.4
2,0,1,0,0,50,4,2,5482.6
5,0,1,0,0,20,64,4,9109.6
5,0,1,1,0,50,4,2,9148.2
5,0,1,1,1,50,4,8,121164.4
2,1,1,0,0,30,1,2,11189.8
4,0,1,0,0,90,4,2,9347.2
5,0,1,1,1,10,4,4,9263.4
5,1,0,0,0,100,4,4,9156.0
3,0,1,0,0,50,4,2,13085.8
2,0,1,1,0,0,4,0,17815.8
5,0,1,0,0,10,1024,4,9135.0
5,1,0,1,0,30,1,2,9314.2
5,0,1,0,0,20,256,2,9129.8
2,1,1,0,0,80,4,2,5510.0
2,0,1,0,0,50,4,6,73141.2
5,0,1,0,1,0,1,0,9229.8
5,0,1,0,0,20,1,6,47433.4
2,0,1,0,0,20,64,4,4945.0
2,0,1,0,0,80,64,2,4723.0
2,0,1,0,1,50,4,2,5516.8
2,0,1,1,0,80,4,4,12444.6
5,1,1,0,0,90,4,2,9175.4
5,0,1,0,1,50,4,2,9103.4
5,1,1,0,0,20,256,2,9121.8
5,1,0,0,1,30,4,4,9189.0
5,0,1,0,1,90,4,2,9124.6
2,0,1,0,0,10,32,4,5595.0
2,0,1,0,0,20,64,4,4945.0
2,0,1,0,0,50,4,4,11893.6
2,0,1,0,1,50,4,2,5516.8
2,0,0,0,0,20,64,2,5049.2
5,0,0,1,0,20,4,2,9207.4
5,0,1,0,0,10,4,2,9202.8
2,0,0,0,0,50,4,2,5533.8
2,0,1,0,0,80,64,2,4723.0
3,0,1,0,0,20,64,2,12177.4
2,0,1,0,0,20,64,6,89266.6
2,1,1,0,0,20,64,4,4947.8
2,1,1,0,0,20,64,2,5039.4
2,0,1,0,1,80,4,2,5515.0
2,0,0,0,0,80,4,2,5510.8
2,0,0,0,0,80,4,2,5510.8
2,1,1,0,0,40,64,4,4580.0
3,0,1,0,0,20,64,2,12177.4
2,1,1,0,0,80,64,4,4351.4
2,1,1,0,0,80,4,6,72784.2
2,0,1,1,0,20,4,2,17706.4
2,0,1,0,0,70,64,2,4747.0
5,1,1,0,0,80,4,2,9223.6
2,1,1,0,0,80,64,2,4694.6
4,0,1,0,1,80,64,2,8901.0
2,1,1,0,0,80,64,2,4694.6
2,1,1,0,0,80,4,2,5510.0
2,1,1,0,0,80,64,4,4351.4
1,1,1,0,0,40,64,2,17663.2
2,0,1,0,0,80,64,4,4342.4
2,0,1,0,0,70,64,2,4747.0
2,0,1,0,0,40,1,4,14737.2
