new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4,1,1,1,0,40,4,0,35539.2
2,0,0,1,0,40,2,6,107733.0
4,1,1,1,0,0,16,8,115737.0
5,1,1,1,0,0,4096,0,9214.6
4,1,0,1,1,20,16,2,35793.6
4,0,0,1,1,90,2,10,416003.0
4,0,0,1,1,60,32,6,49529.2
2,0,0,1,1,0,4096,0,17836.8
4,0,1,0,1,30,32,4,13331.2
2,1,1,0,1,80,4096,6,85835.2
4,1,1,1,1,60,16,6,49426.0
5,0,1,0,1,30,4,4,9283.2
5,0,1,1,0,20,2048,2,9204.0
1,1,1,1,1,80,32,2,17782.4
1,1,1,1,1,90,2048,8,103267.6
2,0,1,1,1,0,128,8,131741.2
3,1,1,0,0,80,128,2,12219.2
3,0,0,1,0,50,1,2,14341.0
5,0,1,1,1,20,4096,0,9189.4
1,0,1,1,1,50,8,10,109695.0
1,0,1,1,1,30,4096,2,17678.8
4,1,0,1,0,0,4,0,35493.4
2,0,0,1,0,0,4,0,17932.6
4,1,1,1,1,20,4096,0,35803.4
3,1,0,0,1,20,16,2,12167.4
1,0,1,1,1,70,4096,0,17785.4
2,0,0,1,1,20,4096,0,17705.0
2,1,1,1,1,30,4,0,17742.4
3,0,1,1,1,50,128,0,12170.4
3,1,1,0,1,20,4096,2,12069.6
2,0,1,0,1,20,4096,0,5045.0
5,0,1,0,1,50,128,4,9127.6
5,1,0,1,0,20,4096,2,9178.0
2,0,1,0,1,20,4096,0,5045.0
2,0,1,0,1,20,4096,10,101316.2
2,0,1,0,1,20,32,8,98952.8
1,1,1,0,0,20,128,2,17686.4
3,0,1,0,1,20,4096,0,12136.6
5,0,1,1,1,100,128,0,9155.8
3,1,1,0,1,50,4096,4,12213.8
5,0,1,1,0,20,128,2,9136.6
3,1,1,0,1,50,4096,0,12083.4
2,0,1,1,0,20,4096,4,12061.8
3,0,0,0,1,20,4096,2,12265.4
2,0,1,0,1,20,4096,0,5045.0
2,0,0,1,1,20,4,2,17675.4
3,0,1,0,1,20,4096,0,12136.6
5,1,0,1,1,20,4096,0,9160.2
5,1,0,1,1,20,4096,0,9160.2
5,0,1,1,1,100,128,0,9155.8
5,1,0,1,1,70,4096,0,9139.2
5,0,1,1,0,100,2048,2,9169.8
2,0,1,0,1,100,128,0,4663.4
5,0,1,0,0,30,256,2,9238.0
5,1,1,0,1,100,128,0,9222.0
2,0,0,0,1,20,4096,0,5057.8
5,0,1,0,1,20,128,0,9107.6
5,0,0,0,1,20,4096,0,9165.8
2,1,1,0,1,20,4096,0,5030.4
2,0,1,1,1,100,128,0,17626.4
2,0,1,0,1,0,4096,0,11378.4
5,0,0,0,1,80,4096,0,9136.4
2,0,1,1,1,20,4096,0,17614.4
2,1,0,0,1,20,4096,0,5040.6
2,0,1,0,1,20,128,0,5032.0
2,0,1,0,1,100,128,0,4663.4
2,1,1,1,1,100,128,0,17602.2
2,1,1,0,1,20,4096,0,5030.4
2,0,0,0,1,100,128,0,4676.4
2,0,0,0,1,70,128,0,4780.4
2,0,1,0,1,20,4096,6,89325.6
2,0,0,1,1,70,128,0,17705.4
2,0,0,0,1,80,128,0,4740.4
2,0,1,0,0,100,128,0,4655.2
2,1,1,0,1,20,4096,0,5030.4
4,0,1,0,0,100,128,0,8898.0
2,0,0,0,0,70,128,0,4795.2
2,0,0,0,0,70,128,0,4795.2
5,0,0,0,0,70,128,0,9163.2
2,0,1,0,1,0,128,0,11372.6
2,0,0,0,1,70,128,6,84833.0
2,1,1,0,1,100,32,0,4688.2
2,1,1,0,1,20,4096,0,5030.4
1,1,1,0,1,20,128,0,17667.8
2,0,1,0,1,70,128,0,4769.2
2,1,1,0,1,100,4096,6,88263.2
1,0,0,0,1,70,128,0,17697.8
2,0,0,0,0,100,128,0,4674.6
2,0,0,0,1,100,128,0,4676.4
2,0,1,1,1,100,128,0,17626.4
2,0,1,0,1,100,128,0,4663.4
2,1,1,0,1,20,4096,0,5030.4
2,0,1,0,1,90,128,0,4667.4
2,0,1,0,1,100,128,4,4372.4
2,1,1,1,1,20,128,0,17627.4
2,0,0,1,1,100,128,0,17633.8
2,1,1,0,1,100,128,4,4381.8
2,0,1,0,1,100,32,0,4682.4
2,0,1,0,0,100,32,0,4707.6
2,0,0,0,1,90,128,0,4671.6
