new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3,0,0,0,1,20,2,4,13129.6
3,1,0,0,1,60,2,2,13200.4
3,0,1,1,1,50,4096,4,12152.0
4,1,0,1,0,100,512,4,43734.0
5,0,0,1,0,80,64,10,300649.6
5,1,1,0,1,10,128,10,300238.8
4,1,1,1,1,100,1024,2,35706.6
2,0,1,1,0,20,4096,6,91748.0
1,0,0,0,1,10,512,10,99767.0
2,1,1,1,1,50,1024,0,17650.6
1,0,1,1,0,60,128,8,102597.0
3,0,1,1,1,40,128,6,10587.0
2,0,1,0,0,20,128,4,4930.8
3,0,0,1,1,70,2048,4,12220.4
1,0,0,1,1,10,8,10,109666.2
4,0,1,1,0,40,64,4,43580.6
5,1,1,1,0,50,8,4,9166.2
2,0,1,1,0,40,4096,6,91031.8
4,0,1,1,1,40,128,6,49321.4
1,0,0,0,0,70,256,6,88540.8
4,1,1,1,1,100,1024,2,35706.6
1,0,0,0,1,70,1024,2,17771.4
2,1,1,1,0,50,8,4,12272.6
5,1,1,1,1,70,8,0,9187.2
5,1,1,1,0,70,8,4,9284.4
1,0,1,0,0,20,256,8,101231.2
3,0,1,1,1,50,8,6,12083.8
3,1,1,1,1,50,8,4,12455.0
3,0,0,0,0,40,2,4,13129.8
3,0,1,1,1,50,4096,6,10701.4
5,0,0,1,1,70,2048,4,9334.2
5,1,1,1,0,70,8,4,9284.4
3,0,1,1,1,70,128,6,10710.4
3,1,1,1,0,50,8,6,12071.2
5,0,1,1,0,90,8,4,9118.2
3,0,1,1,1,0,8,6,20793.2
3,1,1,1,0,90,128,4,12128.2
3,1,1,0,0,50,128,8,37978.2
3,0,0,1,1,50,2048,4,12138.4
2,1,1,0,0,20,128,4,4956.0
3,0,0,1,1,70,2048,4,12220.4
5,0,0,1,1,70,2048,0,9156.8
3,0,0,0,0,20,128,4,12381.0
3,0,0,1,1,10,4096,6,11734.2
5,1,1,1,1,70,2048,0,9135.4
2,1,1,1,1,20,128,4,12063.8
5,1,1,1,1,10,8,0,9183.8
2,1,0,1,1,20,2048,0,17656.4
2,1,1,1,1,20,8,4,12186.8
5,1,1,1,0,70,8,6,47605.8
3,0,1,1,0,20,128,4,12217.6
3,0,1,1,1,40,8,6,12081.2
2,0,1,0,0,20,1024,4,4939.2
2,0,0,1,0,20,128,4,12104.8
5,0,1,1,0,10,32,4,9123.0
5,1,1,1,1,70,8,4,9123.8
5,0,0,1,1,40,2048,0,9192.0
5,1,1,1,0,40,8,0,9113.4
5,0,1,0,0,90,8,10,299575.4
5,1,1,1,1,70,8,0,9187.2
5,0,1,1,0,10,8,0,9192.6
5,1,1,1,0,100,8,0,9154.6
5,1,0,1,0,40,8,0,9211.0
5,1,0,1,0,50,8,0,9200.6
1,1,1,0,0,20,8,0,17772.8
2,1,1,0,1,20,8,10,86344.0
2,0,1,0,1,20,128,4,4964.6
2,0,1,0,0,40,2048,4,4589.6
5,0,1,0,0,20,1024,0,9175.2
5,0,1,1,0,10,128,6,47495.4
5,1,1,1,0,30,128,0,9140.2
3,0,1,0,0,20,1024,4,12128.4
5,0,1,1,0,20,1024,4,9156.4
2,1,1,0,0,30,128,0,4840.6
5,0,1,0,0,20,16,4,9143.6
5,1,1,1,0,70,8,0,9179.4
5,0,1,0,0,90,8,4,9169.2
5,1,1,1,0,30,4096,0,9177.0
2,1,1,1,0,30,128,0,17595.8
2,0,0,0,0,20,1024,4,4975.6
5,1,1,1,0,20,512,0,9198.2
2,0,1,0,0,20,4,4,11929.6
5,1,1,0,0,10,32,4,9207.4
2,0,1,0,0,40,128,6,89849.6
5,0,0,1,1,70,8,0,9199.2
3,0,0,0,0,20,128,4,12381.0
2,0,1,0,0,60,128,4,4410.4
2,0,1,1,0,20,128,0,17782.2
2,0,1,1,0,80,8,4,12198.8
2,0,1,1,0,80,1024,0,17692.2
3,0,1,1,0,20,1024,4,12160.8
5,0,1,1,1,70,8,8,121013.4
5,1,1,1,0,40,8,0,9113.4
2,0,1,0,0,30,128,0,4822.0
5,1,1,1,0,20,128,4,9117.8
2,1,1,1,0,20,128,4,12031.8
5,1,1,1,0,20,256,4,9207.2
3,1,1,1,1,40,8,0,12877.4
2,0,1,1,1,20,2048,0,17632.0
2,0,1,0,0,30,128,4,4565.6
