new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
2,0,1,0,0,100,2048,4,4383.4
1,1,1,0,1,40,2048,4,11913.6
2,0,1,0,1,40,1024,2,4861.2
5,0,0,1,0,30,8,2,9139.2
1,0,0,1,0,50,2048,4,11834.8
2,0,1,0,1,30,32,0,4945.6
2,1,0,1,0,60,1,2,17636.2
4,0,1,1,0,30,256,2,35815.2
1,0,1,1,0,100,64,2,17692.0
4,1,1,0,1,40,2048,10,118717.8
3,0,0,0,0,40,512,8,38203.4
1,1,0,1,0,50,4096,10,102865.2
4,0,1,1,0,60,2,2,35622.0
1,0,1,0,0,0,16,8,85280.6
1,0,0,1,0,70,16,2,17761.6
4,0,0,1,1,60,1024,4,43605.4
5,1,1,0,0,10,2,2,9118.2
1,1,1,0,0,80,2,0,17710.6
5,1,1,1,1,20,512,10,298414.2
2,0,1,1,0,10,16,6,94753.6
3,0,1,0,0,30,32,0,12117.4
4,0,1,0,0,0,16,2,11877.0
4,1,1,1,0,40,2048,4,43604.6
4,0,1,0,0,0,16,2,11877.0
2,0,1,0,0,0,1024,2,11411.4
4,0,1,0,0,0,4096,4,22130.0
1,0,1,1,0,100,1024,2,17879.8
1,0,1,1,1,30,8,2,17768.0
4,0,1,0,0,0,1024,2,11881.4
2,0,1,0,1,30,32,8,98888.0
2,1,1,0,1,0,1024,4,18018.8
4,0,0,0,0,0,16,2,11899.2
5,1,0,1,0,30,1024,2,9175.0
2,0,1,0,0,100,1,2,11219.4
1,0,1,1,1,50,2048,4,11838.4
2,0,0,0,0,100,2048,2,4699.0
1,0,0,1,0,0,2048,4,18460.2
5,0,1,1,1,60,1024,2,9208.2
2,0,0,0,1,50,32,0,4875.4
4,0,1,0,0,20,1024,2,9111.0
2,0,0,0,0,50,8,0,5248.4
5,1,0,0,0,10,8,2,9230.0
1,0,1,0,1,40,1024,2,17788.0
1,0,1,1,1,50,2048,8,103041.0
5,0,1,0,1,20,1024,2,9114.2
1,1,0,1,1,10,32,4,12386.0
5,0,1,0,0,100,2048,2,9153.0
5,0,1,1,1,60,16,2,9123.8
2,0,1,0,1,30,4,2,5494.2
2,0,0,0,0,100,32,0,4713.0
2,0,0,0,0,80,2,2,7471.8
2,0,1,0,0,100,64,0,4647.4
2,0,1,0,0,80,2048,0,4703.8
4,0,0,0,0,20,1024,4,13761.2
2,0,0,1,0,100,32,0,17699.4
5,1,1,0,1,30,2,2,9162.8
2,0,0,0,0,100,2048,4,4392.0
5,0,1,0,0,30,8,2,9152.8
2,0,0,0,0,30,8,0,5192.6
2,0,0,0,0,100,8,0,5068.8
2,1,1,0,0,100,2048,4,4381.2
5,0,1,0,0,10,2,0,9109.2
2,0,0,0,0,100,2048,4,4392.0
2,0,1,0,1,30,2048,0,4885.0
2,0,1,0,1,50,32,0,4872.6
2,0,1,0,0,50,2048,4,4540.0
2,0,1,0,0,50,64,4,4548.6
2,0,1,0,0,80,512,0,4692.4
2,0,1,0,0,30,64,4,4546.4
2,0,1,0,0,50,32,4,4630.4
2,0,0,0,0,100,2048,4,4392.0
2,0,1,0,0,100,2048,0,4660.8
2,0,0,0,0,100,2048,8,101104.2
1,0,1,0,0,100,2048,4,11683.8
2,0,0,0,0,100,64,4,4224.2
2,0,1,0,0,50,2048,4,4540.0
2,0,1,0,0,90,64,4,4342.2
2,0,0,0,0,100,64,0,4648.2
2,0,0,0,0,100,64,10,101453.0
2,0,0,0,0,50,64,4,4567.2
2,0,1,0,0,100,32,4,4597.0
5,0,0,0,0,100,64,4,9203.6
2,0,0,0,0,100,4096,4,4402.8
2,0,0,0,0,60,32,4,4605.2
2,0,0,0,0,50,64,4,4567.2
2,0,1,0,0,90,64,4,4342.2
2,0,1,1,0,100,2048,4,11814.2
2,1,1,0,0,100,4,4,11888.4
2,0,0,0,0,100,2048,2,4699.0
2,0,0,1,0,50,64,4,11964.4
2,0,0,0,0,100,64,4,4224.2
2,0,1,0,0,90,64,4,4342.2
2,1,0,0,0,100,64,4,4224.0
2,0,1,0,0,90,64,4,4342.2
2,0,1,0,0,90,64,4,4342.2
2,0,1,0,0,90,2048,0,4662.8
2,0,0,0,1,100,64,4,4238.4
2,0,1,0,0,20,64,4,4945.0
2,0,1,1,0,100,2048,4,11814.2
2,0,0,0,0,100,32,4,4639.0
