new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4,0,0,1,1,80,2048,6,49486.6
2,1,1,1,0,50,1,8,125169.2
5,0,0,1,0,30,4,10,301437.4
2,1,0,1,1,60,4096,0,17642.8
2,0,0,0,1,20,32,0,5203.8
3,1,0,0,1,70,2,0,12955.2
4,1,0,0,1,100,256,10,111037.2
4,1,1,0,0,70,4,4,14633.0
2,0,0,0,0,10,4096,6,88067.8
2,1,0,1,1,60,2,8,117351.2
3,1,1,1,0,60,64,10,48539.2
3,0,0,1,0,90,8,2,12580.4
5,0,1,0,0,20,4096,0,9117.0
5,0,0,1,0,0,128,10,298581.2
1,0,1,1,0,10,128,6,93815.6
3,1,0,0,0,30,8,6,12120.2
2,1,0,0,1,10,1024,10,99300.8
5,0,0,0,0,80,512,8,120939.2
5,1,1,0,1,90,64,2,9130.6
2,0,1,0,1,20,1024,10,101270.8
2,0,0,0,1,20,32,0,5203.8
2,0,0,0,1,60,1024,10,101545.0
2,0,1,0,0,20,1024,10,101853.8
3,1,0,1,1,70,4096,0,12271.0
3,0,0,0,0,90,8,0,12449.4
3,1,1,0,1,70,8,6,11961.6
4,0,0,1,1,80,2048,0,35855.4
5,0,0,1,0,70,8,2,9177.0
4,0,1,1,1,60,256,0,35451.6
3,1,0,0,0,30,8,6,12120.2
5,1,1,0,1,90,64,2,9130.6
2,0,0,0,0,70,32,2,4790.2
4,0,1,0,0,80,4,4,14693.8
5,0,1,0,0,20,4096,6,47603.0
5,0,1,0,0,20,4096,0,9117.0
3,0,1,0,0,90,4096,4,12236.8
3,1,0,0,0,30,8,6,12120.2
2,0,1,0,0,20,4096,0,5026.4
5,1,0,0,1,20,64,0,9139.2
5,0,1,1,0,20,4096,0,9238.0
2,1,1,0,0,20,4096,0,5020.6
3,0,1,0,1,90,8,6,12108.2
5,0,1,0,0,20,4096,10,299893.6
2,0,0,0,0,70,2,0,7449.8
2,1,1,0,1,20,32,6,87796.2
4,0,0,0,1,30,32,6,19806.6
5,1,1,0,1,30,64,2,9110.8
2,0,1,0,0,90,8,0,5044.0
2,0,0,0,0,20,32,10,98946.4
2,0,0,0,1,20,32,0,5203.8
2,0,1,0,1,20,32,0,5168.0
2,1,1,0,1,20,32,0,5164.4
2,0,0,0,1,20,32,0,5203.8
2,1,1,0,1,90,8,2,5042.8
2,0,1,0,1,20,32,0,5168.0
2,0,0,0,0,20,4096,0,5053.8
2,0,1,0,0,10,4096,0,5736.2
2,0,1,0,0,70,32,2,4773.0
2,1,1,0,0,90,4096,0,4674.0
2,1,1,0,0,70,32,2,4792.4
1,0,1,0,0,70,32,2,17729.8
2,0,1,0,1,90,32,0,4699.0
2,0,1,0,0,20,32,0,5160.2
2,1,0,0,0,10,32,0,5779.6
2,0,0,0,1,20,32,0,5203.8
2,1,1,0,1,90,32,0,4705.8
2,0,1,0,0,70,128,0,4758.2
2,0,0,0,1,70,32,0,4801.4
2,1,1,0,1,90,4096,4,4329.0
2,0,0,0,0,70,32,2,4790.2
2,1,1,0,0,90,8,0,5055.6
2,1,1,0,1,90,4096,0,4657.4
2,0,0,0,0,70,32,0,4809.2
2,1,1,0,0,90,32,2,4683.0
1,1,1,0,0,90,4096,0,17776.6
2,0,1,0,0,90,8,0,5044.0
2,0,1,0,0,70,32,2,4773.0
2,1,1,0,1,90,4096,8,100392.0
2,0,1,0,1,70,32,0,4777.4
2,0,1,0,1,70,32,2,4785.2
2,1,0,0,0,70,2048,2,4794.6
5,1,1,0,1,20,4096,0,9166.6
2,1,1,0,1,90,128,4,4310.8
2,0,0,0,1,70,1024,0,4784.2
2,1,1,0,0,70,32,2,4792.4
2,1,1,0,0,90,4096,0,4674.0
2,1,1,0,0,90,8,0,5055.6
2,0,1,0,1,90,4096,0,4729.8
2,1,1,0,0,70,32,2,4792.4
4,1,1,0,0,90,4096,0,8909.6
2,1,0,0,1,90,4096,4,4338.2
3,0,0,0,0,90,32,2,12111.0
2,1,0,0,1,90,32,4,4410.2
5,1,1,0,0,90,128,2,9185.4
2,1,0,0,0,90,4096,4,4331.8
2,1,1,0,1,90,32,4,4392.6
2,0,1,0,1,80,128,2,4663.4
2,0,1,0,1,80,16,2,4991.8
2,1,0,1,1,90,32,4,11862.8
2,1,1,0,0,90,32,4,4411.0
