new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
2,1,0,1,0,50,2048,2,17727.8
1,1,0,1,0,50,2048,0,17755.0
1,0,1,1,0,80,128,10,102691.6
4,0,0,0,0,50,8,0,9146.0
3,1,0,0,1,80,128,4,12316.4
4,1,1,0,1,60,1,0,10005.8
2,1,0,0,1,30,1024,2,4846.4
1,1,1,1,0,70,2048,6,91165.0
5,0,0,1,1,10,4,8,121454.6
1,1,1,1,0,50,8,8,109519.4
4,0,1,0,0,90,8,2,9137.8
1,1,1,0,0,40,16,6,85114.4
1,0,0,1,1,90,512,2,17761.8
5,1,0,1,1,0,16,0,9279.6
5,1,1,0,1,100,4096,0,9159.4
5,1,0,0,1,20,16,8,121309.6
2,0,0,1,1,10,1,10,125392.8
3,1,1,0,0,50,4096,8,38280.4
3,0,0,1,0,50,256,6,10759.6
3,0,0,0,0,90,4096,10,48474.4
1,1,1,1,0,100,512,0,17764.4
1,0,0,1,1,90,8,2,17707.2
1,1,0,0,0,100,512,0,17752.8
3,1,1,0,1,100,4096,0,12188.6
4,0,0,0,0,50,8,6,22482.4
3,1,0,1,0,50,2048,0,12191.4
2,1,0,0,1,30,1024,10,100391.6
1,0,0,1,0,90,512,2,17673.8
3,0,0,0,0,50,256,0,12320.2
3,0,0,0,0,100,4096,0,12138.6
4,0,1,0,0,90,8,2,9137.8
4,1,0,0,0,10,2048,0,9267.4
1,0,0,1,0,90,8,2,17708.2
3,0,1,0,0,50,8,2,12493.4
2,1,1,0,1,30,1024,2,4832.2
3,0,1,0,0,30,8,2,12552.0
4,1,0,0,0,10,1024,2,9267.4
2,1,0,0,1,30,1024,2,4846.4
2,1,1,0,0,60,1024,2,4713.6
2,1,1,1,1,90,1024,2,17644.2
4,0,1,0,0,100,8,2,9111.2
4,0,1,0,0,100,8,2,9111.2
2,1,0,0,1,30,1024,2,4846.4
2,0,1,0,1,30,8,2,5185.2
4,1,0,0,0,20,16,2,9164.0
4,1,1,0,0,10,1024,2,9250.4
2,1,0,0,1,30,1024,2,4846.4
4,0,0,0,0,20,16,2,9166.4
4,1,0,0,1,30,1024,2,9028.0
4,1,0,0,0,20,16,2,9164.0
4,1,0,0,0,30,16,2,9068.2
4,0,1,0,0,90,1024,2,8910.6
4,0,1,0,0,100,8,2,9111.2
4,1,1,0,0,30,16,2,9035.6
4,1,0,0,1,30,1024,2,9028.0
2,1,1,0,0,30,16,2,5027.8
2,1,1,0,0,30,1024,2,4843.4
4,1,1,0,1,30,1024,2,8997.4
2,0,1,0,1,30,32,2,4937.2
4,1,0,0,1,30,1024,4,13196.6
2,0,0,0,1,30,1024,2,4858.6
2,1,1,0,0,30,1024,2,4843.4
2,1,1,0,0,80,1024,2,4689.6
2,1,1,0,0,50,1024,2,4850.0
2,1,0,0,1,60,1024,2,4728.2
3,1,1,0,1,30,1024,2,12099.0
2,1,1,0,0,30,16,2,5027.8
2,1,1,1,0,30,1024,2,17616.4
2,1,0,0,0,80,1024,2,4701.8
2,1,1,0,0,30,1024,8,100491.0
2,1,1,0,1,30,1024,2,4832.2
2,1,0,0,0,80,1024,2,4701.8
2,1,1,0,1,30,1024,8,100894.6
2,1,0,0,0,30,1024,2,4841.4
2,1,0,0,1,100,1024,2,4669.2
2,1,0,0,1,30,128,2,4855.8
2,1,1,0,1,100,1024,4,4353.8
2,1,1,0,1,30,32,2,4947.4
2,1,0,1,0,30,1024,2,17669.4
2,1,0,1,1,60,1024,2,17752.2
2,1,0,0,1,100,1024,2,4669.2
2,1,1,0,1,60,1,2,11152.8
2,1,0,0,1,100,16,2,4915.8
2,0,1,0,0,60,1024,2,4710.8
2,1,1,0,1,30,128,4,4563.0
2,1,0,0,0,100,1024,2,4668.6
2,1,1,0,0,60,1024,2,4713.6
1,1,1,0,1,60,1024,2,17747.0
1,1,1,0,0,100,1024,2,17772.8
2,1,1,0,0,60,1024,2,4713.6
2,1,1,0,1,70,1024,2,4781.0
2,1,0,0,1,100,1024,4,4392.8
2,1,1,0,1,60,1024,2,4685.6
2,1,1,0,0,100,1024,2,4675.4
2,1,1,0,0,80,1024,2,4689.6
2,1,0,0,0,100,1024,2,4668.6
2,1,0,0,1,100,1024,4,4392.8
2,1,0,0,0,80,1024,2,4701.8
2,1,1,0,1,100,1024,4,4353.8
2,1,1,0,1,80,1024,4,4271.2
