new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4,0,1,1,1,20,128,6,49021.8
5,1,0,0,1,60,1024,6,47658.6
4,1,1,1,0,0,64,8,115838.2
2,0,1,1,0,10,1024,6,93670.2
1,1,0,0,0,80,2,0,17698.4
5,1,0,0,0,100,2,8,120998.0
5,0,0,0,1,30,1,4,9090.8
2,0,1,0,0,90,1024,6,83263.0
4,1,0,0,1,10,512,8,46964.2
5,1,1,1,0,50,4,2,9193.2
4,1,0,0,0,40,128,4,13090.6
1,0,0,1,0,50,16,0,17732.0
2,1,0,0,1,20,4096,4,4983.2
4,0,1,0,1,10,8,4,14667.0
5,1,1,1,0,40,32,6,47731.6
3,1,1,1,1,70,16,6,11173.4
2,0,1,1,1,30,16,4,11995.4
3,0,1,0,1,50,4096,2,12099.6
1,0,0,0,0,0,128,4,18462.8
5,0,0,0,1,10,4096,2,9151.4
5,1,0,0,1,60,1024,6,47658.6
2,0,1,1,1,50,16,8,105166.4
5,0,1,0,1,40,1024,6,47453.0
3,0,1,0,1,100,16,4,12224.0
4,0,1,0,1,10,1,4,20312.6
2,0,1,0,1,10,8,4,9539.6
2,0,0,0,1,10,4096,2,5756.4
5,0,0,0,1,10,1,2,9174.4
4,0,0,0,1,10,8,4,14614.4
5,0,0,0,1,10,1,8,120993.8
3,1,0,0,1,50,4096,2,12161.6
2,1,0,0,1,40,4096,4,4614.4
5,0,0,0,1,0,8,4,9277.0
5,0,0,0,1,30,1,2,9156.2
5,1,0,0,1,40,1,4,9293.2
1,0,1,0,1,50,4096,4,11777.0
2,1,1,0,0,90,4096,2,4646.4
5,0,1,0,0,0,4,2,9212.4
2,1,0,0,0,40,1,2,11188.6
2,0,0,0,0,90,4096,4,4334.0
3,1,1,0,1,20,4096,2,12069.6
3,1,0,0,1,10,4096,2,12668.8
5,1,1,0,0,90,4096,2,9176.8
5,1,0,0,1,20,1,4,9162.6
2,0,1,0,1,40,4,4,11900.6
5,1,1,0,1,90,4096,2,9228.6
2,0,0,0,0,90,2,4,12806.8
5,1,0,0,1,90,1,2,9146.4
2,1,0,0,0,30,4096,2,4862.0
2,0,0,0,0,20,1,4,14794.4
2,1,0,0,0,20,4096,2,5060.2
2,1,1,0,1,20,4096,4,4949.8
2,1,1,0,0,40,4096,2,4864.4
2,0,0,0,1,90,4096,4,4323.4
2,1,1,0,1,90,4096,2,4649.2
5,0,0,1,1,10,4096,4,9186.4
2,1,0,0,0,40,64,2,4892.2
2,1,0,0,1,30,4096,0,4846.4
2,1,0,0,1,40,4,4,11891.8
4,1,0,0,1,30,4096,0,9008.0
2,1,0,0,0,40,4096,2,4869.0
2,1,1,0,1,20,4096,0,5030.4
2,1,0,0,1,40,4096,4,4614.4
2,0,0,0,1,40,4096,4,4604.2
2,0,0,0,1,30,4096,10,100340.6
2,1,1,0,1,90,4096,4,4329.0
2,1,0,0,1,40,1024,4,4596.2
2,1,1,0,1,90,4096,4,4329.0
2,0,0,0,1,90,4096,2,4680.0
2,0,0,0,0,90,4096,4,4334.0
4,1,0,0,1,40,4096,4,13116.2
2,1,0,0,0,30,4096,2,4862.0
3,1,0,0,1,30,4096,0,12090.2
2,1,0,0,1,20,4096,4,4983.2
2,1,1,0,1,90,32,4,4392.6
3,0,1,0,1,90,4096,4,12076.4
2,1,0,0,1,40,4096,8,101381.2
2,0,0,1,0,90,4096,4,11934.2
2,1,0,0,1,90,4096,4,4338.2
2,1,1,0,0,90,4096,2,4646.4
2,0,0,1,1,40,4096,4,11959.2
2,1,0,0,0,90,4096,4,4331.8
2,0,0,0,1,90,4096,4,4323.4
2,1,1,0,1,90,4096,4,4329.0
2,1,1,0,1,60,4096,4,4398.4
2,1,1,0,1,20,4096,4,4949.8
2,1,0,0,0,90,4096,2,4717.6
2,1,1,0,1,90,256,4,4307.4
2,0,0,0,1,80,4096,4,4341.6
2,0,0,0,1,50,4096,4,4558.6
2,0,1,0,0,90,4096,4,4308.2
2,0,0,1,1,90,4096,4,11883.2
2,1,1,0,0,90,16,4,5022.8
2,1,0,1,0,90,4096,4,11864.2
2,1,0,0,1,90,4096,4,4338.2
2,0,1,1,1,90,4096,4,11854.4
2,1,1,1,1,90,4096,4,11843.2
2,0,0,0,0,90,4096,10,100723.4
2,0,0,0,1,70,4096,4,4370.0
2,1,0,0,1,90,4096,4,4338.2
