new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
1,0,0,0,1,70,1,0,17660.6
3,1,0,1,1,0,128,2,15931.6
5,0,0,1,0,100,8,2,9141.8
4,1,0,0,1,80,4,10,158011.0
5,0,1,1,1,100,2,2,9222.0
1,1,1,0,1,100,256,2,17769.8
5,1,0,1,1,80,512,4,9148.2
3,0,0,1,1,40,64,4,12128.0
1,0,1,1,1,20,16,0,17712.4
4,1,0,1,1,90,2,10,421820.2
1,1,1,0,0,100,512,10,101805.0
4,0,1,1,0,50,256,8,124728.2
4,0,0,1,1,70,64,6,49464.6
5,0,1,0,1,0,4096,6,47416.8
2,0,0,1,0,90,4,2,17714.4
1,1,0,0,0,80,1024,0,17713.8
2,1,0,0,1,40,256,0,4859.2
4,1,1,0,1,70,64,6,19332.6
2,0,0,1,0,100,4096,2,17730.8
2,1,1,0,1,80,256,10,101379.0
2,0,0,0,0,70,1,0,11208.4
2,0,0,0,1,40,16,0,5107.8
5,0,0,1,1,70,1,0,9162.2
5,0,0,1,0,100,1,2,9135.0
5,0,0,1,0,40,16,0,9158.6
2,1,0,0,1,70,1,0,11175.4
2,0,1,1,0,80,512,4,11868.6
5,0,0,1,1,100,2,8,121027.4
5,0,0,1,0,70,1,2,9131.4
5,1,0,1,1,40,256,0,9173.2
2,1,0,0,1,80,1,0,11170.4
3,1,0,1,1,80,512,8,38094.0
5,0,0,1,1,80,64,4,9177.8
2,0,0,1,1,80,16,0,17694.4
5,0,0,1,0,100,8,0,9183.6
5,0,0,1,1,70,1,0,9162.2
2,0,0,0,0,100,512,0,4677.4
5,1,0,1,1,20,8,4,9215.2
5,0,0,1,0,80,1,4,9202.8
5,0,0,1,0,70,1,2,9131.4
2,0,0,0,0,70,512,4,4454.0
5,1,0,1,1,40,4,0,9140.2
5,0,0,1,0,70,16,4,9173.2
2,0,0,0,1,70,512,0,4773.2
5,0,0,1,1,40,1,2,9103.0
1,0,0,0,0,70,512,0,17666.4
5,0,0,1,0,40,16,8,121370.6
5,1,0,1,1,70,512,0,9139.8
2,0,0,0,0,70,128,4,4383.8
5,0,0,0,1,40,16,2,9279.6
2,0,1,0,0,70,512,0,4756.8
2,0,0,0,0,70,2,0,7449.8
2,0,0,0,1,70,512,0,4773.2
5,0,0,1,0,70,1,2,9131.4
1,0,0,0,1,40,256,2,17717.2
2,0,1,0,1,40,16,4,4835.6
2,0,0,0,1,100,16,0,4928.2
2,0,0,1,1,70,1,0,17616.2
2,0,0,0,0,60,512,0,4732.6
2,0,1,0,1,90,512,0,4651.4
2,0,1,0,0,70,512,0,4756.8
2,0,0,0,1,90,128,0,4671.6
2,0,1,0,0,60,128,4,4410.4
2,0,0,0,0,90,512,0,4682.8
2,1,0,0,1,90,512,4,4335.8
2,1,0,0,0,90,512,0,4703.4
2,0,0,0,0,70,512,4,4454.0
2,0,1,0,0,60,512,0,4716.8
2,0,1,0,0,70,1,0,11184.4
2,0,0,0,0,40,512,0,4898.0
2,0,1,0,1,70,512,4,4418.6
2,0,0,0,0,100,32,4,4639.0
2,0,0,0,0,60,512,2,4737.2
2,0,0,0,0,100,128,4,4386.8
2,0,0,0,0,70,128,4,4383.8
2,1,0,0,0,90,2048,4,4323.0
2,0,0,0,1,90,128,0,4671.6
1,0,0,0,0,70,2048,4,11800.2
2,1,0,0,0,10,2048,4,5788.6
2,1,1,0,0,90,128,2,4637.4
2,0,1,0,0,10,512,0,5747.0
2,1,0,0,0,20,512,0,5049.4
2,1,0,0,1,90,512,4,4335.8
2,0,0,0,1,90,512,4,4338.8
2,0,1,0,0,60,128,8,101459.8
2,1,0,0,0,90,2048,4,4323.0
2,1,0,0,0,100,32,4,4637.0
2,1,0,0,0,100,128,4,4393.2
2,1,0,0,1,90,512,0,4684.8
2,1,1,0,0,90,64,2,4654.6
2,1,0,0,0,90,2048,6,83475.8
2,0,1,0,0,0,512,4,18080.4
2,0,0,0,1,70,128,4,4548.2
2,0,0,0,0,70,512,6,84590.0
2,1,0,0,1,70,512,4,4385.2
2,0,0,0,0,100,128,4,4386.8
2,1,0,0,0,90,128,4,4344.8
2,1,0,0,0,90,2048,4,4323.0
2,1,0,0,0,0,512,4,18025.2
1,1,0,0,1,90,512,4,11840.0
