new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
5,0,1,1,0,40,1024,0,9147.8
3,0,0,0,1,30,2,0,13160.6
2,0,0,1,0,90,2,2,17804.2
2,1,1,0,1,100,16,2,4903.6
2,0,1,1,1,70,8,8,108936.8
3,1,1,0,0,80,1024,0,12062.4
1,1,0,0,1,70,4,8,80920.2
5,0,1,1,0,30,4,6,47474.8
5,1,1,1,1,0,16,6,47386.8
3,1,0,1,1,30,4,0,12865.4
3,0,0,0,1,70,4096,2,12182.2
4,0,1,1,0,20,512,8,124116.4
1,1,1,1,1,40,2,2,17623.8
4,1,0,1,0,80,256,10,415211.4
4,0,0,1,0,20,1,4,42565.4
3,0,1,0,0,60,4096,10,48493.6
3,1,1,0,0,80,8,8,37356.2
2,1,1,0,1,60,8,10,86329.6
1,1,1,0,0,40,1,0,17697.2
1,0,0,1,1,80,32,0,17821.8
4,0,0,1,1,90,512,2,35623.8
3,0,0,0,1,30,1,0,14370.6
5,1,1,0,0,80,64,6,47713.2
5,0,1,1,0,40,1024,0,9147.8
1,1,1,0,1,70,4096,2,17717.8
3,0,1,1,0,40,1024,0,12051.4
2,0,0,0,1,90,4096,2,4680.0
4,1,1,0,1,100,4096,2,8898.2
2,1,1,0,1,10,4096,2,5742.2
2,1,1,0,1,100,16,0,4919.4
2,1,1,0,0,100,16,0,4893.0
2,0,1,0,0,40,16,0,5075.8
2,1,1,0,0,100,1024,0,4655.0
2,0,1,1,0,40,8,0,17698.4
2,1,1,0,0,100,4096,0,4653.0
4,0,1,1,0,10,4096,2,35727.0
2,1,1,0,1,30,4096,2,4842.4
4,1,1,0,1,10,4096,2,9238.2
2,1,1,0,1,100,16,2,4903.6
2,1,1,0,0,100,4096,0,4653.0
1,0,1,0,0,10,16,0,17739.2
2,1,0,0,0,100,1024,0,4683.0
2,1,1,0,1,30,4096,0,4824.2
2,1,0,0,1,90,4096,2,4700.4
2,1,1,0,0,100,16,2,4928.8
2,1,1,0,1,100,4096,4,4379.2
2,1,1,0,0,100,4096,0,4653.0
2,1,1,0,1,100,4096,0,4685.2
2,1,1,0,1,30,32,4,4584.0
1,1,1,0,0,30,32,0,17658.0
2,1,1,0,0,100,128,0,4660.8
2,1,0,0,1,30,4096,2,4844.4
2,1,1,0,0,100,16,8,94868.2
2,0,1,0,0,100,4096,4,4363.0
2,1,1,0,0,100,4096,0,4653.0
2,1,0,0,0,100,4096,4,4388.2
2,1,0,0,1,100,4096,4,4391.2
2,1,1,0,0,100,8,0,5052.0
2,1,1,0,1,30,4096,4,4585.8
2,1,0,0,1,100,2048,2,4669.8
2,1,1,0,1,30,4096,4,4585.8
2,1,1,0,0,100,4096,0,4653.0
2,1,1,0,0,100,4096,4,4364.4
2,0,0,0,0,100,4096,4,4402.8
2,1,1,0,0,30,4096,8,100474.8
3,1,1,0,1,100,4096,4,12170.2
2,1,1,0,1,100,4096,4,4379.2
2,0,1,0,1,100,4096,4,4357.8
2,0,1,0,1,100,4096,4,4357.8
2,1,1,1,1,30,4096,4,11994.4
2,1,1,0,1,100,4096,4,4379.2
2,1,1,0,0,100,2048,4,4381.2
2,1,1,0,0,100,4096,8,101492.4
2,0,1,0,1,30,4096,4,4558.4
2,1,1,1,1,100,4096,4,11816.4
2,0,0,0,1,100,4096,4,4366.0
2,1,1,0,1,10,4096,4,5747.4
2,0,1,0,0,100,4096,6,88842.8
2,1,1,0,1,100,4096,4,4379.2
2,0,1,1,0,100,4096,4,11813.4
2,0,1,0,1,30,4096,8,100439.6
2,0,1,0,1,100,4096,4,4357.8
2,0,1,0,1,100,4096,4,4357.8
2,0,1,0,1,100,4096,4,4357.8
2,1,1,0,1,10,4096,4,5747.4
3,0,1,0,1,100,4096,4,12047.6
2,0,1,0,0,100,2048,4,4383.4
2,0,1,0,0,100,4096,4,4363.0
2,0,0,1,1,100,4096,4,11925.2
2,0,1,0,1,100,4096,4,4357.8
2,1,1,0,1,100,4096,4,4379.2
2,0,1,0,1,100,64,4,4215.8
2,1,1,1,1,100,4096,4,11816.4
2,0,1,0,0,100,4096,4,4363.0
2,0,0,0,1,100,32,4,4638.6
2,0,1,0,0,100,4096,4,4363.0
2,0,1,0,0,100,4096,0,4645.6
2,0,1,0,1,100,4096,4,4357.8
2,0,0,0,1,100,4096,4,4366.0
4,0,1,0,1,100,4096,4,12671.4
